protein_id,sequence_length,swi,tango_total,tango_aggregation_positions,net_charge_ph7,pI,iupred3_mean,iupred3_fraction_disordered,shannon_entropy,hydrophobic_patch_total_area,hydrophobic_patch_n_large,sap_total,scm_positive,scm_negative,radius_of_gyration
s42_n300,300,0.789295,599.829,489,-9.847110233898846,5.274908638000488,0.36763308710044307,0.19666666666666666,3.8757936440755376,2486.8397459478756,7,7.613040055989626,30.055828856963135,-39.815066235730775,18.073259353637695
s42_n400,400,0.8175942500000001,1062.31,861,-36.752848059327086,4.642063331604004,0.32956349648125965,0.0125,3.561045556292489,2376.254389924218,6,6.985230385792003,33.9300940773567,-88.19172885188976,20.912078857421875
s42_n500,500,0.8091162000000001,987.182,274,-20.31474606668713,4.886073112487793,0.37821252587577797,0.126,3.647214399025251,2210.006069216199,6,7.0180869197094164,57.390084158435016,-77.68808573108836,22.122051239013672
s43_n300,300,0.7851853333333334,626.516,971,-5.9379473437018575,5.622706413269043,0.3240971910368308,0.043333333333333335,3.8272153435717633,2519.819152770528,9,9.272338246651733,31.08289374836914,-28.191309471901572,17.68449592590332
s43_n400,400,0.8186265,1083.14,3047,-12.277471270050071,5.216534996032714,0.199961588018179,0.0,3.5297584783800087,2389.304181278043,7,5.860655853009285,56.086763269845406,-66.19418001980085,23.152498245239258
s43_n500,500,0.7950254,539.801,971,-7.598549524640703,6.155628776550292,0.46902525138524415,0.318,3.6391848109340255,1460.9793514648097,2,10.409686218216269,55.20037152926824,-58.7894082197079,21.821083068847656
s44_n300,300,0.8115066666666667,725.724,1090,-8.969538540916133,5.430022239685058,0.17581407427643334,0.0,3.3248577292257036,1122.8661581993235,2,1.5027844444194416,41.91935900125267,-54.68508264477905,18.335304260253906
s44_n400,400,0.774644,1430.44,2204,-12.214689831801923,4.103229713439941,0.45012170388463973,0.2475,3.4373265090428196,2049.410566553311,3,8.25085906870877,4.383706862835776,-7.4367209998225166,19.484006881713867
s44_n500,500,0.8110206000000001,1466.01,85,-3.25487348294493,5.977950096130371,0.3251643626487125,0.024,3.6983647023569595,1791.2019068085833,1,4.019737823618382,78.47945747204876,-55.419952222562976,23.69048309326172
s45_n300,300,0.7968706666666666,548.302,510,-21.743283947983628,4.870101356506347,0.291557633969942,0.0,3.6701581361716045,1339.0638966870667,3,3.961568696719728,30.82239050665995,-58.14758355164639,17.33128547668457
s45_n400,400,0.80926725,873.866,323,-49.667190086562165,4.544925498962402,0.67426707656293,0.8775,3.768027364274441,995.3434357213096,1,2.385219132480081,25.596833120027966,-98.35020874411475,19.285715103149414
s45_n500,500,0.8115209999999999,768.566,872,-38.212996531495506,4.952574729919433,0.35081031743616475,0.146,3.6938231542423936,2843.78173460363,3,9.40657974204129,68.1781539687108,-92.49966365255109,24.051305770874023
s46_n300,300,0.8073476666666667,497.592,1550,-39.94627408941541,4.240609550476075,0.41239969234384316,0.22,3.556480122218709,1544.2969734811713,3,4.658929485148022,16.388162299191723,-72.88300710382322,17.85944938659668
s46_n400,400,0.7697149999999999,1826.35,1390,-9.483348624742916,4.592499732971191,0.2589846268669295,0.0,3.5533440988824894,5224.167300365508,23,15.176490639149138,16.916237481775084,-12.768267230593974,19.804672241210938
s46_n500,500,0.8056918,558.505,42,-3.9580639731713276,6.383098411560058,0.578938869066728,0.758,3.5420158174564045,815.1596052932174,1,0.6496345476231755,41.71308944533355,-54.626107519356744,23.79600715637207
s47_n300,300,0.8099726666666668,446.042,2104,-24.996814504755378,4.676337242126464,0.44681813291725914,0.34,3.247837380297675,1107.125488150763,3,2.2883910837644117,32.203337868042325,-58.37928196315213,17.366378784179688
s47_n400,400,0.8001312500000001,490.622,119,-1.2978245628568033,6.351154899597168,0.47150750641862516,0.39,3.490552040349553,612.304934699012,1,2.1211971181220806,119.53158530056773,-99.3256161503466,20.77460289001465
s47_n500,500,0.7863551999999999,1129.69,595,3.453222335888973,8.914188575744632,0.27610235204218403,0.036,2.083902878045198,1107.3976494410776,3,1.2121452109103275,16.481345837491062,-3.789572901855285,23.29588508605957
s48_n300,300,0.8070796666666668,679.45,1341,-17.76898154018827,5.052213478088378,0.3048901902323314,0.09666666666666666,3.832474021019265,1470.3559589575787,4,2.735991757509551,40.49536677484166,-64.29782384859146,18.114723205566406
s48_n400,400,0.81976775,1013.43,1612,-41.16243162229054,4.496953392028809,0.3499736654343443,0.0425,3.6316234670031307,1941.512414195508,5,6.248851083159324,32.8006732256261,-91.00548149715439,20.55376434326172
s48_n500,500,0.7970389999999999,1460.23,4704,38.65387815160758,9.689420890808105,0.22835614497610499,0.014,3.624334724217875,2779.1303894002317,5,10.833345838936832,116.94357952171583,-25.951634439152347,21.465673446655273
s49_n300,300,0.7706206666666668,893.656,2226,6.106361320614349,9.846917152404785,0.3844218528706191,0.08666666666666667,3.5023994838764447,2072.785406578284,6,6.92833980840407,14.861576427166062,-7.2498369934968085,17.367454528808594
s49_n400,400,0.7850585,553.927,576,-3.1129372436125564,5.95538501739502,0.3271717723447637,0.12,3.9753696752294903,4122.295738055867,10,12.051790606508876,49.192918678080474,-34.513978448983465,20.29838752746582
s49_n500,500,0.8084618,1110.94,3708,-12.329708872642428,5.355222129821779,0.060368224813012294,0.0,3.0673551476464977,1313.4138624369582,0,1.8501123128614727,80.72901698347687,-92.62044509282934,23.265901565551758
s50_n300,300,0.7822323333333333,555.297,959,-8.898647121468333,5.300940895080566,0.26036851846629205,0.056666666666666664,4.020728021481355,2639.940508755768,9,8.803766467905865,33.06225354464277,-31.98380156784973,17.891372680664062
s50_n400,400,0.8035952499999999,829.341,616,-37.926864309860235,4.5190637588500975,0.606950771688808,0.7175,3.853064205390401,1698.862373727489,3,6.389176767010569,18.530267544739903,-68.49414213160678,20.81305503845215
s50_n500,500,0.7833935999999999,968.242,6249,-0.20412541214591307,5.57001667022705,0.17030066898446877,0.0,2.2123746286567094,9894.607504146079,26,66.31144902418471,0.0,0.0,20.593360900878906
s51_n300,300,0.7955483333333333,467.364,1727,-1.2204297961136206,6.305797386169434,0.3703854032197034,0.19666666666666666,3.515765442102045,1523.6939509394074,4,5.039866767626116,47.909162522751636,-39.33843588062108,17.49773597717285
s51_n400,400,0.8001505,769.915,3711,-2.401396892568698,5.969424247741699,0.08642312211196675,0.0,3.4024808147961747,2085.53851281518,4,4.1068729117179705,73.19740541432247,-59.78253029662599,21.1738224029541
s51_n500,500,0.7845896,1413.28,82,0.7613195396295893,7.684995460510254,0.49807755500321677,0.402,3.726138184704842,1748.9541742710892,4,7.355241529220943,24.103855080652757,-29.437445043533653,22.865509033203125
