protein_id,sequence_length,swi,tango_total,tango_aggregation_positions,net_charge_ph7,pI,iupred3_mean,iupred3_fraction_disordered,shannon_entropy,hydrophobic_patch_total_area,hydrophobic_patch_n_large,sap_total,scm_positive,scm_negative,radius_of_gyration
s42_n300,300,0.7941246666666666,215.676,26,-10.75031335680989,5.266894340515137,0.4320945030599511,0.4,3.6097678599138026,2620.165157900073,5,8.660282278003182,31.978558034122194,-41.829576595535286,18.071535110473633
s42_n400,400,0.8105687500000001,432.011,33,-22.850174446346166,4.895281028747559,0.4719808362961315,0.3525,3.4023865942243368,2640.087492125708,11,6.026371111622677,40.82290674502758,-73.22042701312918,20.914457321166992
s42_n500,500,0.799081,480.124,53,16.944573200851593,9.319307899475099,0.4227298444106966,0.176,3.5498265906576507,2494.0314020636592,7,6.6161276541845995,75.72135826417157,-39.94964823590584,22.068378448486328
s43_n300,300,0.7916053333333334,226.781,501,-8.731285499073941,5.480040550231934,0.4085762024290981,0.20333333333333334,3.587106521200296,2379.423139031876,7,10.177316544666045,29.962184265955962,-31.179082606154935,17.689523696899414
s43_n400,400,0.8075085000000002,351.904,425,-0.2926765382309213,6.800239753723144,0.3262451928209402,0.045,3.2644599691625573,2624.322718328927,9,6.8207638417552205,57.32768317563074,-58.22542520297145,23.218843460083008
s43_n500,500,0.7930186,412.528,105,3.654593414844257,9.314795112609861,0.4313605447359074,0.218,3.5456392749812773,1601.6966035095418,1,10.670665132750422,65.22172741261852,-56.71997957167092,21.86800765991211
s44_n300,300,0.787093,306.703,938,9.873860222607327,9.36669216156006,0.265212759580846,0.043333333333333335,2.889472526250676,1815.4298241571241,4,4.8939628093329475,40.73061160419384,-28.364995486694962,18.405887603759766
s44_n400,400,0.772349,1086.59,2133,-10.115435871318484,4.411808586120606,0.4471858685238918,0.2975,3.423123692926072,2046.4145555556956,2,10.50085886343402,8.291827664267348,-7.968511089749264,19.45648193359375
s44_n500,500,0.807472,828.896,41,9.992647314127709,8.954932594299319,0.366130664586242,0.092,3.6353672750625283,1978.0784888873911,2,5.672063652778273,82.61414650438552,-41.64286328613918,23.698528289794922
s45_n300,300,0.7924616666666666,267.638,8,-22.327049664150863,4.966500282287597,0.32534925189742286,0.06666666666666667,3.4774922762132525,1060.9204581494064,3,4.872174492196466,27.136118303669427,-54.144452684113475,17.31422233581543
s45_n400,400,0.80521625,399.022,3,-17.72348464236258,5.822950172424316,0.5969941334407299,0.7725,3.548667868430816,1464.244099580967,3,4.703226246512485,48.36112133820374,-69.16599856677502,19.200634002685547
s45_n500,500,0.808805,693.912,846,-12.408207140916161,5.933274650573731,0.40507114690444623,0.238,3.781084482527112,2889.2684171944416,5,8.327779784257322,80.7281048178517,-82.60963636379412,24.028606414794922
s46_n300,300,0.8026073333333333,312.319,336,-29.183401186864796,4.638709831237793,0.449543879252792,0.2833333333333333,3.518993260893865,2185.9387921097737,9,8.400025547347468,20.971966322928928,-58.76163606523853,17.89573097229004
s46_n400,400,0.7656402499999999,1708.7,1115,-12.48700632807428,4.391232872009279,0.20812882952611772,0.0,3.5398966060138295,5614.337947388856,24,17.551724973265415,13.961746941439996,-12.694551232697808,19.839370727539062
s46_n500,500,0.801271,500.891,161,7.470985284015335,9.234274101257324,0.583532029723073,0.76,3.5087744142774038,1691.2410982960077,7,3.0988847632750027,51.28465840648532,-49.76091690551938,23.826431274414062
s47_n300,300,0.8005403333333334,346.409,977,-0.7910070203452477,6.696735954284668,0.49332785713540434,0.5033333333333333,3.4148489173719536,1900.420619332537,7,6.251644654283417,45.408305759685746,-30.193686977057997,17.3023624420166
s47_n400,400,0.810423,370.239,3,-0.02321302745798448,6.994003868103028,0.5775396392917908,0.7075,3.3355821004728408,659.4322955923267,1,1.3926641263499917,115.46356950568389,-88.5731935339382,20.708633422851562
s47_n500,500,0.7876368,463.079,50,7.58240430863503,10.06707668304443,0.5668051652621782,0.764,1.7826498862278504,1174.2764518590172,4,1.9662037004306383,21.777518317520187,-3.520428017458177,23.3250789642334
s48_n300,300,0.7982486666666667,224.38,1176,-4.9822430561825755,6.275274848937988,0.3947315077084133,0.2,3.5546541732657477,1281.5746298604388,3,3.018333671396625,47.659498895107546,-51.78961895040962,18.059009552001953
s48_n400,400,0.8107787500000001,441.861,297,-56.337885803875075,4.372134971618652,0.3976917979609141,0.2275,3.52302569687575,2217.473891896756,6,6.169757070156377,22.40765784607592,-109.86995283274274,20.524728775024414
s48_n500,500,0.7941834,605.626,1885,60.06928970245968,10.015501976013184,0.3477372596286464,0.106,3.4419959908581657,2775.861836485684,6,10.636851934462793,143.62909768231464,-12.807526378585903,21.512008666992188
s49_n300,300,0.7729943333333333,752.854,824,4.115529823294894,9.519417762756348,0.4673034510825575,0.3433333333333333,3.4363149953552234,2057.4544991447183,6,6.965794915697637,13.274520971909029,-9.944872371810064,17.38863754272461
s49_n400,400,0.7830455000000001,424.307,280,-4.1175391667599754,5.749230003356933,0.3453564459623388,0.1275,3.8292457355193332,4233.629341084881,11,13.225727024211016,46.58614093653669,-36.25389100209078,20.288686752319336
s49_n500,500,0.8120002000000001,345.033,113,-38.638373084959326,4.894087409973144,0.14894168405729927,0.0,2.677937052535485,1641.4768668359814,1,2.89256287979853,64.37991267515443,-114.88532516147586,23.26911163330078
s50_n300,300,0.7910443333333333,262.137,268,-7.918528141819799,5.340387153625487,0.43906460559730115,0.37333333333333335,3.7580390570322852,2300.340488662063,8,8.122936991723947,31.72351971572054,-32.95336397702798,17.901653289794922
s50_n400,400,0.807565,366.699,99,-33.87690526387554,5.411322212219238,0.6274524753945515,0.8775,3.620444436080447,1589.5602265040818,1,4.008637589078256,26.29594872227817,-90.63959635165654,20.795236587524414
s50_n500,500,0.7860146,725.068,3759,8.874057767117666,10.903360557556148,0.2104904742166555,0.0,2.364512234088655,9546.541546346352,29,61.77502582618083,15.810340473374618,0.0,20.626880645751953
s51_n300,300,0.7989126666666666,271.634,358,2.199823231865004,9.19520626068115,0.4652393798499996,0.4266666666666667,3.4443021389017283,1735.099245059953,3,6.549034908823277,45.28744535320073,-30.232934533454724,17.46796417236328
s51_n400,400,0.78988875,404.539,1597,-2.3158979130088753,5.9890336990356445,0.21701562749690426,0.0475,3.259965225588912,2046.228717751612,4,4.094751269273455,49.550894962276324,-58.82297860679307,21.150142669677734
s51_n500,500,0.7744966,909.03,145,18.723826433709,9.927760505676268,0.42633358894077933,0.238,3.604134469851007,2751.5869063735026,8,9.748915670955325,23.347945352492847,-3.1759159392197143,22.848445892333984
s52_n300,300,0.801602,215.664,388,-5.442845651590233,6.045929527282715,0.47645102620078433,0.42333333333333334,3.47119916934021,2039.6187206266945,7,7.004410823312211,38.767359755837575,-40.84120899549706,17.5759334564209
s52_n400,400,0.8003155000000001,490.498,659,-30.76124153696722,4.696856117248534,0.338274304805054,0.06,3.7531238073520825,2984.890263595282,8,8.267166405655455,40.046578822943985,-84.28199815139493,20.66336441040039
s52_n500,500,0.7878668,657.102,0,-4.684834782598884,5.6934709548950195,0.2107036993102089,0.122,3.3668634473708607,1212.328739145273,1,1.5898956082070101,92.42859935521926,-82.39136789490021,23.265018463134766
s53_n300,300,0.803413,314.163,526,-29.5479488302706,4.4114675521850595,0.575540898236916,0.57,3.520135387487898,1399.3008530689985,2,4.83955463782556,22.3863449203755,-63.33865960726564,17.123157501220703
s53_n400,400,0.8090892500000001,306.077,868,18.857192747846696,9.362952995300294,0.27739896664751673,0.045,2.9681798902179497,1216.3854897791787,1,1.6219537070707297,79.84964541336922,-48.36808089509371,20.576427459716797
s53_n500,500,0.7887542,622.286,846,13.672930096931294,10.157461357116699,0.49396389948618985,0.416,3.1372587057723935,2017.4353906940185,3,6.963944072844061,32.192833878499954,-6.4551275724772434,24.498882293701172
s54_n300,300,0.7927183333333334,317.163,5,-1.9135310528047569,6.377926063537598,0.2556315755515922,0.0,3.3226231160226325,1446.4146891975804,3,3.1238745606776033,38.05415400960697,-46.6692619620226,18.20829963684082
s54_n400,400,0.79701675,403.219,579,-24.42426507979927,5.317594718933106,0.430667455642287,0.2725,3.5836750913876863,1119.9078947568764,1,3.6210147301962015,44.82883963273717,-77.99956447983058,21.55834197998047
s54_n500,500,0.7902901999999999,615.477,407,2.4708189574848447,8.869705390930175,0.5851345769339986,0.73,2.5794259475031143,2988.6084239884103,12,10.138210158174617,3.716299695877866,-2.0965887677939676,22.05083656311035
s55_n300,300,0.799739,295.49,856,-8.80707621259733,5.371023368835449,0.47073506887005523,0.3466666666666667,3.5902224660407027,2191.4789753016726,4,7.319529354539536,29.539302077424416,-41.23006281849031,18.1453914642334
s55_n400,400,0.7860349999999999,493.168,795,-7.628244749641851,5.749684715270996,0.22334738371577761,0.0,3.818242307638137,3786.1675588418707,11,11.92464106189043,41.80426984705382,-47.07584189854083,21.218124389648438
s55_n500,500,0.8040660000000001,572.774,544,-17.933140878864364,5.094501686096191,0.4041777200152235,0.322,3.360477777207955,2509.8938561219115,8,7.748106618063651,62.55550545834343,-79.74696445242307,21.76567840576172
s56_n300,300,0.8059813333333334,208.945,505,-23.189731854174013,4.787855339050293,0.2540223290267134,0.03666666666666667,3.0453533530162353,1526.4486974591741,4,2.5115325313956127,33.50617895312158,-72.73305509904876,19.09380531311035
s56_n400,400,0.7703555,335.416,1350,22.78328454095184,10.451372718811033,0.3868876913345167,0.1025,2.9076874232267844,2132.7847988309386,4,10.543848600001159,41.771492647655926,-10.983408618212948,23.770179748535156
s56_n500,500,0.7933932,680.351,37,-5.182076385705827,5.684717750549316,0.437179725270834,0.314,3.293195603975684,1579.4103717584287,4,3.352942906687116,83.17290066236768,-84.49926783287552,23.621278762817383
s57_n300,300,0.7990726666666668,233.881,30,5.085002223355012,8.878730964660647,0.35354510136795764,0.16,3.1600054954220322,1167.211392016311,2,2.008443427057309,43.0038901005834,-30.296060088651046,18.080385208129883
s57_n400,400,0.7907407499999999,456.26,10,-7.235510950123164,5.270247840881347,0.4161843819035687,0.2425,3.7209806357646267,2283.0259580186103,8,6.196552127275906,51.20045068469122,-40.12439076969608,19.130638122558594
s57_n500,500,0.7915698,465.672,146,46.47665028376848,10.074812889099118,0.4283327241083634,0.204,2.6794452548952505,1826.925841931744,3,2.769461287108758,108.54111715406887,-20.20931224984842,21.908241271972656
