protein_id,sequence_length,swi,tango_total,tango_aggregation_positions,net_charge_ph7,pI,iupred3_mean,iupred3_fraction_disordered,shannon_entropy,hydrophobic_patch_total_area,hydrophobic_patch_n_large,sap_total,scm_positive,scm_negative,radius_of_gyration,camsol_ph7
s42_n300,300,0.7867543333333334,703.766,4228,-0.14611409425616984,6.909654808044434,0.10071871870504732,0.0,3.313556992827608,7510.889000983096,26,36.65617721621618,64.59959260251104,-59.04744463751708,32.44565200805664,0.444323
s42_n400,400,0.8333435,598.336,2379,-46.01473880642783,4.728856468200683,0.25562173928246756,0.0225,3.105521131835134,4027.3980835395087,10,7.834176476103143,61.39277727737546,-122.66743722635384,29.908546447753906,4.524047
s42_n500,500,0.7835492,1437.78,11422,8.784091798479764,9.110172462463382,0.07695612314306577,0.0,3.197250010646096,10697.887903154562,36,55.62349917786894,106.07237012739371,-58.93008042458924,32.825191497802734,-2.442636
s43_n300,300,0.7604326666666666,396.509,1204,-3.224436540518539,5.48532657623291,0.07405403914970803,0.0,2.36580765987015,2623.822175096474,10,5.665318144325932,5.797529675268366,-11.666028787042874,30.552858352661133,0.117068
s43_n400,400,0.8296410000000001,479.94,1861,-27.976169501481962,5.024987602233887,0.22802552227211073,0.0025,3.0965117156583677,5738.512215240451,17,15.681014106513203,75.50044391048272,-120.29467174748122,39.101985931396484,5.606106
s43_n500,500,0.8388538000000001,661.884,2136,-144.82412022015416,4.090213584899902,0.41788169740625525,0.37,2.932414799569745,5316.079881764806,16,7.447977777904628,19.849023901490067,-301.6683367170672,33.84180450439453,6.516728
s44_n300,300,0.888104,211.437,40,-168.9842420780977,4.0500284194946286,0.8933673636812568,1.0,2.1100327622451536,2539.628216936321,7,1.5084796085752563,2.8180204998416305,-343.35236925545394,39.01017379760742,9.884055
s44_n400,400,0.7578007499999999,603.057,28,-7.401368838377127,4.0500284194946286,0.04086491405100381,0.0,1.8293757265255082,5044.201343257703,17,8.25527788455768,1.4008587320884653,-12.004269472901955,48.26348876953125,0.342931
s44_n500,500,0.7515132000000001,414.722,7021,28.219277003251868,11.07407283782959,0.09460386797197479,0.002,2.9459725507529324,10262.891943917237,27,50.592340169845784,120.65381221182123,-46.839433530222536,35.91189956665039,0.867741
s45_n300,300,0.8819026666666665,269.488,2440,-148.92886309315938,4.0500284194946286,0.6437239269724873,0.57,2.078437841541196,4920.385397393097,14,19.297183592672983,30.642045674313493,-303.52693972492244,43.29873275756836,9.084600
s45_n400,400,0.8270244999999999,634.055,784,-35.6364607578774,4.928816032409666,0.49450191890077905,0.465,3.188664165222223,5399.5188250813735,15,12.075636758402483,91.98762787767748,-130.52793469843442,43.40357971191406,7.398507
s45_n500,500,0.7611323999999999,492.34,3380,-0.412667665127862,6.500811958312987,0.025468548811945404,0.0,1.2913178966350154,6470.518938752762,11,27.129966621878772,3.305205490323992,-1.7242250364659732,55.6631965637207,0.137642
