protein_id,sequence_length,swi,tango_total,tango_aggregation_positions,net_charge_ph7,pI,iupred3_mean,iupred3_fraction_disordered,shannon_entropy,hydrophobic_patch_total_area,hydrophobic_patch_n_large,sap_total,scm_positive,scm_negative,radius_of_gyration,camsol_ph7
s42_n300,300,0.8069010000000001,692.327,2279,-14.010093250552814,5.166175651550291,0.2130373697186125,0.05,3.2984922748132863,6200.557682188636,22,26.84359268868384,52.53785685441069,-74.67557057596605,32.444305419921875,2.233202
s42_n400,400,0.8438560000000002,518.344,1838,-56.792181289915874,4.657011985778809,0.3372948008082203,0.11,3.042586178996324,3530.669821751027,6,6.1043667648916005,58.118872773326174,-131.9007197502097,29.906789779663086,5.621493
s42_n500,500,0.7961800000000001,1245.48,7823,-5.927277137470554,5.811355018615722,0.11951660329919775,0.006,3.178273621548045,9241.41391564388,27,43.32485244685189,90.87424813216734,-84.23748070227626,32.82744216918945,-0.326133
s43_n300,300,0.7708186666666667,319.036,282,-0.11385965467928116,6.924205589294433,0.1541937299492532,0.0,2.4050124850410426,2463.57171783724,9,3.204940440102173,14.916603167634602,-19.976246494533356,30.548625946044922,1.623737
s43_n400,400,0.84188275,450.093,1034,-44.927402646838374,4.804395484924316,0.3184658829107959,0.015,3.008902087174908,5075.697835721817,13,13.561944450815655,62.72932202053485,-136.9220059870667,39.10008239746094,6.773126
s43_n500,500,0.8457062000000001,571.246,128,-135.62476876124907,4.224637794494629,0.45331644434338264,0.394,2.8852014071663663,4555.9511465743435,13,3.9969134993562214,23.871024004236936,-290.9994074819391,33.838890075683594,8.052746
s44_n300,300,0.8886456666666667,147.521,17,-159.9868242383063,4.0500284194946286,0.8483985344072551,0.9833333333333333,2.0730839768024096,2163.9222910808153,6,1.1825153901125711,4.053510498852065,-334.32829068277897,39.003326416015625,10.449119
s44_n400,400,0.7620060000000001,535.61,26,-0.22589491924516558,6.8225206375122065,0.0730782284247325,0.0,1.8638577105281993,4291.578897479266,12,6.479229362710446,10.378835284078303,-9.660294096865135,48.26066589355469,0.759681
s44_n500,500,0.7689026000000001,238.544,4425,19.31208055183241,10.540210151672362,0.17543983858010717,0.074,2.9525492711858026,9387.17594874313,23,46.85253314010187,123.23430682872316,-62.396231411351025,35.90749740600586,3.376260
s45_n300,300,0.8841786666666667,160.101,2098,-141.92315562718917,4.0500284194946286,0.6537085136539574,0.6033333333333334,2.0233429056097387,4279.856359552337,9,17.55763927013684,36.49567339098676,-292.11734492389445,43.30423355102539,10.435184
s45_n400,400,0.8358052500000003,550.563,568,-51.024770386329536,4.707030296325683,0.4943434667955154,0.4575,2.9981533263197147,5019.059746448285,10,7.81806753364504,88.29962267785606,-158.73141636143944,43.4016227722168,8.390892
s45_n500,500,0.7639734000000001,496.683,1010,0.6772969852999329,8.29335803985596,0.03950728247892179,0.0,1.3260655575241902,6121.297571783068,11,26.43295011388706,4.89464480993413,-2.8360106230723434,55.66731262207031,0.812710
s46_n300,300,0.8141056666666667,236.168,74,-8.295251799595206,5.389382362365722,0.35586558521953,0.17333333333333334,3.4453311296751497,4219.33121626999,15,9.494721708914847,83.95942237858131,-90.64117619418413,32.27873611450195,6.154122
s46_n400,400,0.81334775,1487.74,4,-19.426278020632665,4.140004539489746,0.8150605597359265,1.0,3.0390878688079366,2651.2513736059464,8,5.414201228368257,10.44459363496433,-35.871318987885886,39.64119338989258,2.113728
s46_n500,500,0.7917909999999999,1276.18,0,-0.4996453124586552,5.275022315979004,0.726800610829503,1.0,2.4015562884810993,1290.9073585699725,2,2.2205820835496324,0.0,0.0,40.35286331176758,1.842738
s47_n300,300,0.8466580000000001,404.142,1598,-21.030417160825436,5.075687980651854,0.2894774862084677,0.056666666666666664,2.930485046667146,2630.832741751186,8,2.6676465263223244,74.4024256154491,-89.510726757975,28.582876205444336,5.425545
s47_n400,400,0.762635,502.913,3165,-2.115969416718123,6.092196464538573,0.15327044204733592,0.0,2.3599632577179093,5563.031831619932,12,23.6934862072013,27.867684509074206,-17.177047620761996,34.536861419677734,0.925534
s47_n500,500,0.8780806,270.898,0,-239.70099220197108,4.0500284194946286,0.7348741758328634,0.752,2.1431693378320897,4181.947730490807,8,2.550298253702869,34.84790066993878,-430.3066880127941,32.2518310546875,12.330029
s48_n300,300,0.8818253333333333,139.159,0,-108.82833927428246,4.239984321594237,0.5474735021665779,0.5766666666666667,2.2073622905325556,1809.89519931296,3,1.1929395196731651,27.519185278562727,-243.4344858116637,49.96741485595703,12.181144
s48_n400,400,0.83263575,350.537,1813,-72.92960343766126,4.510424232482911,0.37942407513482906,0.305,2.9918499895463846,5616.725541696324,17,17.730396560084028,91.20636817588073,-198.1587184439404,42.04377746582031,8.124129
s48_n500,500,0.7761278,562.571,183,16.97066442847547,10.010280036926268,0.16460690179507903,0.04,2.3393774283279436,3737.609341581792,10,3.174590246376167,45.46046197178744,-21.140699013948083,55.73591995239258,1.822406
s49_n300,300,0.7780170000000001,365.72,0,0.07219256600809976,7.037713050842284,0.25184795054060116,0.08666666666666667,1.7907386595989503,4002.4659605009074,22,3.575056652347863,7.001474185062877,-1.5451325884651643,49.343326568603516,1.780501
s49_n400,400,0.7811910000000001,417.204,0,-0.4144691262020703,6.490637779235839,0.05244560004137611,0.0,1.02779330457931,1664.3105408426213,5,1.5728857430368959,0.2828450696092584,0.0,47.24152755737305,1.462946
s49_n500,500,0.7747686,491.314,3347,-4.302423861736182,5.053804969787596,0.18353524753231956,0.036,2.015123584788499,7250.940253996389,24,25.78253472723892,10.84221681141873,-13.445761057208955,63.44170379638672,0.481721
s50_n300,300,0.7972023333333333,342.373,21,18.758263360099747,10.14360065460205,0.583700219177821,0.5233333333333333,2.925547567892347,2474.443708798769,9,4.694476601430336,48.27604754984924,-12.823483330040935,46.10396194458008,2.281398
s50_n400,400,0.7729689999999999,421.248,1,0.8574428268793195,9.27011852264404,0.08388443704937637,0.0,1.3856332435837004,2855.384984919989,8,3.2760252194921096,3.4586662109870887,-3.1787453391210585,51.405033111572266,1.443773
s50_n500,500,0.7783686,558.22,1,19.5714612973949,10.969311714172363,0.18024174600990528,0.082,1.9790636847118137,3109.940438584005,4,1.4823017205028128,36.58512011248281,-5.70217105516366,56.1402587890625,1.543589
s51_n300,300,0.7948329999999999,673.679,3,-0.5026423154556581,5.274340248107909,0.3464549416066668,0.4166666666666667,1.55317589316863,1051.4362085425078,4,7.015176358286179,0.0,0.0,91.96720123291016,0.068214
s51_n400,400,0.7874634999999999,396.523,0,-3.4949016295703923,4.0500284194946286,0.3269233624756738,0.305,1.5282516799197658,2558.332538282098,11,8.86875212691297,0.0,-2.8533461826657343,82.01201629638672,1.548900
s51_n500,500,0.780018,715.028,4,6.678235986898928,11.907842445373536,0.3112244975433177,0.258,1.863009695063207,4396.173755145832,16,15.804382354784975,12.831429968525782,-3.0013267026196466,86.52299499511719,1.188249
s52_n300,300,0.8470683333333334,250.951,397,-67.87563472597995,4.271814155578614,0.4341680031788595,0.30333333333333334,3.124171474749191,3645.9634797959707,12,9.651888535367615,32.499290336675344,-173.48598663243024,25.565996170043945,6.199809
s52_n400,400,0.8550860000000001,275.151,489,-136.55438507741337,4.0942491531372065,0.6386622616888007,0.7875,2.6450530489591673,3853.8257478572536,14,3.2967183063797094,12.455824227386492,-277.1458568724364,35.78897476196289,9.540737
s52_n500,500,0.8402496000000002,673.468,940,-132.7851077273878,4.241462135314941,0.39174301176889753,0.282,2.948837386353812,5493.006158603051,12,10.188563573523316,43.4484078133908,-267.52917344198084,28.594972610473633,7.747859
s53_n300,300,0.7794843333333333,421.534,0,10.524019645406424,11.21757946014404,0.3601059021738052,0.31333333333333335,2.278877837843325,3477.4793406393496,10,6.62870836057545,40.28039244760648,-18.2781313717035,66.12396240234375,2.065369
s53_n400,400,0.8740225000000001,379.77,3571,-156.88195110596521,4.0500284194946286,0.6369751204332481,0.7425,2.506511254004085,6985.930185916561,16,31.460264031733125,34.29720982373291,-302.73486043944683,66.08055877685547,8.832939
s53_n500,500,0.7723452,573.862,0,0.6776052862645692,8.534082984924318,0.09261125646059938,0.024,1.3512563227049428,4261.717212935468,12,3.1890200365924906,4.044946758989432,-2.0977070153787882,61.28152847290039,1.538704
s54_n300,300,0.7687109999999999,371.395,16,6.585077792550335,10.419783210754392,0.10208792636780982,0.0,1.8345443301809963,2712.4201625742244,7,3.4938708339004423,8.61031843278957,-0.5569876028453646,44.87809753417969,1.032546
s54_n400,400,0.85784225,264.243,0,-59.7000305757428,4.820821952819824,0.22105486494710316,0.0125,2.24811178260436,2500.3963614164427,4,1.9907289920569757,81.58718511757868,-196.12813170191714,41.4028205871582,13.549099
s54_n500,500,0.7824570000000001,854.625,245,9.990079235007624,9.895848655700682,0.3353915929634198,0.232,2.6140739025177777,2848.2346953725323,5,6.739192680516423,29.812273300135192,-15.007349590554758,52.373558044433594,0.829434
s55_n300,300,0.9111196666666668,96.2311,0,-168.50345530048583,4.0500284194946286,0.8173433343776474,0.87,1.9312822890957546,1243.2411109139725,1,0.8993871286964871,26.22292129507902,-383.7695715630891,62.461082458496094,13.794967
s55_n400,400,0.8238589999999999,85.7855,0,-137.292450055393,4.0500284194946286,0.8751377427867897,1.0,2.955641073863407,3245.3623516594366,12,10.889292483220812,6.007649528181374,-149.0212207605873,74.72563171386719,3.849248
s55_n500,500,0.8233681999999999,242.04,0,-112.4975266392819,4.0500284194946286,0.7958562958923419,1.0,3.0510796106132236,4295.663162341012,21,18.823722938785167,0.0,-148.61451143981105,85.41600036621094,3.584858
s56_n300,300,0.8956923333333335,167.4,0,-159.7452756972566,4.0500284194946286,0.8304435091391588,0.8133333333333334,1.9484253154472466,2004.7396948235369,5,0.3741443543153644,30.520110454876615,-345.9503184660082,47.15193176269531,12.420507
s56_n400,400,0.7637935,526.337,9,-0.15049220225479498,6.895842933654786,0.11769363661593041,0.0,1.837076967459093,4200.732759659932,9,3.4593344033017996,6.888933724212248,-6.620945126969965,53.4716796875,1.215787
s56_n500,500,0.8509366,835.532,3154,-122.77565890404524,4.211507987976075,0.46830469578018424,0.408,2.794957758858261,7431.462258617075,19,24.049987719933654,56.63124668356832,-310.3104145663449,73.61522674560547,6.050253
s57_n300,300,0.8086350000000001,263.518,9,0.6168654219820624,7.143206214904786,0.6376200069352452,0.98,3.640685571186689,2124.467451336468,6,2.842712283517161,42.33316771194939,-42.16042730418936,24.515295028686523,3.493598
s57_n400,400,0.8213952499999999,108.525,0,-60.34353576678002,4.0500284194946286,0.5723098648043125,0.915,2.6509987781303845,5917.128369425405,28,19.287290568781255,0.02960870164041178,-88.60994405962589,35.22545623779297,1.927817
s57_n500,500,0.8588771999999999,392.728,0,-192.77594213529804,4.0500284194946286,0.9392523264896891,1.0,2.939554751461447,5256.8212526902635,21,15.05452429311158,1.3173603365485804,-359.832467000167,56.666969299316406,5.976498
