protein_id,sequence_length,swi,tango_total,tango_aggregation_positions,net_charge_ph7,pI,iupred3_mean,iupred3_fraction_disordered,shannon_entropy,hydrophobic_patch_total_area,hydrophobic_patch_n_large,sap_total,scm_positive,scm_negative,radius_of_gyration,camsol_ph7
s42_n300,300,0.8396573333333334,114.169,1,-14.41467594237335,5.607985115051269,0.9881317440751801,1.0,3.3598796034838405,616.5949216117535,1,3.352419506133387,20.47466331516927,-27.052158783872443,18.01277732849121,3.580493
s42_n400,400,0.8457610000000001,155.379,0,-38.75043616694322,4.818093681335449,0.9871658179513144,1.0,3.254183116672471,296.8138218967699,0,1.3079447106831035,14.373913575698182,-64.2170049926231,20.916988372802734,4.078072
s42_n500,500,0.840182,323.303,0,-22.37532540922441,5.86569309234619,0.9869462359953957,1.0,3.441398408070438,209.4003009211503,0,1.4429197946987453,31.148957103980386,-51.608451990868275,22.00373649597168,4.056500
s43_n300,300,0.838328,208.517,0,-20.270850347305238,5.720071601867676,0.9876266660072481,1.0,3.4771970310239846,770.0611963411128,2,3.126790924664325,12.516857426412606,-32.073456467310486,17.64407730102539,3.545423
s43_n400,400,0.8366165,210.194,0,-10.361004559298937,6.179046440124511,0.9893297276911847,1.0,3.435228476331802,273.3883807167372,0,2.9090300634474264,21.39282348887526,-32.959336519408936,23.160274505615234,3.827434
s43_n500,500,0.8331696,312.599,0,-21.271970288019695,5.922759437561035,0.990157320350759,1.0,3.463754677694482,518.0966204836807,0,10.86475934136321,30.420450713834057,-48.48374874922544,21.834304809570312,3.984308
s44_n300,300,0.8463253333333334,201.736,0,-15.325848651038712,5.5756437301635735,0.9862395141918407,1.0,3.300336831999326,360.09273928554296,0,1.1373314143547524,14.11489296483391,-42.54032505357154,18.293071746826172,4.080791
s44_n400,400,0.8233917499999999,319.854,0,-20.464429016268596,5.633619499206542,0.9728663677672429,1.0,3.3432948370410487,310.4677114285997,0,2.0571708978066754,6.05950879612427,-14.550228865451507,19.462820053100586,3.091561
s44_n500,500,0.8416715999999999,388.331,0,-19.727753350368275,5.951861000061036,0.976877076372569,1.0,3.2933352541602843,563.4865644400847,3,3.235531038528751,34.80141088785944,-49.49679840569777,23.6425724029541,3.478351
s45_n300,300,0.8424563333333333,166.393,0,-21.604411691453436,5.555977439880371,0.991957234592521,1.0,3.444212511333322,121.8390671406175,0,2.5428507233170907,10.257123623294309,-42.02249751304012,17.21830940246582,3.898839
