protein_id,sequence_length,swi,tango_total,tango_aggregation_positions,net_charge_ph7,pI,iupred3_mean,iupred3_fraction_disordered,shannon_entropy,hydrophobic_patch_total_area,hydrophobic_patch_n_large,sap_total,scm_positive,scm_negative,radius_of_gyration
s42_n300,300,0.788509,596.866,647,-7.846551293705332,5.482257270812987,0.3507858443019552,0.23,3.86732735492577,2487.3954068743237,4,8.20524444266798,34.22566194741638,-39.373846696491526,18.07853126525879
s42_n400,400,0.8162867500000001,1063.03,945,-30.204955853487874,4.657807731628417,0.32882460144693565,0.035,3.5539030073495312,2305.8653060965507,7,5.5916893359314725,43.49770948256661,-80.25344359724693,20.9208927154541
s42_n500,500,0.8108040000000001,1029.86,386,-11.009103331666154,5.390348625183106,0.3639346819107817,0.088,3.64981464664573,2039.6866690995837,4,5.7368814074536045,60.89518558656243,-71.18988467639176,22.07366943359375
s43_n300,300,0.7836093333333334,595.149,1200,-5.109346379049775,5.575530052185058,0.30971685249104636,0.0,3.8427802490337775,2373.47625513596,6,10.569960264727046,30.56422103596808,-30.525063855990926,17.694316864013672
s43_n400,400,0.81946625,1076.4,2671,-3.375857989375362,5.821358680725097,0.20113240443593305,0.0,3.4570834209170282,2119.0927785981303,6,4.85395021399144,69.06931370416697,-61.78455023690771,23.206592559814453
s43_n500,500,0.7931431999999999,544.412,558,-8.11266144690228,5.953225135803222,0.41918225667776005,0.202,3.640827330934014,1607.9470155294691,1,8.496521953036977,59.218965015704725,-61.11991389972482,21.854232788085938
s44_n300,300,0.809059,731.28,656,-9.408098184221437,5.145145225524902,0.16032264409292304,0.0,3.2172181722333137,1306.636869337905,1,1.3747724613788954,41.246276721317024,-53.97360695507402,18.39487075805664
s44_n400,400,0.7725839999999999,1429.3,2204,-12.214689831801923,4.103229713439941,0.4383500378700381,0.2325,3.4186687135187643,2124.789640770888,4,9.048037006599634,3.9341568785104117,-7.119445659133863,19.455148696899414
s44_n500,500,0.8124566,1539.22,59,4.726230961834887,8.509456062316897,0.3460119379622081,0.074,3.6686999966841016,1563.910377578025,1,3.7822505534023434,84.93687772855948,-46.66409131064157,23.690950393676758
s45_n300,300,0.797273,563.213,62,-22.56834663158093,4.901760673522949,0.28548105637941973,0.02666666666666667,3.688068617406263,983.9535917298429,2,3.509895835767415,32.143810915337916,-62.371877833616686,17.295631408691406
s45_n400,400,0.8045085000000001,830.07,189,-29.517321506706544,5.045108604431152,0.6454232680813129,0.8025,3.720594802142823,1167.8327955512086,1,3.0788859823346715,40.51756414359825,-71.50990342333766,19.21657943725586
s45_n500,500,0.811345,749.195,1040,-24.397884294822305,5.353460121154785,0.39406634843897714,0.178,3.752236641610291,2888.4653863347135,4,8.443216987611098,75.89740633097188,-87.76046961807452,24.036224365234375
