protein_id,sequence_length,swi,tango_total,tango_aggregation_positions,net_charge_ph7,pI,iupred3_mean,iupred3_fraction_disordered,shannon_entropy,hydrophobic_patch_total_area,hydrophobic_patch_n_large,sap_total,scm_positive,scm_negative,radius_of_gyration,camsol_ph7
s42_n300,300,0.8091103333333335,290.818,251,-6.301053622188675,5.318106269836425,0.6215363076993735,0.8966666666666666,3.542561522529178,1874.229932212004,5,5.664351992466197,37.348643694281385,-40.95667165930619,18.068429946899414,4.320607
s42_n400,400,0.84551275,627.563,81,-17.035885902888992,5.215398216247558,0.5516304371899025,0.705,3.344436105205879,1013.0925737587104,2,0.8953524524920419,58.134511160915324,-92.28479940364554,20.914657592773438,5.703568
s42_n500,500,0.8209368,902.829,60,10.734753784201288,9.219575309753417,0.523412987156122,0.58,3.530220072531449,1742.8528851801652,6,3.357265221274004,86.18274814456367,-60.16339293782249,22.074073791503906,4.509115
s43_n300,300,0.8033133333333333,370.085,375,-2.3003381406713643,5.881437492370605,0.5753013334350165,0.7733333333333333,3.58718423480772,1775.1929422653375,7,6.278638965251496,38.76825475600026,-35.901410911270055,17.687238693237305,3.997992
s43_n400,400,0.8433412500000002,705.892,553,0.6787080914792512,7.547160911560059,0.4491384720946989,0.345,3.3171724635172395,929.0420876174383,1,1.1426537680881355,72.0854027274451,-65.5457384112753,23.199846267700195,5.374764
s43_n500,500,0.8064958,375.721,208,5.763465036130086,10.498950386047362,0.5787014549477343,0.756,3.3886225455906396,1216.404618507671,1,6.715922759291777,64.01057744697987,-63.704502400787874,21.880155563354492,6.155039
s44_n300,300,0.8546136666666666,244.618,2,-21.30945797954577,4.971274757385253,0.5811938475073436,0.8533333333333334,2.8420645626270735,481.1182367024933,0,0.35729233280569633,44.6234869628177,-65.34786805079641,18.389270782470703,6.156749
s44_n400,400,0.79162025,1066.13,666,9.047269857784965,9.777355766296385,0.6972907435443472,1.0,3.5140686223531175,902.6023887845704,1,3.161304815330029,26.932022723286774,-7.0742758871527025,19.46521759033203,2.019504
s44_n500,500,0.8273971999999999,1096.08,15,19.805546775819167,9.444183158874512,0.521896198970635,0.548,3.527313595865055,981.5830905838567,1,2.0346284367292027,99.03892069175251,-42.119612579898586,23.68795394897461,4.337228
s45_n300,300,0.810381,218.573,0,-2.071948524996003,6.2184358596801745,0.5376592815689165,0.6166666666666667,3.3472675905556395,799.7229668638815,1,2.894295390195076,49.96722521343831,-47.167367070756285,17.297643661499023,5.966716
s45_n400,400,0.8095362500000001,480.775,26,-9.997199521333158,5.8701265335083,0.6424064534999441,0.8625,3.4704078991273413,1134.003401024097,1,2.3263089365974916,54.24177685775193,-67.28003800606928,19.231592178344727,5.875935
s45_n500,500,0.8206958,612.569,637,-2.633765414320095,6.605509376525879,0.5612240313760626,0.602,3.705987154588432,2014.6488584750994,1,2.2945035032024923,92.72759236730022,-87.92041212506419,24.04092788696289,4.952432
s46_n300,300,0.8228626666666667,206.893,94,-37.33054896658602,4.355594825744629,0.6585210765390408,0.8433333333333334,3.263847379254381,1301.9631067195546,4,4.031549845655581,24.143469463107387,-77.39999046591956,17.87710952758789,4.934898
s46_n400,400,0.7848849999999998,1463.03,949,13.617631579297665,10.206650733947754,0.53144146703309,0.5575,3.5326305570391923,3016.384642719579,11,8.110066056881804,36.204558084102345,-12.765117966548729,19.848054885864258,1.939270
s46_n500,500,0.8151784,479.667,6,-13.880259398291571,5.665790367126465,0.5907148067140524,0.794,3.5693278655453655,909.2789512724223,2,0.9048749448087946,55.66043112087251,-86.12191634257053,23.826541900634766,3.510563
