protein_id,sequence_length,swi,tango_total,tango_aggregation_positions,net_charge_ph7,pI,iupred3_mean,iupred3_fraction_disordered,shannon_entropy,hydrophobic_patch_total_area,hydrophobic_patch_n_large,sap_total,scm_positive,scm_negative,radius_of_gyration,camsol_ph7
s42_n300,300,0.7883140000000001,478.546,431,-8.75494527965731,5.440992164611816,0.35369151793770615,0.15,3.7760300170926646,2690.226341394478,6,9.06147034015325,32.756976168978156,-39.421174697485576,18.076831817626953,2.010076
s42_n400,400,0.8145725,941.968,332,-30.119416585083698,4.662468528747559,0.3475665240613462,0.0375,3.5601377845617375,2326.842615905059,8,5.996111907668001,36.86508845211592,-77.51382998172281,20.92135238647461,2.517226
s42_n500,500,0.8051281999999998,999.4,400,-2.0350146535856766,6.351211738586425,0.3345392838534483,0.068,3.661964212834639,2354.223386463843,7,6.681214721350602,60.17246922693105,-56.518683645291084,22.07390594482422,1.861484
s43_n300,300,0.7842853333333333,474.482,1021,-4.009592498563826,5.852335929870605,0.33097854906796803,0.04,3.7949014195327764,2384.6125114502993,5,10.379591245318185,32.8636600407162,-29.196090519841206,17.699810028076172,1.816764
s43_n400,400,0.8139270000000001,950.16,2718,0.6126566428501121,7.529256629943849,0.1645315989190507,0.0,3.4773968581115775,2369.406612627965,9,6.037161475336687,70.34916234143878,-55.355167653503486,23.215682983398438,1.896779
s43_n500,500,0.7910496,488.937,559,-3.120645652669225,6.436754417419433,0.41144253915292817,0.208,3.593837599197272,1583.8898440237303,1,9.7210640021525,60.884037709392004,-59.70142809361354,21.85988426208496,3.442257
s44_n300,300,0.796319,611.966,602,-9.334416682761528,5.114679527282715,0.12827912435721306,0.0,3.275202269888125,1852.43169154697,2,3.609609901265904,34.15454997618474,-46.6989689482235,18.404260635375977,1.468152
s44_n400,400,0.7712849999999999,1343.95,2017,-11.21650129277613,4.134832191467285,0.42899823233362966,0.215,3.4177427607293778,2187.3443427706593,3,9.459190246816984,4.245334337558362,-5.673768335029953,19.45635414123535,-0.762292
s44_n500,500,0.8105699999999999,1458.29,63,7.718378515908768,8.781577110290527,0.33329436560092474,0.054,3.663085992015035,1704.3996443124665,3,4.0299457811126995,87.74336345143277,-44.881903282617756,23.693145751953125,2.154631
s45_n300,300,0.7920646666666668,397.936,118,-16.675184053747984,5.049655723571777,0.3160996355955459,0.04,3.660468073974988,1019.1018247341218,2,4.153343250809124,31.658142941404282,-57.342517840267405,17.30838966369629,3.046567
s45_n400,400,0.80443625,723.211,129,-25.0916150752143,5.375684165954591,0.6348571782761613,0.8,3.6494972583943732,1092.1203788551068,1,3.2934193900506252,42.3310999042443,-74.03397951523212,19.191801071166992,3.285235
s45_n500,500,0.8107768,750.101,1040,-24.399573995855675,5.350788688659668,0.38671445510421026,0.166,3.748218556611177,2916.745231971905,4,8.486560683821342,76.37973722365598,-87.73891901969378,24.032392501831055,3.267811
s46_n300,300,0.8009276666666667,427.08,1035,-29.703534094278258,4.461542701721191,0.417178660113842,0.19333333333333333,3.5482811271433894,1949.620506218835,6,6.9954587955556615,22.412181160128032,-63.31990746157727,17.899385452270508,2.435050
s46_n400,400,0.77000525,1793.3,928,-11.482329623943919,4.463816261291503,0.2669713413719069,0.0,3.570764375027584,5020.924559066569,23,15.320052395353738,13.981815673082963,-13.186033456826575,19.8428955078125,0.615185
s46_n500,500,0.8047087999999999,561.008,42,-1.9591947340111702,6.631939506530763,0.5777608252882922,0.744,3.5510671555339153,858.2205881151303,2,0.40752124292535374,43.61099621223046,-54.31302787700233,23.825109481811523,1.425097
