protein_id,sequence_length,swi,tango_total,tango_aggregation_positions,net_charge_ph7,pI,iupred3_mean,iupred3_fraction_disordered,shannon_entropy,hydrophobic_patch_total_area,hydrophobic_patch_n_large,sap_total,scm_positive,scm_negative,radius_of_gyration,camsol_ph7
s42_n300,300,0.7884180000000001,594.395,661,-7.763166568622957,5.558819389343261,0.332710159414358,0.19,3.877535133079308,2640.104131807457,6,9.10441365410772,33.234303001988366,-36.83974571906084,18.078205108642578,1.736347
s42_n400,400,0.8168020000000001,1052.96,988,-29.204955853487874,4.682134819030761,0.328983186373238,0.035,3.559270263299859,2267.910974795888,7,5.636107867342235,43.71767631920352,-78.96678063458178,20.917381286621094,2.261297
s42_n500,500,0.810268,1020.42,392,-11.010914792640364,5.384096336364746,0.36482593427691423,0.084,3.655838043195356,2055.549720235101,5,5.791876088909999,60.680239616073436,-70.46698532985337,22.074750900268555,2.087024
s43_n300,300,0.7857383333333333,598.987,941,-7.9331565418663885,5.397339820861816,0.3282231809816407,0.016666666666666666,3.887342639356537,2322.154600912447,7,10.393011978608875,29.604708105664663,-31.684231164371692,17.69349479675293,1.193272
s43_n400,400,0.8184440000000001,1069.53,2741,-2.378790211289413,5.983975028991699,0.1955291359475783,0.0,3.4432294711024696,2065.8464801099103,6,4.819170798547826,68.94705530801558,-60.25157342706526,23.21152114868164,1.932806
s43_n500,500,0.792503,549.149,558,-6.115593668816331,6.121582221984862,0.417494850812099,0.2,3.6562928610775627,1597.8741694677376,1,8.726904769053135,58.822179871501376,-59.746358685416915,21.855649948120117,3.285444
s44_n300,300,0.8084153333333333,746.025,656,-8.412598347228013,5.190275382995604,0.1517818893273673,0.0,3.2327738143231675,1295.6929527784714,1,1.3845425729874876,42.75601882537122,-51.79160931350481,18.4001522064209,1.746085
s44_n400,400,0.7727849999999999,1432.82,2204,-12.214689831801923,4.103229713439941,0.43943648652328876,0.2375,3.4125420009968312,2105.021241217236,4,8.927032810852133,4.143591948464243,-7.395960555811884,19.454561233520508,-0.864982
s44_n500,500,0.8109366,1545.6,60,5.810472928175429,8.619825935363771,0.3367401470883378,0.054,3.676343077806409,1646.6282740135455,2,4.0646114729812135,84.0436701486761,-46.88286998547975,23.688081741333008,2.027791
s45_n300,300,0.796779,554.56,64,-21.659320282907714,4.894826316833496,0.2867632141915969,0.016666666666666666,3.711224851201653,990.736902719003,2,3.5148938152581692,33.175856493211,-61.279225149927704,17.295255661010742,3.062898
s45_n400,400,0.80499225,840.326,201,-29.428457617418587,5.081599235534666,0.651395304865198,0.82,3.7187673901268568,1106.9140827157516,1,3.1363807571967,40.82592414406648,-73.6695435599742,19.224363327026367,2.785277
s45_n500,500,0.8115038,747.155,1040,-24.397884294822305,5.353460121154785,0.39679214243897626,0.178,3.7538139270899524,2876.104056348814,4,8.333808831465893,76.4094160195173,-87.88186657943415,24.035747528076172,3.326550
s46_n300,300,0.8062106666666667,487.592,1240,-38.95188501346183,4.23395938873291,0.4262316385232261,0.30333333333333334,3.555655531536299,1595.9519112669752,4,5.436675323265482,16.690442192439246,-72.25622532464139,17.89588165283203,2.382243
s46_n400,400,0.7697350000000001,1863.82,1418,-10.396164436588329,4.589828300476075,0.2572413152758681,0.0,3.5666910252938755,5256.9159595534775,24,15.292314709530855,15.454966176653029,-13.099650052179904,19.846433639526367,0.550987
s46_n500,500,0.8069219999999999,560.358,42,-3.95275135018953,6.386281394958496,0.5785259251902978,0.758,3.5445931363146035,679.1375581872453,1,0.170415674185065,43.87438726617895,-55.98165735416706,23.82506561279297,1.524674
s47_n300,300,0.7990386666666668,579.418,2775,-15.776857049143445,4.969512748718262,0.37178160083759393,0.16666666666666666,3.434359308209314,1789.9842216774746,6,5.012228962434665,32.03157173455813,-47.728051996764094,17.292322158813477,2.529855
