protein_id,sequence_length,swi,tango_total,tango_aggregation_positions,net_charge_ph7,pI,iupred3_mean,iupred3_fraction_disordered,shannon_entropy,hydrophobic_patch_total_area,hydrophobic_patch_n_large,sap_total,scm_positive,scm_negative,radius_of_gyration,camsol_ph7
s42_n300,300,0.7884180000000001,594.395,661,-7.763166568622957,5.558819389343261,0.332710159414358,0.19,3.877535133079308,2639.57574635657,6,9.108528903051223,33.23333329875264,-36.81346244092073,18.07754135131836,1.736347
s42_n400,400,0.81631325,1063.33,987,-32.20014738951666,4.619668769836425,0.3256963084293703,0.0375,3.5626608963233855,2308.4552439679032,7,5.580922286564999,40.12826735210477,-80.51365220550191,20.917524337768555,2.281587
s42_n500,500,0.8102432,1020.3,395,-10.011913793639366,5.447414970397949,0.360808578883188,0.084,3.6563253487812757,2053.216036200314,4,5.781356532051706,61.76298882472084,-70.0694809499715,22.073457717895508,2.078328
s43_n300,300,0.7848793333333333,610.125,1041,-6.935967003839593,5.503117179870604,0.30272175259514505,0.0033333333333333335,3.881667814392231,2384.9963944798287,7,10.78357721699266,30.536486820347776,-31.139164094020362,17.693496704101562,1.159180
s43_n400,400,0.8189615,1066.84,2826,-2.378668451348574,5.986305427551269,0.19505437380462523,0.0,3.4582085355846566,2106.5363295646207,6,4.779967669605073,70.3351811707767,-60.85713781194187,23.207765579223633,1.945797
s43_n500,500,0.7925792,546.709,558,-7.11447290787649,6.0339365005493155,0.4162828810721613,0.196,3.6519280005342623,1585.3510744827374,1,8.647769519574712,59.498276064637025,-60.77247610810972,21.855443954467773,3.327540
s44_n300,300,0.807147,722.91,678,-6.416529570141066,5.319129371643067,0.14431002028487838,0.0,3.2250648593158653,1317.425180071452,2,1.8650541378865153,43.249599956237866,-50.42362415734987,18.399593353271484,1.702635
s44_n400,400,0.7725839999999999,1429.3,2204,-12.214689831801923,4.103229713439941,0.4383500378700381,0.2325,3.4186687135187643,2132.982801125777,4,8.948283474376842,4.071950771566177,-7.430402608416438,19.454702377319336,-0.826263
s44_n500,500,0.810621,1551.94,60,7.8075407062613635,8.789958000183105,0.34019274125928833,0.056,3.6769945348661595,1605.648838912155,2,3.880659243483681,84.62470738459874,-46.556776667508444,23.68903350830078,2.035063
s45_n300,300,0.795422,547.695,71,-19.74832593193652,4.926542472839355,0.28169053068013494,0.016666666666666666,3.7018600360731653,984.7930735690194,2,3.5073364698444114,33.464277942887946,-59.62789009074257,17.29530906677246,3.062218
s45_n400,400,0.8046295000000001,843.472,188,-29.431258079491798,5.074551200866698,0.6458411305432855,0.815,3.7289755164478713,1186.5832680605722,1,3.7502519311235227,40.21239293600944,-71.57054419933067,19.212596893310547,2.759299
s45_n500,500,0.811345,749.195,1040,-24.397884294822305,5.353460121154785,0.39406634843897714,0.178,3.752236641610291,2886.6914127734485,4,8.380499780587519,75.90834583622774,-87.83662665728528,24.036148071289062,3.316993
s46_n300,300,0.8062403333333333,504.735,1240,-39.95187501356183,4.20565357208252,0.42273951454422637,0.3,3.5820701783504325,1615.2011503339913,4,5.755631233325413,16.055955764158817,-74.10837871634159,17.89574432373047,2.324326
s46_n400,400,0.7708269999999999,1804.41,1304,-10.307991247334748,4.6567277908325195,0.27405303563997657,0.0,3.5880280130988034,4956.705846189836,23,14.53703857988116,15.578179087414311,-13.107304613259132,19.846336364746094,0.680615
s46_n500,500,0.8069219999999999,560.358,42,-3.95275135018953,6.386281394958496,0.5785259251902978,0.758,3.5445931363146035,676.8154680776295,1,0.16892283794335372,43.905822107498274,-55.982220871587266,23.8252010345459,1.524674
s47_n300,300,0.7990386666666668,579.418,2775,-15.776857049143445,4.969512748718262,0.37178160083759393,0.16666666666666666,3.434359308209314,1788.3633757162522,6,5.004064274962903,32.008885656243855,-47.74110263443019,17.29179573059082,2.529855
s47_n400,400,0.79727975,482.278,42,8.594970959720698,9.432772254943849,0.47394627179384174,0.4225,3.482135689122851,612.6707613767159,1,1.8669012369913143,127.36030756036085,-88.54670374429719,20.72917938232422,5.780395
s47_n500,500,0.7857428,1153.99,634,1.4535306368536078,8.328622245788573,0.28400796044492677,0.038,2.1353243038612737,976.135836916761,3,0.9353520175110804,12.47323419609797,-4.06375690055965,23.336172103881836,-3.332703
s48_n300,300,0.8017776666666666,491.57,795,-10.635246257876645,5.4933977127075195,0.22590214620310026,0.0,3.868473413252447,1760.8082067956875,6,3.251128944710239,48.77945066952475,-58.30213234521603,18.06876564025879,2.083891
s48_n400,400,0.8236424999999999,1038.63,1245,-62.034714179378994,4.254535102844239,0.4090153568988557,0.19,3.653060138283618,1894.486090797799,5,4.275630983910977,23.278035512460217,-117.7503331599751,20.530866622924805,2.852888
s48_n500,500,0.7960109999999999,1478.43,4767,62.71637698149385,10.008732795715332,0.20597613677366253,0.002,3.6271647438422265,2850.6503806498145,7,11.34919691194273,153.33592595658456,-11.584618337637298,21.49622344970703,0.412053
s49_n300,300,0.7707376666666668,894.748,2226,6.193535508868935,9.846981620788572,0.38465918047729536,0.08666666666666667,3.5088228021947443,2041.677631259366,6,6.778701772959933,13.97300597854515,-7.668331308922529,17.386308670043945,0.289656
s49_n400,400,0.7849842499999999,643.448,575,-6.197280970093928,5.391655921936036,0.32281041326850984,0.1225,3.9765143863370214,4248.061593238948,11,12.593519665700459,46.556502434188545,-37.50323048912182,20.29398536682129,1.538404
s49_n500,500,0.8066076000000001,1011.95,3215,1.8167862062413889,7.962055015563965,0.0640511908568936,0.0,3.0883905360523145,1350.8541712398367,1,2.2401474111181225,90.1016658309035,-77.4013595505078,23.24686050415039,0.926226
s50_n300,300,0.7794556666666667,589.786,1035,-6.896922639052018,5.537675285339354,0.2306127170919574,0.03,4.0279357221518515,2702.407608385243,10,9.915337302504387,34.75305885642691,-30.432936737113142,17.910642623901367,0.826206
s50_n400,400,0.8091685,844.59,345,-48.1795626457652,4.600286674499511,0.5984567521952723,0.7575,3.8665450268972728,1464.081388915941,2,4.866020984416986,19.231201795968637,-94.10998004895279,20.80591583251953,3.009831
s50_n500,500,0.7833935999999999,950.901,6125,-0.20412541214591307,5.57001667022705,0.16996583797195033,0.0,2.2123746286567094,9890.058868985934,25,65.45707376068675,0.0,0.0,20.625152587890625,1.130991
s51_n300,300,0.7996653333333333,511.907,1388,-6.209177948320779,5.386028861999511,0.4215247600564087,0.2833333333333333,3.46576052354383,1280.091864052695,4,4.080320575159125,44.71142841039585,-43.08233392475224,17.419221878051758,3.079057
s51_n400,400,0.79908075,868.349,4270,-0.4169835876970893,6.702306175231934,0.08426053461869769,0.0,3.4243948091719307,2187.4217001176944,4,4.271811559607812,75.09185390871522,-58.25752263057791,21.157564163208008,1.103397
s51_n500,500,0.7831098,1587.71,54,-12.389313182344562,4.561977195739748,0.4761768062114608,0.346,3.6717721146095013,1891.8106764874817,5,7.869106510324685,9.937876950222634,-41.13652282441618,22.852142333984375,-0.421212
s52_n300,300,0.7920773333333333,545.033,1366,-15.150360787254819,4.8354295730590815,0.3117621790441928,0.04,3.658584421932999,2275.9594103820586,6,6.549135157704463,33.77670259143545,-47.01834011319028,17.59053611755371,2.012365
s52_n400,400,0.80829225,948.393,1298,-33.007115892405515,4.6418359756469725,0.29261661451330556,0.07,3.893021600818484,2292.1572041268655,4,5.51022328205737,45.43423058967404,-91.1104288743869,20.6907958984375,1.923091
s52_n500,500,0.789592,877.554,0,-13.751974528774298,5.104277992248535,0.16028731269075933,0.094,3.4389727570941373,1360.976538694139,1,1.818086933345513,72.23710282014486,-70.49200423905594,23.25824737548828,2.262420
s53_n300,300,0.8131436666666666,484.627,665,-45.665311565594735,4.133354377746582,0.6242317072605476,0.82,3.4773736878712667,1173.2301181346959,2,3.6055171684750924,14.740869404746356,-85.63719161083156,17.126224517822266,2.627713
s53_n400,400,0.8088900000000001,837.443,2053,38.549951725086956,9.630303382873535,0.07672806230042234,0.0,3.1792858905592842,1302.9117298063138,2,1.678033749773595,120.70241822028459,-37.20848120340517,20.555631637573242,1.904449
s53_n500,500,0.7945287999999999,1194.1,1279,-1.4748068199553508,5.602130699157715,0.4745200392759377,0.352,3.2328722063386848,1257.641674459404,2,4.012114510899047,18.664592126293936,-15.304581112707737,24.52678680419922,0.438559
s54_n300,300,0.7958953333333334,1072.25,648,-15.069167238233561,4.998557472229003,0.07553675655267648,0.0,3.488298053024723,1506.4288601842168,1,2.225860045726224,37.33036749143171,-63.10116537588101,18.210294723510742,0.186608
s54_n400,400,0.79239225,849.66,1186,-30.66038559396039,4.744771385192871,0.3506596493867595,0.14,3.8330955234475295,1101.866373975654,1,4.035346100224505,41.141585888612695,-88.59769882065382,21.536447525024414,2.517147
s54_n500,500,0.7930061999999999,1654.89,51,-3.515450589643933,4.0500284194946286,0.53387098407495,0.57,2.6406985341415607,1923.4422718312455,5,5.131085182404708,0.7748248166477404,-3.617457216610076,22.09102439880371,-0.377094
s55_n300,300,0.795362,517.894,1625,-13.80625951361408,4.999637413024902,0.3920185016936943,0.18666666666666668,3.6942973356149285,2405.0067884034966,4,8.146210542816517,28.84596910421017,-47.266322922985964,18.141510009765625,2.168183
s55_n400,400,0.7923175,885.582,1083,-10.893801523012257,5.344650077819824,0.2166031701113237,0.0,3.9858308951616737,3737.4826496528985,9,11.801780584357719,44.667725123046566,-54.12946888238031,21.21198272705078,1.047890
s55_n500,500,0.8137422,1177.86,1746,-31.977722315723362,4.7726224899292,0.3454356378092924,0.236,3.6804475761842332,1786.4562703371253,4,3.8650959035015755,56.6359976951065,-92.7153331126911,21.776243209838867,1.891827
s56_n300,300,0.8227690000000001,600.027,821,-21.26405310360255,4.912503242492675,0.14675858695647873,0.0,3.2788756385269355,1449.1892484055875,3,2.697649196051983,42.5217498825367,-76.21298212364849,19.092304229736328,3.099713
s56_n400,400,0.7699217500000001,472.461,1146,-12.367025591162218,4.7759191513061525,0.23943807568609002,0.005,3.316731975869342,2131.9110090607423,4,9.027460717507513,28.59759415327236,-24.544683210658942,23.758798599243164,0.879868
s56_n500,500,0.7997621999999999,955.238,192,-43.11982094307265,4.544243431091309,0.400502547768624,0.196,3.5154322594073655,1478.0234290386154,1,2.6500961355963737,62.35611965530463,-122.45269908901253,23.633670806884766,3.284682
s57_n300,300,0.810504,566.854,349,-9.07175815332814,5.442754173278809,0.12528054638126054,0.0,3.4283770287382183,741.7764875841561,0,1.558351890620962,50.70930571056585,-49.52518902567689,18.08217430114746,2.356572
s57_n400,400,0.7814215,761.865,1,9.528742908526766,9.7613676071167,0.44252738627292404,0.245,3.7973408392845416,1930.5248891186623,8,6.066787481539776,48.56359720282827,-19.631792507275,19.128982543945312,1.959740
