protein_id,sequence_length,swi,tango_total,tango_aggregation_positions,net_charge_ph7,pI,iupred3_mean,iupred3_fraction_disordered,shannon_entropy,hydrophobic_patch_total_area,hydrophobic_patch_n_large,sap_total,scm_positive,scm_negative,radius_of_gyration,camsol_ph7
s42_n300,300,0.800717,362.54,297,-6.048886663360605,5.519486808776854,0.5163999680166281,0.5366666666666666,3.635519298934454,2184.8093111050566,5,7.147292168520295,36.49025493046581,-39.82975332578609,18.076391220092773,3.534883
s42_n400,400,0.8346362500000001,840.839,89,-24.612600407652565,5.0589204788207995,0.4974582396454984,0.45,3.5027599780784118,1423.858989867041,3,2.550034626153492,54.290828068772086,-93.36097810553778,20.91777801513672,4.551439
s42_n500,500,0.8207086,1112.69,183,7.723330613501702,8.999157905578613,0.4819205180405067,0.442,3.566161336005922,1824.6692791049418,5,3.6603382459403093,82.20665918667703,-60.22641381412239,22.07301902770996,3.919736
s43_n300,300,0.8008550000000001,470.44,642,-5.129880987475232,5.573029136657714,0.5217835959275174,0.54,3.681884620971889,1933.213603915366,6,7.213027676635057,35.07822433151861,-34.14563425659663,17.691429138183594,3.318861
s43_n400,400,0.83146225,987.565,1075,-3.242700182948795,5.964422416687013,0.3466322002923316,0.0775,3.4762896630774818,1376.3197685382345,3,2.701320136911722,67.92025594575651,-67.40924692838036,23.20609474182129,3.929193
s43_n500,500,0.8008862,447.023,237,5.078566244169934,10.401280784606932,0.5298663125894241,0.568,3.494819416900301,1257.3884635123052,1,7.676428591571982,64.90448547962599,-57.589370233600604,21.873645782470703,4.842090
s44_n300,300,0.8378786666666668,482.892,246,-14.257736015060942,5.131617546081542,0.3982796734750057,0.18333333333333332,3.102713712860651,700.8495063181243,0,0.5825822509472205,46.66605486270218,-63.22723272735975,18.401681900024414,4.375056
s44_n400,400,0.78664725,1235.11,1489,0.38380576111148557,7.275697898864746,0.6275093749049144,0.9575,3.5345523044206413,863.1640072654318,1,3.1532366914131083,15.1695491314147,-7.998941248359512,19.462953567504883,0.931947
s44_n500,500,0.8239911999999999,1413.12,15,13.973521767806716,9.255484199523924,0.47285789721994215,0.382,3.596463537333697,1301.6601249692762,1,2.550389924625383,90.11044376250169,-44.47130278223135,23.690832138061523,3.474484
s45_n300,300,0.8082703333333334,304.509,129,-7.811188420707445,5.622820091247559,0.4378594100667268,0.28,3.377767351293901,835.6223440786886,1,3.106734661677245,48.95136146225881,-50.69701476382432,17.297847747802734,5.172996
s45_n400,400,0.8065232499999999,609.226,154,-11.753851129177363,5.833692741394043,0.611594567146135,0.7625,3.5345225450643927,1045.760921167334,1,2.2686155961955956,53.95892202157842,-68.05432070975559,19.2238712310791,4.675653
s45_n500,500,0.8136973999999999,695.844,1057,-17.390737767047625,5.679772758483887,0.44163987484709255,0.284,3.7565570658220606,2568.1017691243733,3,5.679915274735377,82.40516345044377,-87.34407837135407,24.03934097290039,3.713482
s46_n300,300,0.8190216666666668,386.329,883,-37.25357762562526,4.32490177154541,0.5624698389368801,0.5933333333333334,3.3578184964616806,1383.8664306134383,3,4.345842393934963,23.67928205483379,-78.121955713415,17.890348434448242,3.888730
s46_n400,400,0.77772875,1785.04,951,1.6077215685076638,8.546396446228027,0.42103871053157493,0.2325,3.5219865748893904,3819.5471186051814,16,9.762646675013253,28.12873802149206,-12.94636128389889,19.847728729248047,1.453370
s46_n500,500,0.8108312,533.609,27,-12.912885941971076,5.686536598205566,0.5792371429706177,0.716,3.5781153627723,1074.3170447009122,3,0.9898063227482554,45.55649681494332,-72.595411607032,23.82880973815918,2.327252
s47_n300,300,0.8140860000000001,414.882,1548,-17.25369338563089,4.874250602722167,0.5437513347559731,0.63,3.234212414497421,926.514786457787,2,1.5392054585029369,35.7818857579875,-54.82960959064639,17.3001651763916,4.636523
s47_n400,400,0.8091127499999999,433.32,3,11.70696374094895,10.863519096374514,0.5673089908148791,0.6575,3.3096023698371644,535.2579009781279,1,0.8042769209984848,133.07142410406283,-91.2987185055527,20.722583770751953,7.051458
s47_n500,500,0.7920046,1009.27,592,3.5035397463592295,9.52347927093506,0.3621508882954892,0.09,2.1074748410421904,914.2902448003481,1,0.8450548379706071,17.22767437120774,-3.4780072764713212,23.327083587646484,-1.859869
s48_n300,300,0.808464,300.868,746,-1.5436307720867006,6.581068611145019,0.4878548974162867,0.4266666666666667,3.482515144258126,847.9439836511629,3,0.8139882283573419,59.92067033319083,-49.34108892121828,18.049560546875,5.667633
s48_n400,400,0.83068525,834.047,721,-50.00443271270938,4.515937614440918,0.47555087338221286,0.38,3.5685467902395156,1550.1724964998873,3,3.6512706086876228,34.68522663346637,-111.98867704943595,20.5353946685791,4.566569
s48_n500,500,0.8102687999999999,1245.63,2492,57.85582301231287,9.902553367614743,0.379128940427398,0.126,3.5872826746936397,2375.920773545077,3,9.1499014305822,150.80727694062134,-18.492902438215175,21.49525260925293,2.938539
s49_n300,300,0.7782963333333334,832.483,1197,-0.04011897668652509,6.975531196594238,0.4520596406307283,0.25666666666666665,3.4461630067760245,2140.8897668972722,6,6.573653871138304,13.876345587989576,-17.46534332164968,17.386287689208984,1.265375
