protein_id,sequence_length,swi,tango_total,tango_aggregation_positions,net_charge_ph7,pI,iupred3_mean,iupred3_fraction_disordered,shannon_entropy,hydrophobic_patch_total_area,hydrophobic_patch_n_large,sap_total,scm_positive,scm_negative,radius_of_gyration
s42_n300,300,0.7895243333333334,497.904,392,-8.744055288459293,5.441049003601075,0.35037972415119467,0.14333333333333334,3.79645356893261,2657.7577019239798,5,8.742390731418222,31.860619754428008,-38.030973549517256,18.089200973510742
s43_n300,300,0.7872923333333334,457.811,699,-7.8400831284007495,5.497149085998534,0.3496789283446713,0.03666666666666667,3.817755421560278,2091.0360414147826,6,8.369591757251031,30.805638511902263,-33.84619541620039,17.706071853637695
s44_n300,300,0.7926506666666667,563.648,242,4.805140170312228,8.990841484069826,0.15933052084977767,0.0,3.283964061580768,1654.1296649168069,2,2.7454885817295747,37.805406715659196,-31.75287565715149,18.394134521484375
s45_n300,300,0.7962693333333334,402.546,49,-20.579568479673767,4.940354347229003,0.32759717717404135,0.05,3.6350155676088596,1009.2681040847224,2,4.35586272680869,30.088646951242918,-57.78443634530538,17.297882080078125
s46_n300,300,0.8037000000000001,394.234,1132,-35.87203145008702,4.3068838119506845,0.447995719696549,0.29333333333333333,3.5881719169225708,1707.0614551695696,4,6.376810833505748,19.931436750196465,-68.91243576431248,17.88806915283203
s47_n300,300,0.797799,404.845,1527,0.38897706169328217,7.180378913879395,0.42238040674864946,0.2866666666666667,3.3464819707952986,1457.450260322235,5,4.885788520483647,47.46228698872446,-29.21127186853513,17.310054779052734
s48_n300,300,0.7973303333333334,391.799,846,-12.405863148663677,5.494818687438964,0.3114575644302919,0.11333333333333333,3.734022096151868,1188.6377199798499,3,2.059447711539207,45.051227170613,-53.72466750014301,18.05118751525879
s49_n300,300,0.7706006666666667,896.515,2229,5.109171782587559,9.69393367767334,0.3775912987955986,0.09,3.519703308814851,2095.518383597223,7,6.793052946715868,13.448592293050588,-8.445632278999968,17.389753341674805
s50_n300,300,0.783263,535.795,964,-9.715656036532781,5.376650428771973,0.29614031750249037,0.07,3.9944423755379925,2481.3107806209005,8,9.175452085043265,31.700117737777898,-33.45329605994783,17.90321922302246
s51_n300,300,0.7977326666666666,389.46,1271,0.8667343922409643,8.374265861511233,0.44424943688639273,0.37333333333333335,3.4742325786997887,1286.7622726349923,2,3.655765986098682,49.84937609623248,-33.019918538934725,17.449981689453125
s52_n300,300,0.797884,465.171,1025,-19.04656734704266,4.7701215744018555,0.3595253228446012,0.11666666666666667,3.6118119791041075,1960.0848225972704,4,5.844166556261371,35.525075465110106,-50.92528410112013,17.56989860534668
s53_n300,300,0.8082856666666667,360.664,245,-33.87035530508385,4.296709632873536,0.5823263311807833,0.6833333333333333,3.4357460208994506,1369.827633467324,3,4.227731461292238,20.09395447040863,-73.52415600946607,17.121103286743164
s54_n300,300,0.7884376666666667,662.041,737,-7.08714296878761,5.432864189147948,0.0819412138959691,0.0,3.499809089729137,1767.304848494951,3,3.1967421095680755,35.283617668612244,-44.01468186967299,18.20166778564453
s55_n300,300,0.7934680000000001,426.728,1546,-11.809079975487286,5.124342155456542,0.4191690457081348,0.25666666666666665,3.655536699437776,2256.741707222284,4,8.376476488315962,30.073921128390253,-47.28318532039423,18.15131950378418
s56_n300,300,0.812548,400.273,219,-29.16734293917129,4.712486839294433,0.2069683620567429,0.0,3.3148276525030607,1630.383542678875,4,2.4885048755156123,34.573392127054646,-78.82662093236813,19.087114334106445
s57_n300,300,0.800819,434.988,117,2.980773933467617,8.376586723327637,0.15957271541387072,0.01,3.523471429903629,796.6770987879445,0,1.664047975075731,56.06256205961239,-35.24713114968371,18.094524383544922
