protein_id,sequence_length,swi,tango_total,tango_aggregation_positions,net_charge_ph7,pI,iupred3_mean,iupred3_fraction_disordered,shannon_entropy,hydrophobic_patch_total_area,hydrophobic_patch_n_large,sap_total,scm_positive,scm_negative,radius_of_gyration,camsol_ph7
s42_n300,300,0.7996513333333334,332.591,220,-12.79708332935499,5.130026054382324,0.4992098348327143,0.49333333333333335,3.5511466284380178,2267.5598050346975,5,7.866396435687008,30.049691446274068,-44.10560572666576,18.075016021728516,3.385781
s42_n400,400,0.8292145,724.987,89,-32.53961219023499,4.855323219299316,0.4802539403821424,0.4325,3.5712324521486694,1824.9305794980337,5,3.149966444034257,45.08278892004159,-94.84506358324852,20.922191619873047,4.044532
s42_n500,500,0.8120470000000001,954.838,38,20.711544634247545,9.40369701385498,0.4249544648355173,0.218,3.619559384591366,1998.850325991858,5,4.226693920364806,91.87374892470545,-48.239574935437766,22.07093048095703,3.180413
s43_n300,300,0.7940303333333335,383.432,539,-3.059938414099456,5.982383537292479,0.418110713473203,0.17666666666666667,3.6590601796378412,2054.434132658559,7,7.5282893489632645,42.21492935618993,-30.477419483964738,17.69584083557129,3.210041
s43_n400,400,0.82312975,631.79,887,3.812927540088282,8.58398151397705,0.3239957995294492,0.025,3.5467708189252707,1613.805844745696,4,3.6850497019351804,75.76394197514948,-61.009048268321536,23.20123291015625,3.920760
s43_n500,500,0.7996334,370.702,265,1.2508348583402693,7.404892921447753,0.5102244576353313,0.5,3.4928469610464212,1339.2794830442645,1,8.27902618089173,64.81224599835275,-63.192984336248486,21.871694564819336,4.686143
s44_n300,300,0.8214980000000001,232.516,58,-3.2188032775301636,5.910652732849121,0.4114351348812013,0.24333333333333335,2.7799582917492276,993.2354856032227,0,0.4444521952682177,48.50582086709747,-55.76441723043773,18.404111862182617,4.197723
s44_n400,400,0.7769739999999998,1133.9,1222,-8.134518650440345,4.574765968322754,0.5078397474136984,0.48,3.523927795003594,1939.425612124686,3,8.265092872440261,7.545767964476207,-7.073875205256284,19.455646514892578,0.098289
s44_n500,500,0.817267,1473.52,30,16.84559506327801,9.300031852722167,0.41347133493243865,0.154,3.6582290010741536,1507.1847584309432,2,2.7017401365864204,97.06992869725389,-40.8643287223714,23.690311431884766,2.959529
s45_n300,300,0.8049106666666668,282.768,11,-10.820568808126069,5.376025199890138,0.45325732158554566,0.30666666666666664,3.3886974916321098,975.4857064279297,2,3.536037829941167,43.406325030689935,-53.66110105041858,17.29433822631836,4.721741
s45_n400,400,0.8066874999999999,581.165,166,-15.511748821119298,5.699268531799317,0.645908340906052,0.8325,3.5513662762989235,1019.6102346123914,1,2.5287715676127434,53.696266752262915,-65.71573266688526,19.20182991027832,4.597518
s45_n500,500,0.812122,711.726,992,-17.39384653008547,5.6785791397094725,0.4064994460060747,0.2,3.7430721641177755,2745.068306111335,3,7.146658072899681,81.18470642370418,-86.8803355844967,24.03974723815918,3.672092
s46_n300,300,0.8157233333333334,276.433,477,-39.83116717377206,4.3121129989624025,0.6041952504153071,0.7666666666666667,3.3886159014435564,1625.257680880131,2,5.759477705797557,21.300732269582536,-73.43722899611177,17.87543296813965,3.745735
s46_n400,400,0.77207675,1714.35,925,-7.391087671252482,4.832758140563963,0.3145232144796465,0.0,3.5955848771194763,4729.68139419032,22,13.64150366548662,17.98765096015204,-14.706009798811218,19.845134735107422,0.975152
s46_n500,500,0.8050776,530.877,31,2.041008786270524,7.929562950134278,0.6120113898571337,0.902,3.4321050703488165,772.5003279623048,1,0.5572983220117234,50.31628867596862,-54.16163541402406,23.824499130249023,1.938293
s47_n300,300,0.8096723333333333,334.005,832,-14.92630956795837,5.034025001525879,0.5483639488350337,0.6166666666666667,3.309513780782229,1019.6243482020327,2,2.179543888502092,40.52125362286303,-44.87698442977787,17.297706604003906,4.340734
s47_n400,400,0.80656875,408.8,8,11.858317705546028,10.74193172454834,0.5695129140299806,0.735,3.303711233352121,475.61157145171694,1,1.3823389882186694,135.2558515055318,-85.6900994168372,20.713193893432617,7.164639
s47_n500,500,0.7906559999999999,911.344,411,9.495734279391016,10.051217460632323,0.3805693202042198,0.158,2.1383402327393433,958.5746605456285,3,1.0086086030432049,25.484022725799207,-2.9550511574063547,23.320823669433594,-1.882532
s48_n300,300,0.8093406666666667,233.933,794,-3.117140218232393,6.441585731506346,0.5174421100420245,0.56,3.4196407083758937,932.6664643632579,1,1.4975176087376514,57.247729203191,-47.18660383975825,18.042560577392578,5.707648
s48_n400,400,0.83134375,588.485,389,-57.996363726059464,4.4034532546997065,0.4980590892897985,0.5175,3.4551772143785393,1646.3699300727621,3,3.3020031163393573,34.981522095479825,-118.093385075639,20.529170989990234,4.744152
s48_n500,500,0.8060124,1162.05,2758,74.73669010006031,10.134446144104004,0.33697597756323033,0.07,3.5800504290539656,2334.9594054917334,4,8.505124597406505,166.15306177523678,-11.130654045288114,21.506654739379883,2.451903
s49_n300,300,0.7781236666666667,726.014,759,-2.8675420615515517,6.139657020568847,0.4845619341134672,0.45,3.4462982471430963,2041.1890699031082,6,6.6975477982264096,13.410242243002482,-16.606614133155798,17.386503219604492,1.473802
s49_n400,400,0.7881595,443.896,557,-11.178136134100086,5.033115577697754,0.37495346322340156,0.2,3.905447549415358,4048.6386701495844,10,11.932848636443634,44.945063182815694,-43.615323000040235,20.29052734375,2.203473
s49_n500,500,0.8160088000000001,654.748,1420,16.835185420814966,9.1707727432251,0.14039117041778076,0.0,2.9477518388988346,1250.8623214600589,0,1.6052398167202138,103.02133611304369,-65.9397180511024,23.24639892578125,3.142440
s50_n300,300,0.7920883333333332,449.28,456,-1.9946074601394628,6.262429237365722,0.47886479925457726,0.47333333333333333,3.8321841185602534,2167.1568478780478,9,7.052866154574598,38.596883950649165,-32.01052457434327,17.90306282043457,2.571546
s50_n400,400,0.80865925,514.706,71,-29.514531184522646,5.06750316619873,0.6376016467079823,0.8825,3.6737629032428347,1246.9399158037556,1,3.6573551828915436,31.2349482515352,-88.6120291519648,20.784223556518555,4.433705
s50_n500,500,0.7873461999999999,781.33,4726,1.7961750865936699,9.233049201965333,0.21030251624923021,0.0,2.3431310233053937,9255.920966454873,29,57.396967989682054,14.332315516280794,-12.588061520803771,20.624975204467773,1.476022
s51_n300,300,0.8060240000000001,334.048,254,-5.9437183374855564,5.412061119079589,0.5332954689503534,0.59,3.3930425204635655,1037.3482991679357,1,3.753863941848998,48.38314343448204,-41.77191673593866,17.422569274902344,4.093411
s51_n400,400,0.8119045,476.261,1940,25.760961676963106,9.510714530944824,0.2543617479720586,0.01,3.3002333773034116,1503.4696164623585,3,2.599192325204591,96.5210046733714,-48.01845858886523,21.135576248168945,3.555131
s51_n500,500,0.789435,1282.48,26,29.59509625555998,11.082711601257323,0.6441879330588983,0.84,3.7091687382039065,875.4387901773287,2,3.572329252554373,41.360535411622664,-18.875226766693068,22.846054077148438,1.230539
s52_n300,300,0.8063313333333334,287.994,56,-20.84335202322866,4.813205528259277,0.49074137294506937,0.41,3.4034076974663816,1767.8128431849964,3,4.13719889358818,33.544606136748065,-57.677252816421536,17.567251205444336,3.758146
s52_n400,400,0.8120255000000001,615.696,320,-35.9904819988543,4.628592491149903,0.3980674274187792,0.1875,3.8223207199758695,2096.640657221961,4,4.934497782477175,45.64321820291984,-96.40308564924985,20.67363929748535,3.493967
s52_n500,500,0.7898294,875.093,0,-3.700113176762642,5.811582374572754,0.201911943369708,0.132,3.5198885864021756,1292.1090128429323,1,1.7975704643729336,92.70266635375744,-76.56124026063034,23.270938873291016,3.003693
s53_n300,300,0.8218676666666667,190.089,12,-45.00798537392555,4.112494468688964,0.7103589893805917,0.9,3.3123867298218834,1359.0787813387667,3,3.70049694772256,14.222802412165615,-85.60449314563172,17.1224308013916,3.891794
s53_n400,400,0.8190407500000001,406.693,207,77.60984483174761,10.091961479187013,0.26774850750328727,0.0025,2.9389941199269645,970.5727936184649,1,1.4473485919756022,153.37606429537507,-23.685000005758784,20.574853897094727,4.574525
s53_n500,500,0.7961796,1085.39,962,3.5211323949656936,9.098052406311037,0.493558725376619,0.404,3.3233123429928146,1222.7104163735044,2,3.3572239234661723,26.910779499751012,-18.654709692349584,24.51313591003418,0.853800
s54_n300,300,0.8069813333333334,220.293,0,1.0194201109305965,7.677094841003419,0.3261781801991224,0.016666666666666666,3.221170293619919,1119.5801180260564,0,1.6731632219794423,49.63317189878846,-52.23676002264327,18.202882766723633,3.219891
s54_n400,400,0.7989765,559.426,704,-18.268181896192132,5.281388282775878,0.44720793710883255,0.24,3.6771216200642987,974.0531689144883,1,3.1346939197358954,50.309215655667224,-78.3461314056888,21.546571731567383,3.999039
s54_n500,500,0.7998114000000001,1011.56,5,-4.423532718501083,4.379296684265137,0.6254427762410285,0.85,2.5733478688687037,1557.2116958504466,4,3.808315131140851,2.1584035149366283,-6.802043987719778,22.06986427307129,1.022885
s55_n300,300,0.802906,249.95,782,-14.124649581945746,4.902954292297363,0.5147107925905967,0.49333333333333335,3.461207120354903,2157.1497614040786,3,6.524896701056354,29.995767171253632,-48.33294553342523,18.139970779418945,3.647279
s55_n400,400,0.7967342500000001,656.444,1024,-10.864774478253466,5.396316719055175,0.2814142501641379,0.075,3.9241633384307533,3195.3457554384236,9,10.318482290044201,48.72887295098326,-56.87801050876078,21.212444305419922,2.563721
s55_n500,500,0.8188656,889.267,595,-26.063778763580217,4.906307792663574,0.4641191534716596,0.38,3.6434820739526566,1576.8965929250994,3,3.6201087967330055,61.06942121194648,-87.46009190756061,21.764135360717773,3.226452
s56_n300,300,0.8409673333333335,189.442,44,-14.151366455724443,5.230631065368651,0.41327156044453356,0.1,2.8017245452565236,1171.4569379073375,3,2.3095199242067856,43.52441919258252,-71.10736618641826,19.085983276367188,5.760745
s56_n400,400,0.7878965,402.689,1076,11.760439094342999,9.753631401062012,0.48878677740663545,0.3025,3.236417372047483,1543.804661680925,4,5.517029131137123,47.690683223608325,-27.194223011988704,23.75839614868164,2.407123
s56_n500,500,0.8126294000000001,467.725,0,-13.290890739382277,5.261324119567871,0.5454368194953267,0.55,3.1161577452407587,979.0204818230077,2,1.1392860639526474,94.44371413907639,-117.86833131510193,23.614768981933594,5.190830
s57_n300,300,0.8262226666666667,232.083,0,11.23126936872849,9.25097141265869,0.4151406938339513,0.16333333333333333,2.9633397359539266,536.8791166566447,0,0.9002696296732376,60.01373219651785,-47.10515058104963,18.08500862121582,4.784097
s57_n400,400,0.7964404999999999,556.221,2,-6.374797600702152,5.335328483581542,0.445043679244384,0.2775,3.72857193548436,1678.0022968967758,7,5.083392574901414,53.21531496281032,-48.53961339690784,19.13292694091797,4.248569
s57_n500,500,0.8041984,804.707,19,129.46620818836632,10.891240501403807,0.453104096698208,0.374,2.7382393745173323,1445.298654239958,1,1.7207122099165024,216.70018881596576,-3.811159932266366,21.923595428466797,2.830094
