protein_id,sequence_length,swi,tango_total,tango_aggregation_positions,net_charge_ph7,pI,iupred3_mean,iupred3_fraction_disordered,shannon_entropy,hydrophobic_patch_total_area,hydrophobic_patch_n_large,sap_total,scm_positive,scm_negative,radius_of_gyration,camsol_ph7
s42_n300,300,0.7846136666666668,663.519,5458,0.9333394079131452,7.734331703186036,0.10110499196614266,0.02,3.322424248143789,7780.204617392317,26,39.26316889546074,68.88435987286786,-54.640982869256874,32.453365325927734,0.074805
s42_n400,400,0.8332555,616.591,2379,-46.925566616175246,4.728060722351074,0.25654640284889607,0.025,3.117529596409006,4037.2060509984344,10,7.763981754174123,60.627606652809774,-121.42269259809143,29.91017723083496,4.477674
s42_n500,500,0.7838216,1395.74,11534,7.8704535267591496,9.059435844421387,0.08105793298045841,0.0,3.183056010033509,10678.89222702668,34,56.49783557336156,103.3809877588138,-57.52113502416742,32.820804595947266,-2.513311
s43_n300,300,0.7605286666666666,423.581,1263,-3.30992102773976,5.243476676940917,0.07472485492527206,0.0,2.3707573588012534,2665.0854198311654,11,6.202456593784503,5.518795221291347,-11.75551425445148,30.548057556152344,0.088856
s43_n400,400,0.8311627500000002,527.205,1866,-30.974318040907747,4.9679780960083,0.22927722049327037,0.0025,3.0997669369796923,5882.21367094206,20,16.602332551328804,76.74280496388619,-124.96994169630358,39.10760498046875,5.300099
s43_n500,500,0.8414044000000002,743.755,1815,-153.81101691178708,4.0500284194946286,0.4402840276068141,0.38,2.895583730208182,5270.6874862298255,15,8.084428920342248,17.303273934310987,-311.3435212694369,33.83937454223633,6.445748
s44_n300,300,0.8857990000000001,222.786,40,-165.98987300194415,4.0500284194946286,0.870253114076562,1.0,2.117465923018876,2640.699498535576,9,1.6824798497465125,3.1065866312080077,-336.56892093543144,39.00485610961914,9.670401
s44_n400,400,0.7578007499999999,603.057,28,-7.401368838377127,4.0500284194946286,0.04086491405100381,0.0,1.8293757265255082,5028.122227217867,15,8.297492714240844,1.3993727336264719,-12.429492065725464,48.26005172729492,0.342931
s44_n500,500,0.7518002,430.908,7223,20.136094037310343,10.576699256896973,0.09212841083588713,0.0,2.969604546765156,10308.447620773652,31,52.205211093277896,112.17594397514647,-53.392570109424184,35.9101676940918,0.281441
s45_n300,300,0.8778896666666668,288.068,2549,-141.94293540282544,4.0500284194946286,0.6422616195497746,0.5766666666666667,2.150626991116006,5048.5170270275075,12,18.7004667220901,32.32597728881451,-292.9671725639207,43.31521987915039,8.707486
s45_n400,400,0.828273,593.269,1209,-40.62900837315675,4.854754829406737,0.4890226323013059,0.4425,3.1864485513702334,5324.440244670076,15,10.805734437923814,87.32587013852634,-140.1360025279227,43.40453338623047,7.331541
s45_n500,500,0.7611,487.149,3380,-0.412667665127862,6.500811958312987,0.02312035481194613,0.0,1.2699912145961914,6364.970785953028,10,28.119777411628124,3.2353908998658225,-1.7134083460248037,55.660518646240234,0.204591
s46_n300,300,0.8108763333333333,247.838,81,-8.301963484781488,5.372785377502441,0.32428106920482264,0.18,3.5104473959280775,4367.264545553815,19,10.547560244704563,77.99237771074688,-79.06524145413557,32.27445983886719,5.786719
s46_n400,400,0.805466,1726.39,29,-9.456604162444455,4.388902473449707,0.7636617732569405,1.0,3.007409933637785,3052.374055945493,8,7.316556822726035,9.62396382345478,-22.693669054964328,39.6408576965332,1.479974
s46_n500,500,0.7915283999999999,1312.78,0,-0.4996453124586552,5.275022315979004,0.7228928348295042,1.0,2.4052913379108714,1547.7489043675052,4,3.3492380282515795,0.0,0.0,40.34871292114258,1.842738
s47_n300,300,0.8286876666666668,489.516,2548,-4.176375192871504,5.853131675720214,0.19233777022922646,0.0,3.026611145419487,3357.862877922765,10,4.543393293133149,80.87478777306218,-67.82642932462389,28.573591232299805,3.504322
s47_n400,400,0.75608925,595.92,3577,0.8584881239583559,8.00299243927002,0.08279226749391787,0.0,2.331366913951303,6297.901919795096,14,24.24903143435114,15.625496307526838,-8.950726367093507,34.533447265625,-0.113812
s47_n500,500,0.8838170000000001,316.912,9,-283.643367422784,4.0500284194946286,0.8016910540188711,0.798,2.0344415935732543,4500.732732513393,13,2.970539395410942,23.0020717200819,-478.39116535172417,32.25043869018555,12.070550
s48_n300,300,0.9007876666666668,142.164,0,-160.6736105425946,4.0500284194946286,0.8182596542224032,0.94,2.1217981793445126,2094.7521908102635,7,2.970549816419609,4.018667404245002,-320.2021612775556,49.965232849121094,12.176567
s48_n400,400,0.827253,457.34,2982,-79.94712935385351,4.407829856872559,0.35519210182348826,0.2275,3.1096131376030076,6758.866344040152,20,24.12227054904331,76.3803612593466,-203.26168609650006,42.050575256347656,6.510271
s48_n500,500,0.7689144000000001,672.952,285,13.941185964555942,9.562740516662597,0.11105165769467878,0.016,2.3159769198099065,4251.328588057154,11,4.999669343679947,30.250035399743005,-13.940795911184837,55.742156982421875,0.911402
s49_n300,300,0.7739203333333333,374.177,0,1.8868124385600704,8.41378498077393,0.18629087707178105,0.02,1.76657216587732,4325.174195370194,22,4.176119043270097,9.434756955258198,-0.21531420807393253,49.34013366699219,1.646201
s49_n400,400,0.78091125,414.779,0,-1.4123493642632248,5.060625648498534,0.04683736667854292,0.0,1.0119999399640367,1678.2065582509747,6,1.5493858827882752,0.2637779984728978,-1.1654496794293534,47.242347717285156,1.349240
s49_n500,500,0.7694752000000001,520.632,3446,-7.305092563968547,4.501216316223145,0.13261108984570175,0.024,1.9989208378923946,7899.969827323774,24,29.091805035523684,7.359680081579793,-14.55968197269317,63.44112777709961,0.117909
