protein_id,sequence_length,swi,tango_total,tango_aggregation_positions,net_charge_ph7,pI,iupred3_mean,iupred3_fraction_disordered,shannon_entropy,hydrophobic_patch_total_area,hydrophobic_patch_n_large,sap_total,scm_positive,scm_negative,radius_of_gyration
s42_n300,300,0.790354,323.518,224,-7.842129467811894,5.466683387756347,0.41298709634931935,0.38333333333333336,3.6453683200146134,2572.411202927836,4,7.892019559155136,32.693204916830524,-38.39431097026376,18.068845748901367
s42_n400,400,0.80471125,787.828,801,-32.32759048233037,4.768700599670409,0.33723790253860075,0.045,3.7318601904500635,2427.4679748932845,6,5.953209552897692,34.55154237926464,-78.3693462099356,20.9179630279541
s42_n500,500,0.8052383999999999,885.285,115,-0.10871069028478075,6.946941184997558,0.34537187660967045,0.072,3.6674445401274527,2168.17998616812,5,5.814595372400887,65.36823696691724,-56.25942752060347,22.064496994018555
s43_n300,300,0.7872456666666666,481.366,868,-8.003531513811915,5.328962516784667,0.34209422644221915,0.05,3.775349619927705,2391.6207706326772,5,10.667264083165989,30.612360823148094,-30.721789674408356,17.689594268798828
s43_n400,400,0.8164995,839.84,1412,-7.377408128342836,5.415585136413574,0.2159475105821125,0.0,3.4776943315422293,2091.3831403206314,6,4.749901408441523,60.657532161304054,-63.81844825346188,23.20749282836914
s43_n500,500,0.8013155999999999,204.544,106,-5.915815473174234,6.4095853805542,0.49800306923420373,0.476,3.3754333862728703,3174.004397283861,8,15.81245123211231,57.267631323521314,-56.18119789928482,21.867406845092773
s44_n300,300,0.8039226666666667,710.591,863,-7.241994652608106,5.361474418640137,0.1281050084102479,0.0,3.2889952994147023,1538.3407697913744,1,1.9213909411669152,40.60483939652488,-50.80199611956412,18.404083251953125
s44_n400,400,0.7770980000000001,378.571,1158,-0.20804224482074574,6.592663764953613,0.4375116120428757,0.3675,3.3184771549023835,4098.380154760466,11,21.067587932918634,18.106946364324536,-7.671179251944551,19.46168327331543
s44_n500,500,0.8113516000000001,1240.21,41,8.897833657453802,8.86673984527588,0.3384378157328382,0.028,3.6832346901277573,1687.154255137383,1,3.6542192181862467,88.61923547628254,-46.844212412349634,23.707050323486328
s45_n300,300,0.792949,381.418,114,-15.409004784653852,5.25041103363037,0.32784127238784266,0.043333333333333335,3.6036816621903203,935.9788958792811,3,4.486478986929929,31.549848198644906,-51.66619374457505,17.310075759887695
