protein_id,sequence_length,swi,tango_total,tango_aggregation_positions,net_charge_ph7,pI,iupred3_mean,iupred3_fraction_disordered,shannon_entropy,hydrophobic_patch_total_area,hydrophobic_patch_n_large,sap_total,scm_positive,scm_negative,radius_of_gyration,camsol_ph7
s42_n300,300,0.7904133333333334,544.909,472,-10.757125583671048,5.271896171569824,0.3812389071529361,0.27,3.8605986612445884,2498.742062734488,5,7.536584591354621,29.689294453309817,-40.13811793907291,18.069869995117188,2.030127
s42_n400,400,0.8171167500000002,1049.97,967,-35.75353875936144,4.660479164123536,0.3173865946529562,0.0225,3.563738617821085,2495.108581705066,7,7.362750848041701,36.7091120778988,-83.23043366387844,20.916372299194336,2.646806
s42_n500,500,0.8111912,1043.68,265,-15.2237766543684,5.085350608825682,0.38040423963779124,0.132,3.6437711614958617,2120.9609829917067,5,6.982585911537674,62.44372043473394,-74.18188665744643,22.12190055847168,2.405978
s43_n300,300,0.7860593333333333,612.603,938,-5.846973692375059,5.724164009094238,0.33311941414895635,0.043333333333333335,3.818462084633319,2346.056961418166,8,8.122183630798233,32.53345959596429,-30.559929458191103,17.684280395507812,1.727235
s43_n400,400,0.8146227500000001,1085.5,3163,-1.2996943267068843,6.333421134948731,0.1740667525837408,0.0,3.537317725746617,2576.68997267656,9,7.053370704703351,62.84976520694662,-54.56869245968507,23.15822410583496,1.715141
s43_n500,500,0.7918821999999999,546.149,1166,-1.8719128770908355,6.652913093566895,0.4471625505528372,0.28,3.636390260374871,1424.622538920618,2,9.641513613365124,62.02884583845737,-54.391651103015455,21.820253372192383,3.223133
s44_n300,300,0.8057676666666667,698.763,1104,-3.161562149239778,5.931626319885253,0.1628687925974319,0.0,3.308550604682055,1298.6791907993804,2,2.4599217566451195,43.09183770460873,-45.12736057941542,18.321008682250977,1.772445
s44_n400,400,0.7749330000000001,1430.33,2204,-12.214689831801923,4.103229713439941,0.4517017556234332,0.2575,3.440443603596108,2042.1274247620738,3,8.25476529604585,4.422085400761696,-7.393594851114175,19.482763290405273,-0.836013
s44_n500,500,0.8109770000000001,1425.8,92,-1.2586729460171284,6.436186027526855,0.3128201605649902,0.016,3.6724988163180976,1813.9460711545394,1,4.194270320325055,81.69316645107693,-54.14491297215855,23.693382263183594,2.238226
s45_n300,300,0.7957096666666666,471.489,220,-28.92086339014638,4.609039878845214,0.29586164494360323,0.023333333333333334,3.7128321881979716,1281.4704847418407,3,3.6910665645742537,23.9454199558291,-67.01766887601623,17.335485458374023,2.780091
