protein_id,sequence_length,swi,tango_total,tango_aggregation_positions,net_charge_ph7,pI,iupred3_mean,iupred3_fraction_disordered,shannon_entropy,hydrophobic_patch_total_area,hydrophobic_patch_n_large,sap_total,scm_positive,scm_negative,radius_of_gyration
s42_n300,300,0.7864296666666667,624.009,532,-9.016766145485708,5.199426460266112,0.31445373397756216,0.14333333333333334,3.9029727846265203,2490.5333909037636,5,7.891018723164755,29.83843910184765,-39.60672887527179,17.431734085083008
s42_n400,400,0.8168505,1191.36,1325,-29.945870668649732,4.701232719421386,0.3612227873945634,0.0775,3.6414341470567595,1982.5314686870834,7,5.390457967333037,39.81564322263095,-79.7454356818968,19.9052791595459
s42_n500,500,0.8116331999999999,1043.14,895,-8.795618167626792,5.5853063583374025,0.4079501010145505,0.166,3.637709387869749,1940.7156551375633,4,5.476342925805077,54.498699902975744,-62.41251843033988,21.227083206176758
s43_n300,300,0.7898083333333333,604.875,773,-11.011787584160501,5.098821449279785,0.3654604187632964,0.08333333333333333,3.812007467967789,2042.4841417034822,5,7.730273040347654,27.71393677636197,-38.679527143795156,17.290332794189453
s43_n400,400,0.8182214999999999,1047.17,2127,-7.373663446453577,5.431329536437987,0.19451092177878018,0.0,3.4680876951308246,2317.330251954983,8,5.047369425008434,58.5293098254287,-66.93442883115304,23.272382736206055
s43_n500,500,0.7946294,608.652,333,-11.281220020576981,5.645214653015137,0.4314610315903969,0.23,3.7017091752049827,1366.422908155185,1,8.266703645892257,53.617133489996284,-59.51128108364131,21.35913848876953
s44_n300,300,0.8108243333333334,658.328,350,-4.417220270175434,5.5059022903442365,0.17691795832273818,0.0,3.2311092095702225,1169.3351760187961,1,1.1043741443991757,42.360970025974375,-50.02856610622608,18.251544952392578
s44_n400,400,0.7723527499999999,1424.9,1815,-12.214689831801923,4.103229713439941,0.439819428907863,0.2425,3.403263928763544,1700.679881967323,2,7.976813940887936,3.9742147264696204,-6.059505061648064,17.701841354370117
s44_n500,500,0.8115713999999999,1628.36,65,7.156369219120563,8.709565925598145,0.3191712097839953,0.03,3.6730887999972475,1893.702385489106,3,4.38171177509454,84.79997859629009,-44.46902327023696,23.44460105895996
s45_n300,300,0.806093,712.752,50,-23.828151833275577,4.763414573669433,0.49882443736378934,0.4533333333333333,3.6604207371080837,795.7549775492162,1,2.3350509368085604,31.260505412362086,-58.82557625658097,16.232749938964844
s45_n400,400,0.8078750000000001,972.129,195,-44.265471596428625,4.7042451858520495,0.6893297660806946,0.93,3.7477922129925476,925.4382736961337,1,2.9557588375728163,31.046305922549234,-89.43359575221959,18.185741424560547
s45_n500,500,0.8148508,751.32,1048,-32.372711897004265,5.108654594421386,0.4054610105813888,0.186,3.758067993441255,2997.855033265679,3,7.648246495729076,75.04275383844347,-107.0781106405536,24.690670013427734
s46_n300,300,0.809749,551.742,1371,-41.862449303527555,4.200310707092284,0.5042415249309725,0.5533333333333333,3.610382609019471,1337.5408089188275,3,3.220097028976873,12.73001058510689,-72.15974778800118,16.7991943359375
s46_n400,400,0.7712015,1754.68,1298,-10.48233962384392,4.526339149475096,0.2816856073171856,0.0,3.5585555098860615,4466.090828236561,21,16.500758598691856,16.918351382194892,-14.86978064253155,18.506563186645508
s46_n500,500,0.8058778,556.03,42,-1.9584940340768,6.632451057434083,0.5787793541478964,0.758,3.5468721650911155,969.7416536421892,1,0.8852232369384081,44.11129130624006,-56.98366368846749,24.17718505859375
s47_n300,300,0.8012073333333334,504.105,2086,-14.85786137315808,4.999182701110839,0.3820747376823905,0.17333333333333334,3.3906697981896,1677.2657475203564,5,6.353537888998375,32.96899193508626,-44.09771691117633,17.364028930664062
s47_n400,400,0.79664725,512.977,82,8.685795189070902,9.382164573669431,0.4727060647727089,0.38,3.49381763173396,1006.081483621328,2,1.6531125306364403,123.82270779365773,-97.9782948578088,19.900056838989258
s47_n500,500,0.784178,1213.83,546,4.440510883816753,9.01862735748291,0.2606948905574663,0.008,2.110344382921624,1540.34602550635,3,2.0969864057049623,16.721193163712336,-3.3943415668980466,23.478004455566406
s48_n300,300,0.8041813333333333,658.265,733,-14.628728093072056,5.23898639678955,0.2815253504504019,0.10666666666666667,3.888358575288087,1695.4090005342277,4,2.8841248389238414,42.38904033426316,-61.19676601231459,17.533899307250977
s48_n400,400,0.823374,1052.67,802,-51.22627129062783,4.365257453918457,0.38587584911988926,0.1825,3.6416684563756743,1593.7505773807104,6,4.507745298255887,23.587020007509153,-101.01741438878234,19.468782424926758
s48_n500,500,0.7945717999999999,1536.17,3676,56.811841478805064,9.993582725524902,0.2104085155500775,0.004,3.6583260329068175,3589.589034427464,6,13.553650134795278,142.9856057784989,-12.329563390006669,21.679298400878906
s49_n300,300,0.7697543333333334,897.476,2226,6.106361320614349,9.846917152404785,0.37519365757470796,0.08333333333333333,3.5003911857676404,2454.8159702021044,6,8.751160611510906,14.076616269819853,-8.952833612525641,16.812564849853516
s49_n400,400,0.7847732500000001,551.309,576,-3.2039008950393466,5.832953834533691,0.33645638928883137,0.14,3.981206459312703,4110.264491219894,10,11.923148828855382,48.567832680909135,-36.01336073508239,20.11989974975586
s49_n500,500,0.8083812,988.96,3924,-10.231962311176588,5.468956947326659,0.06218238241295822,0.0,3.1043800630352396,1343.290232769935,1,2.371661637124489,78.01910859223679,-87.90108109892495,23.19947624206543
s50_n300,300,0.7782916666666666,668.534,882,-8.809450149732797,5.3751726150512695,0.22879605748501353,0.056666666666666664,4.007548879355186,2553.2917133960236,8,8.844044171204823,31.060781598068647,-30.624031358242927,17.35222053527832
s50_n400,400,0.8097230000000001,732.914,600,-50.184994691023604,4.5281579971313475,0.6037940860198102,0.725,3.872296593392597,1460.1053957916743,2,4.189043479242457,17.26120185016273,-97.94666004817314,19.139841079711914
s50_n500,500,0.7837045999999999,1002.32,7153,-0.20412541214591307,5.57001667022705,0.14435719944268113,0.0,2.2096408833096337,8890.68445901649,22,73.33270436533574,0.0,0.0,19.033050537109375
s51_n300,300,0.7964873333333333,494.592,1055,-2.2249099593201933,5.971299934387207,0.42019699557173273,0.28,3.473705314268905,1518.5230106873244,3,4.486989313346948,45.94071813262222,-36.50594527867305,17.201936721801758
s51_n400,400,0.7935875,935.971,3863,3.570952104534854,8.45356197357178,0.0634881672728299,0.0,3.4652120586525736,2570.4993763294283,6,4.954491384733616,69.54020721241167,-54.44284916031943,21.325428009033203
s51_n500,500,0.7815259999999999,1392.72,63,-7.135094123213388,5.162196922302244,0.47528126283550187,0.34,3.68996500768204,2240.4835651730104,6,8.879537281012695,10.49897478304028,-35.68221859747577,22.68329429626465
s52_n300,300,0.793525,502.793,1261,-13.152405768210713,4.908808708190917,0.33288701638209667,0.09333333333333334,3.6278299064245334,2063.017210045582,5,5.95627500046734,35.35668136277854,-45.13293337920304,17.527313232421875
