protein_id,sequence_length,swi,tango_total,tango_aggregation_positions,net_charge_ph7,pI,iupred3_mean,iupred3_fraction_disordered,shannon_entropy,hydrophobic_patch_total_area,hydrophobic_patch_n_large,sap_total,scm_positive,scm_negative,radius_of_gyration
s42_n300,300,0.787778,591.054,623,-6.759397105250741,5.686820793151855,0.3392037147941737,0.2,3.8370174731221307,2567.7568788823583,5,8.708083042923978,36.53316544238485,-36.25986579729471,18.076261520385742
s42_n400,400,0.8180719999999999,1044.32,847,-27.20614139551067,4.740849494934082,0.3350117295254098,0.035,3.5387898564123508,2242.2457007067233,7,5.9296259003391,47.81971076092266,-78.73203998140167,20.92149543762207
s42_n500,500,0.8128214,1006.6,124,-10.91026847962246,5.465432929992676,0.3888255183390953,0.138,3.6598289086460163,1829.9103273158541,4,5.071088391252451,64.77912640895161,-67.30122789002992,22.075714111328125
s43_n300,300,0.7868813333333333,595.801,981,-5.843313651379447,5.737407493591309,0.3379614240816513,0.03,3.866424455514287,2212.7278109549397,6,9.33715126258544,31.684566997149282,-30.683851521372002,17.694961547851562
s43_n400,400,0.8183785,1114.35,2658,-2.375000748117202,5.989715766906738,0.20272196942583703,0.0,3.482900798717447,2094.6901466255945,5,4.848318025281318,68.49028074178442,-62.04278244124971,23.20806312561035
s43_n500,500,0.7927787999999999,512.475,565,-2.1166326694153383,6.5758962631225595,0.41911588402572114,0.204,3.623441384183083,1539.6407811335387,1,8.726990778033858,63.55254741895719,-56.636147345930695,21.854106903076172
s44_n300,300,0.810886,703.219,646,-9.318113533993639,5.205565071105956,0.16821444323008575,0.0,3.2272550012469488,1220.551299160322,1,1.1310764930403765,41.123196928301624,-54.33267723015578,18.40178108215332
s44_n400,400,0.7730739999999998,1429.93,2204,-12.214689831801923,4.103229713439941,0.44084325273542985,0.2375,3.4167670246116573,2107.6868733470133,4,9.006024785810624,4.1490773716694616,-7.1206677225627475,19.453950881958008
s44_n500,500,0.8144087999999999,1553.28,35,0.9110087262616844,7.49435749053955,0.3607884677269095,0.078,3.6695483786276046,1494.7291133043484,1,3.3248680839094433,79.1288055270437,-47.67885457025804,23.69355010986328
s45_n300,300,0.7960400000000001,561.937,63,-19.742725007790106,4.945981407165527,0.28002580356118656,0.0033333333333333335,3.646562601732288,970.4992337038534,2,4.155197354493283,35.3685101354546,-58.29573342104692,17.29655647277832
s45_n400,400,0.8068195,823.167,189,-32.50720041975355,4.969171714782715,0.659627850604528,0.825,3.6930857747496133,1129.4722661859757,1,3.1267359784976327,39.55775677824745,-75.56321277095026,19.22460174560547
s45_n500,500,0.811769,747.048,1040,-26.395642772942622,5.276386451721191,0.3935495784389773,0.178,3.7466850447874114,2933.60954023471,4,8.544815853902653,75.35676856050108,-88.61620780678113,24.035663604736328
