protein_id,sequence_length,swi,tango_total,tango_aggregation_positions,net_charge_ph7,pI,iupred3_mean,iupred3_fraction_disordered,shannon_entropy,hydrophobic_patch_total_area,hydrophobic_patch_n_large,sap_total,scm_positive,scm_negative,radius_of_gyration
s42_n300,300,0.7954223333333335,576.951,621,-16.820923074289855,4.893462181091309,0.3840442842651519,0.25333333333333335,3.878276802619241,2238.00080270623,3,7.696884372950053,28.627471785255814,-47.00948080652026,18.074073791503906
s42_n400,400,0.8142187500000001,1068.12,865,-27.212388238408494,4.705154609680174,0.31886763543940044,0.035,3.58334862069811,2480.691817774971,9,6.518415278744474,45.27384408242544,-77.84751035259634,20.916400909423828
s42_n500,500,0.8090312000000001,1000.96,417,-19.236989384898358,4.925064659118651,0.3668488955551476,0.096,3.653897554175998,2311.2800139224687,6,6.057190767327762,51.92123165499767,-74.243328511739,22.063793182373047
s43_n300,300,0.7938323333333334,560.011,806,-9.096019550601042,5.20340518951416,0.4121341773014437,0.15,3.8663282791966234,1812.45941644083,5,7.293793107132551,34.241588028981,-36.9152326250937,17.68475914001465
s43_n400,400,0.81538625,1024.85,2643,-16.371621205847518,5.024873924255371,0.18389253873294983,0.0075,3.501935167345741,2420.3599066019074,9,6.0340411030964916,55.77317172651435,-73.87570588938803,23.213462829589844
s43_n500,500,0.7939611999999999,531.672,555,-7.616208319872172,6.1521615982055655,0.49533558326570415,0.448,3.6869828142717322,1385.4964804633034,1,10.394095479535075,56.82884112197993,-57.89769439402711,21.866052627563477
s44_n300,300,0.7967183333333334,753.146,145,17.52183460969715,9.768136787414548,0.1882295097585496,0.0,3.0103605401260998,1222.2476294481737,1,1.0652108509943568,49.4340054288144,-21.096705294425263,18.38469696044922
s44_n400,400,0.7742022499999999,1433.97,2202,-12.222425299470126,4.0500284194946286,0.4140376318204428,0.185,3.4243500080319467,2204.0620673721373,4,9.287610707907524,3.64598882596973,-5.430176018070822,19.4566707611084
s44_n500,500,0.8146284,1492.71,76,0.8469418221667837,7.52351589202881,0.3715045925259364,0.108,3.6760942969441097,1613.699936063829,3,4.30668946316161,79.23003805135669,-46.63288627464177,23.683265686035156
s45_n300,300,0.794618,574.846,170,-21.61428601114487,4.826846885681152,0.2971823972395603,0.02666666666666667,3.893415600834535,1078.483104568902,2,3.707944470761998,22.00349753179887,-54.90419102012191,17.299081802368164
