protein_id,sequence_length,swi,tango_total,tango_aggregation_positions,net_charge_ph7,pI,iupred3_mean,iupred3_fraction_disordered,shannon_entropy,hydrophobic_patch_total_area,hydrophobic_patch_n_large,sap_total,scm_positive,scm_negative,radius_of_gyration
s42_n300,300,0.7883746666666667,546.949,576,-8.763156568722959,5.446732902526855,0.3340812663403684,0.17333333333333334,3.863679045621664,2711.125712911321,6,9.511350243339157,32.37713842269194,-38.866437078164196,18.072471618652344
s42_n400,400,0.81555275,1000.72,862,-30.205768313463082,4.648429298400879,0.3319211173562092,0.035,3.5590064031992923,2270.8672784704163,7,5.574502577621345,39.403439900521505,-79.57213202394935,20.92076301574707
s42_n500,500,0.807003,995.726,392,-7.108705472067733,5.595537376403808,0.3504483106142455,0.074,3.665060873429709,2282.2591090223405,6,6.298201921792454,57.90898080141085,-61.293322878462064,22.075546264648438
s43_n300,300,0.7841666666666667,564.658,1219,-6.936088763780447,5.498854255676269,0.317463555575353,0.01,3.855476069723163,2268.9388953513107,5,10.34299667269423,29.684004777630488,-31.710450083620774,17.69852638244629
s43_n400,400,0.81743475,1001.48,2774,-2.378790211289413,5.983975028991699,0.18652945631371376,0.0,3.4401622756046457,2120.0702828151198,6,5.018460276272602,69.7611415258787,-60.54598860846917,23.214401245117188
s43_n500,500,0.7914218,546.215,563,-4.121214592762755,6.318586158752441,0.41079948156832713,0.202,3.636822644368258,1604.2175785896304,1,9.214742927050395,61.87253992953207,-61.01041735990883,21.853721618652344
s44_n300,300,0.8012633333333334,692.669,505,-4.424652655096061,5.476914405822753,0.10577448676176025,0.0,3.2408510009973006,1679.5939610568828,2,3.35152252012376,41.541705317017325,-48.21853481712801,18.403623580932617
s44_n400,400,0.77251825,1429.34,2204,-12.213690830802921,4.103229713439941,0.43593001037003887,0.2275,3.4182783199747306,2093.374683793176,3,9.002782606088914,4.20040825710079,-7.122027584231888,19.45429229736328
s44_n500,500,0.8110378,1489.75,64,5.7231869798799835,8.623500633239747,0.3406390871906383,0.056,3.6736810916456757,1613.1242795648607,2,3.9132667344200547,83.86820622904204,-46.40941956035029,23.690372467041016
s45_n300,300,0.7944636666666667,521.716,495,-20.666742667928354,4.903067970275878,0.2798328129218006,0.02666666666666667,3.688834132907772,1008.6448329640996,2,3.9646252593433737,29.947150374036067,-60.570367782093086,17.30440330505371
s45_n400,400,0.805054,777.993,189,-29.51183234260096,5.056249046325683,0.6592586007849022,0.8075,3.686284410460264,1083.660092366882,1,3.0184478913010646,41.589317510320704,-73.22952056718111,19.217302322387695
s45_n500,500,0.8114414,749.152,1040,-25.396763533882464,5.3141275405883786,0.39296265043897743,0.176,3.7486082054879777,2881.565842859861,4,8.287015913291667,75.73907108397903,-88.17085768679841,24.034090042114258
s46_n300,300,0.8053073333333333,446.42,1244,-34.785978022772284,4.354742240905763,0.44004399011428397,0.2833333333333333,3.582564224421888,1741.716571209168,4,5.441571047417591,20.284595449730105,-67.60284958152705,17.900711059570312
s46_n400,400,0.7704874999999999,1792.16,1177,-10.48233962384392,4.526339149475096,0.2746653729831585,0.0,3.5551563099346515,4989.727337792721,23,14.564274409790789,14.824614949213466,-13.159503335345779,19.84522247314453
