protein_id,sequence_length,swi,tango_total,tango_aggregation_positions,net_charge_ph7,pI,iupred3_mean,iupred3_fraction_disordered,shannon_entropy,hydrophobic_patch_total_area,hydrophobic_patch_n_large,sap_total,scm_positive,scm_negative,radius_of_gyration,camsol_ph7
s42_n300,300,0.790238,592.718,486,-12.844279772125638,5.047041130065917,0.35704045768957887,0.18,3.8794748086418873,2594.3421665275423,7,7.739941218663905,26.118814791562034,-41.484310739054656,18.076120376586914,1.744245
s42_n400,400,0.814042,1074.85,1148,-30.94293844673568,4.689751243591308,0.2950222745678227,0.005,3.5867386341715335,2483.874046245007,6,7.139082452026333,37.738924198953185,-81.66152477797701,20.911861419677734,2.338359
s42_n500,500,0.8099862,1054.5,262,-20.224260813578965,4.898293495178222,0.38508840827448365,0.128,3.6299016516338543,2106.412456905785,6,6.953082681793314,56.16998837641424,-76.57715948888705,22.120901107788086,2.226852
s43_n300,300,0.78551,637.01,986,-5.9379473437018575,5.622706413269043,0.30983689598097264,0.03666666666666667,3.826198204094577,2527.4683159495244,9,9.685634745993386,31.063531205647003,-28.180271118079858,17.68402862548828,1.429072
s43_n400,400,0.8166495,1100.94,3048,-7.288834877883772,5.469127464294433,0.19161644894798308,0.0,3.5351885055473877,2398.4622402544933,7,5.5532503686091035,59.38972484587718,-60.80070370328215,23.148771286010742,1.894317
s43_n500,500,0.7930583999999999,553.837,1732,-7.608640611893705,6.150570106506346,0.44782327932306204,0.3,3.6483666126379557,1564.3728511809843,3,10.897065008729623,54.52073084223386,-57.44429386554875,21.818653106689453,2.987733
s44_n300,300,0.8100620000000001,763.992,1075,-7.063146113092351,5.514371299743652,0.17577288289625656,0.0,3.311694646511672,1145.728837913743,1,1.4419800331547221,43.31871777143738,-51.060690595099956,18.329696655273438,1.740765
s44_n400,400,0.774644,1430.44,2204,-12.214689831801923,4.103229713439941,0.45012170388463973,0.2475,3.4373265090428196,2049.9100287811793,3,8.415501117341798,4.398183909715263,-7.393646988015438,19.484525680541992,-0.838027
s44_n500,500,0.8110332,1470.86,94,-5.1656912927923315,5.783617591857909,0.32028355124125624,0.012,3.703649994229209,1827.1429270613262,1,3.9413426767320727,75.74500216265798,-56.26315391447402,23.691192626953125,2.219041
s45_n300,300,0.7923760000000001,512.687,618,-17.92787517138664,4.911934852600097,0.25824407398116944,0.0,3.702499579466949,1301.0517586653912,3,4.037440389485837,30.78056799857983,-54.25710981778812,17.332015991210938,2.585054
s45_n400,400,0.8086494999999999,900.384,314,-47.40859974371247,4.637118339538574,0.6604152376084989,0.8575,3.7700438518170145,1038.9870193444244,1,2.461362882903158,25.541232373408402,-97.92673144794635,19.284914016723633,2.525810
s45_n500,500,0.8115209999999999,768.566,872,-38.212996531495506,4.952574729919433,0.35081031743616475,0.146,3.6938231542423936,2796.399426641259,3,9.617147900459603,67.51117767329373,-92.44166958139579,24.05012321472168,2.901553
s46_n300,300,0.8069796666666668,514.908,1438,-38.862330424139515,4.274315071105957,0.4341777065750035,0.29333333333333333,3.6090586181150015,1475.235849750784,4,4.609263502867055,16.605838421627865,-70.77621505340636,17.85948371887207,2.200576
s46_n400,400,0.7694255,1826.58,1475,-10.483338624842915,4.526339149475096,0.25225072013722377,0.0,3.55319377463483,5247.788588650955,21,15.658059294443845,14.886724598214327,-12.774323036657083,19.804964065551758,0.491338
s46_n500,500,0.8056061999999999,555.078,42,-2.961863436243533,6.49740161895752,0.577642899421554,0.758,3.536866652811775,820.4907670589366,1,0.6786831584858385,41.56144944238437,-54.011143834121825,23.79574203491211,1.367412
s47_n300,300,0.8051376666666668,457.75,2146,-19.013677276594642,4.813091850280761,0.40880401011115036,0.24,3.2690496932281,1374.4047160932232,4,4.108983519818161,32.94567767203691,-48.303905601200356,17.36259651184082,3.174292
s47_n400,400,0.7986255,508.143,118,2.692044350290203,8.446728324890138,0.46836986551069804,0.365,3.5021534369739076,613.3119378803344,1,2.119349731463541,120.7617840763949,-98.1662273761042,20.773710250854492,5.711788
s47_n500,500,0.7863334,1138.46,594,2.456032797862183,8.66463146209717,0.27645792054992396,0.012,2.085361727336365,1095.9740570994675,3,1.276720534140443,15.660724067961596,-3.3051727070203416,23.299047470092773,-2.673879
s48_n300,300,0.806632,686.813,1344,-17.858936190716072,5.0056055068969725,0.2814468358118241,0.06333333333333334,3.8312392442678442,1549.1112719478544,4,3.217384762100638,39.37081595148172,-64.73418249530606,18.114734649658203,2.427351
s48_n400,400,0.8186032499999999,1003.91,1612,-38.16986400721116,4.530545234680175,0.3488641679356904,0.065,3.6424789889141,1947.3330010423372,6,6.1951130912242895,34.219913946451626,-86.54767463000678,20.55323028564453,2.471104
s48_n500,500,0.7962067999999999,1477.78,4700,38.65425123365516,9.72616786956787,0.2204908522435727,0.012,3.6131104154069575,2807.8401851002604,5,10.790105740391546,115.55431602406838,-24.966070119816344,21.467039108276367,0.038814
s49_n300,300,0.7706206666666668,893.656,2226,6.106361320614349,9.846917152404785,0.3844218528706191,0.08666666666666667,3.5023994838764447,2071.5253438341038,6,6.915715170061486,14.885619100529967,-7.243649208501243,17.367053985595703,0.291876
s49_n400,400,0.785173,565.932,582,-2.1167367066847618,6.182627296447753,0.32583763852359027,0.1175,3.983500224893335,4114.659434279213,10,12.078092222873385,51.087813021630666,-32.85551347454444,20.2979679107666,1.487900
s49_n500,500,0.8064382000000001,1139.72,3957,-4.347878946445334,5.836079978942871,0.05402715752616543,0.0,3.0728330153744157,1352.0634093700664,0,1.954425816186896,86.79786312912444,-88.44054413659785,23.26528549194336,0.985876
s50_n300,300,0.7818146666666667,603.369,957,-9.89764812046933,5.196413993835448,0.2521335284662946,0.05,4.020024387400193,2758.5968242500685,10,9.387903564071777,31.68787679506281,-32.096302407088416,17.8877010345459,1.124123
s50_n400,400,0.7939925,889.673,873,-18.322668759077338,4.959509086608886,0.5237101191006652,0.535,3.8419202323116624,2541.0555926050724,7,9.491938533310787,19.769194651530473,-36.96253368994962,20.799278259277344,1.557817
s50_n500,500,0.7833935999999999,968.242,6249,-0.20412541214591307,5.57001667022705,0.17030066898446877,0.0,2.2123746286567094,9891.730534333901,26,66.56087037467059,0.0,0.0,20.59392547607422,1.088936
s51_n300,300,0.7956196666666667,495.75,1749,-5.132216607260027,5.548645210266113,0.3714269522998843,0.2,3.5726594249274397,1571.2517922557806,4,5.1485124167913865,42.46519088117686,-40.438839170170844,17.494598388671875,2.712733
s51_n400,400,0.7982575,820.167,3730,-0.41521910568076237,6.700714683532715,0.07511447070599361,0.0,3.37690854178195,2107.4618472973634,4,4.141042522887433,74.07125524628077,-57.66960360713506,21.181880950927734,0.853263
s51_n500,500,0.7834758,1471.19,104,-1.2396046803864564,6.309719276428223,0.49361274218776496,0.396,3.690852475151444,1867.7826009328887,4,7.565939432876242,16.36626290475345,-28.849004001294208,22.86542510986328,-0.484906
s52_n300,300,0.7953983333333334,584.203,1304,-16.12696930803608,4.849582481384277,0.2894107746218907,0.03666666666666667,3.6242698145798427,2021.4432675091064,4,5.073445101329716,34.51511046762018,-49.864910516785244,17.53169059753418,2.463684
s52_n400,400,0.80944025,1032.7,1625,-41.830511755108596,4.510594749450684,0.32001345278560933,0.07,3.915495547276,2032.6835348730285,3,4.99092536771824,37.049013780220974,-93.84990117064375,20.68709945678711,2.071837
s52_n500,500,0.7869782,875.283,1,3.293078026690722,7.938652992248535,0.20575893013643118,0.1,3.5179177862870348,1508.1399211629382,1,2.309574361849423,99.47531538907643,-76.15520521650369,23.232006072998047,3.010168
s53_n300,300,0.8093023333333332,465.657,1570,-35.85303192996422,4.289718437194825,0.577816133737432,0.7333333333333333,3.4360064579386256,1242.6729123459463,2,2.2288247282633518,23.98885528444088,-79.51888215267519,17.233158111572266,2.417939
s53_n400,400,0.811805,931.398,1768,-13.266730973815669,5.240009498596191,0.10088030628008987,0.0,3.3100391020910047,1283.9186945904426,1,2.086756358329515,54.23406382945381,-68.67606306138563,20.577728271484375,1.943082
s53_n500,500,0.8095294,1120.57,942,1.5543005132477887,8.375942039489747,0.4878621070126412,0.406,3.2033391217159948,1069.9067541242805,2,3.234450818598851,44.95766206760784,-25.928388917153715,24.55554962158203,1.482194
