protein_id,sequence_length,swi,tango_total,tango_aggregation_positions,net_charge_ph7,pI,iupred3_mean,iupred3_fraction_disordered,shannon_entropy,hydrophobic_patch_total_area,hydrophobic_patch_n_large,sap_total,scm_positive,scm_negative,radius_of_gyration
s42_n300,300,0.7828413333333334,612.422,554,5.133305411976721,9.32543239593506,0.32069274054551444,0.2,3.8798353237803185,2543.859259644628,6,9.166535883699538,44.685927412586615,-26.46703848521525,18.07335090637207
s42_n400,400,0.80806875,1068.68,869,5.716448865297544,8.759271049499514,0.2847703718070237,0.01,3.582583520168053,2267.3715155150658,5,6.605404123992572,69.64931974520618,-46.98258035346883,20.913272857666016
s42_n500,500,0.8059632,995.434,294,32.732243066772654,9.602775382995606,0.3289528359468674,0.046,3.594601604215717,2216.54419513779,4,6.0690943484146995,104.45104244160521,-29.88890536231015,22.061973571777344
s43_n300,300,0.781906,612.226,878,9.697973411097298,10.26860485076904,0.29594406125176326,0.0,3.8430384952865992,2422.8067393696424,6,10.22156266550244,40.512016376994325,-19.697106516169704,17.685224533081055
s43_n400,400,0.8088817500000001,1117.17,2524,38.53686524693641,9.822805976867674,0.16684950084898717,0.0,3.4374699708992895,2144.831188522124,6,5.677735839816759,106.7656447868283,-30.36604700266503,23.215166091918945
s43_n500,500,0.7878307999999999,543.21,812,12.768617463091488,10.98349475860596,0.3941888456329436,0.168,3.650781653915473,1556.1498996282153,1,9.27222262638693,74.5046843803004,-48.220066310154934,21.860816955566406
s44_n300,300,0.7863853333333333,751.2,224,38.474113052132616,10.236821937561036,0.10081210151834652,0.0,3.0241640807704093,1883.4300246546707,2,3.2791933651848493,67.51737438722412,-6.660391629968726,18.390663146972656
s44_n400,400,0.7700274999999999,1431.81,2204,-9.223121217721552,4.207756614685059,0.41159717264154977,0.185,3.4336902005897216,2416.9653631233014,4,10.070521403614165,4.012552408119778,-3.191217243796057,19.457523345947266
s44_n500,500,0.8085724,1526.73,109,21.872593597999995,9.37552433013916,0.32221218007555413,0.048,3.6813201544235667,1724.692976791745,2,4.251933577033375,98.22394856704722,-36.59581685886184,23.69065284729004
s45_n300,300,0.7852723333333333,653.881,492,4.2070390760618395,9.54468936920166,0.2059733035167877,0.0,3.7257701773925853,1206.5679604497914,3,4.48982760305926,52.0486140698819,-41.428955778031195,17.297191619873047
s45_n400,400,0.7962277499999999,870.903,289,3.353102736147058,9.354507637023925,0.6240670278955609,0.76,3.711013805373937,1239.2545445596224,2,4.414284587270199,65.71231816209254,-46.588836392471094,19.215221405029297
s45_n500,500,0.8101852,754.31,1040,-21.31745179145399,5.510960960388182,0.3881452210996337,0.168,3.7676054870443796,2843.222535743651,4,8.366766363632632,76.56354136644792,-83.76430298338029,24.030372619628906
s46_n300,300,0.7950896666666667,519.091,1757,-16.99131148028676,4.755286598205566,0.34172281506652624,0.09333333333333334,3.609286826801447,1939.1847255021703,6,6.925004595363517,28.795753983427964,-50.01911151110328,17.884891510009766
s46_n400,400,0.7671525,1817.11,1208,-2.497532694449813,5.210453224182127,0.2561763313530649,0.0,3.5500401633131773,5090.71357877277,23,14.980768444549717,18.76031388435476,-9.051156089875679,19.84868049621582
s46_n500,500,0.8018589999999999,562.515,42,5.022943493150571,8.973950767517092,0.5483588807848692,0.556,3.531702898740345,1157.3758755615384,5,1.9831397851263737,48.446433734486114,-45.7037728112432,23.826807022094727
s47_n300,300,0.7889856666666667,541.642,2989,11.019456314222623,11.420203590393069,0.3385789731829176,0.12666666666666668,3.3628203267899175,1797.2460916447671,6,6.654200009829519,55.588700198058326,-22.57488696071556,17.282203674316406
s47_n400,400,0.7786982499999999,625.415,39,66.50789439922723,11.855107307434082,0.4217848364576743,0.18,3.4430141884884327,806.275668780288,2,2.726093910352916,159.0687956997909,-34.42949478523957,20.709745407104492
s47_n500,500,0.7859080000000002,1195.54,630,6.451214333990969,9.402343177795409,0.27985373228797533,0.034,2.1643077501261545,1026.4618500330369,2,1.4221811646175464,17.46641940588026,-3.1859067041891085,23.335229873657227
s48_n300,300,0.7933773333333334,490.105,1919,24.97054763638436,9.86999683380127,0.1794834030918839,0.0,3.8306658338460085,1902.6159972569658,4,4.832136471592629,75.37743496141726,-26.08317521796641,18.056758880615234
s48_n400,400,0.815223,1012.4,1648,5.845544668179244,8.817099189758302,0.2873130393144254,0.0,3.6695562113747853,1869.9941301767262,5,4.7452410873182425,81.60792524456532,-53.56177467386825,20.525997161865234
s48_n500,500,0.7919360000000001,1377.53,3635,95.56725018700992,10.434095191955567,0.21237799573718205,0.012,3.5309314191571692,2780.685330362609,7,10.418445959890136,182.70847863623638,-5.035009563480696,21.505931854248047
s49_n300,300,0.7684680000000002,898.892,2239,8.10411979873466,10.132383155822755,0.34746030735440997,0.023333333333333334,3.5009048804907557,2250.7701896355347,8,8.585160976139106,13.313094685757441,-4.64964508792665,17.386119842529297
s49_n400,400,0.78308175,657.419,572,1.7866587181420215,8.310055351257326,0.3191655283940325,0.115,3.9883697122485975,4200.631006994621,12,12.911762240053326,54.419058026794815,-31.53947434947186,20.29392433166504
s49_n500,500,0.7968318000000001,1068.72,2640,81.73351204714841,10.158428382873534,0.06940983851121997,0.0,3.0552467563795696,1141.1260937897694,0,1.6053521650463793,160.0148427667213,-18.599419984813434,23.24721908569336
s50_n300,300,0.7792136666666667,599.946,915,-0.9904384509873907,6.600450706481935,0.256876833737976,0.0033333333333333335,4.013312759161519,2654.9362311543778,9,9.368023670934368,37.99114695937506,-27.222572313384337,17.90863609313965
s50_n400,400,0.8000052500000001,908.166,484,-26.39150657121369,5.147589302062986,0.5098182460632485,0.535,3.9023538764313632,1915.3802638660065,3,6.6028243496217645,26.88162708451239,-72.76568605802905,20.80094337463379
s50_n500,500,0.7832423999999999,986.33,6288,-0.20412541214591307,5.57001667022705,0.15563622597195478,0.0,2.1864099885706727,9918.473314166538,25,65.56104592282287,0.0,0.0,20.623044967651367
s51_n300,300,0.7821176666666667,474.403,1476,23.646806803914103,11.831834220886229,0.30975882844474045,0.03,3.4427504366305053,2005.2650519448698,5,6.656686185766127,71.60286828497648,-16.323591587677036,17.425735473632812
s51_n400,400,0.7886070000000001,896.105,3787,66.44107932256522,10.05405406951904,0.06883095705779259,0.0,3.3691144287046315,2279.7302295369373,5,4.894056698875786,140.71356936592758,-16.37304977032066,21.16062355041504
s51_n500,500,0.778164,1600.14,82,20.542691591030607,9.935367774963382,0.4424744633682877,0.25,3.5889224610191124,2136.4084517534156,5,9.17584691656037,25.681857737634623,-2.6232185583901324,22.847496032714844
