protein_id,sequence_length,swi,tango_total,tango_aggregation_positions,net_charge_ph7,pI,iupred3_mean,iupred3_fraction_disordered,shannon_entropy,hydrophobic_patch_total_area,hydrophobic_patch_n_large,sap_total,scm_positive,scm_negative,radius_of_gyration
s42_n300,300,0.790376,570.502,487,-10.757125583671048,5.271896171569824,0.37720662883553246,0.27,3.8669783463900993,2499.35630108787,6,7.478780873085993,29.94681533818196,-40.01264274158965,18.07775115966797
s42_n400,400,0.81959325,1049.57,1020,-40.83047010072221,4.566410636901856,0.34692152221587635,0.025,3.525868013898638,2363.245206307701,7,6.9010508227715475,33.93327969055843,-90.37112448274647,20.914793014526367
s42_n500,500,0.8129438,1019.1,289,-13.216672570212395,5.193401527404784,0.38739940045754917,0.184,3.6231032557864413,2023.9259615584788,5,6.440527799899449,66.43920746847355,-74.60428007857806,22.12233543395996
s43_n300,300,0.7876323333333333,620.333,938,-6.756989042147261,5.685627174377441,0.35229862107540993,0.043333333333333335,3.825831126611821,2226.6597017026243,8,7.424426187895898,32.45298820051794,-32.08395653502552,17.679916381835938
s43_n400,400,0.817548,1093.88,3110,-8.280311731723287,5.422235298156737,0.20474506710587442,0.0,3.566166810888182,2271.476875599084,7,5.217239150841048,59.85507723797097,-63.34093542055641,23.158645629882812
s43_n500,500,0.794731,534.015,975,-3.7735168407434116,6.44022159576416,0.4678769223237287,0.356,3.6211940833678757,1405.6020909159288,2,9.69077953002366,58.304290859684116,-56.557762945103406,21.822856903076172
s44_n300,300,0.8119960000000002,719.16,1058,-13.960677094091018,5.1421327590942365,0.17515737854439242,0.0,3.3442885915222185,1142.7916750814807,2,1.4940359274852104,38.17754563114207,-59.50778078470659,18.334951400756836
s44_n400,400,0.774644,1430.44,2204,-12.214689831801923,4.103229713439941,0.45012170388463973,0.2475,3.4373265090428196,2047.4976145133808,3,8.243036470634838,4.373725445896754,-7.438249813730637,19.48296356201172
s44_n500,500,0.8153562000000001,1432.99,64,0.8322459241267381,7.478783607482911,0.3585210353591622,0.078,3.648552714817981,1424.9916949936578,1,3.3753527415244506,85.8325590569932,-52.482280420361846,23.690446853637695
s45_n300,300,0.7983146666666667,571.708,497,-20.74149248680942,4.916595649719238,0.3128844173261528,0.06666666666666667,3.6499455416194313,1161.9172585067606,3,3.551334925326481,32.16536305443338,-56.370218095258515,17.328636169433594
s45_n400,400,0.8084125,878.943,318,-47.84312640396386,4.547199058532715,0.6451253106418858,0.8225,3.7662860961920828,1030.4763038999997,1,2.4088917037900788,25.83677354872303,-98.94592679221958,19.291358947753906
s45_n500,500,0.8117688000000001,758.847,872,-38.212996531495506,4.952574729919433,0.3558729016135761,0.148,3.6972711358939403,2865.2621237005583,3,9.540721830623182,67.6862324586574,-92.29601688377585,24.05317497253418
s46_n300,300,0.8072036666666667,469.083,1425,-40.03233751663015,4.224694633483887,0.4052112523774967,0.20666666666666667,3.536481586170157,1422.212747741865,3,4.539567437547936,17.62620747068043,-75.37323871424285,17.857912063598633
s46_n400,400,0.7697149999999999,1826.35,1390,-9.483348624742916,4.592499732971191,0.2589846268669295,0.0,3.5533440988824894,5235.285380335822,23,15.261835489616914,16.914185435969245,-12.767246755178151,19.804128646850586
s46_n500,500,0.8053807999999999,560.73,42,-3.957074972072327,6.383155250549316,0.5796909082291991,0.758,3.544059542181258,814.3186018620675,1,0.6501066484823459,41.747682497556184,-54.448203282322865,23.79696273803711
s47_n300,300,0.8135200000000001,428.447,2102,-31.895568006834736,4.56112461090088,0.48305732505302246,0.5133333333333333,3.239771611572818,998.9833228264131,2,2.0767032344260703,27.62860398724945,-64.94868666831282,17.37938690185547
s47_n400,400,0.8024607500000001,494.627,119,-4.28601377487044,5.780718803405762,0.4833828524248128,0.4275,3.474129065920867,571.3804420850255,1,1.9478411132543278,121.72547875672419,-105.93531483435564,20.77513885498047
s47_n500,500,0.7868178,1110.82,541,6.4492263318929695,9.348254203796387,0.2809855809015177,0.04,2.1129824914149182,1132.947173250429,3,1.2244876176493165,20.92691801150307,-3.1761586633505203,23.294294357299805
s48_n300,300,0.8032816666666667,693.287,1366,-11.856059186519083,5.304237556457519,0.2994679563650566,0.08666666666666667,3.828105594334143,1370.9557375134943,4,2.277403429077582,47.540333482866586,-58.191582666114684,18.11417579650879
s48_n400,400,0.8220975,1019.14,1597,-41.152175352269,4.512640953063964,0.37732060722360755,0.12,3.626129229501112,1897.795231189976,6,5.851420283988179,35.87849370865948,-92.3497396233164,20.556135177612305
s48_n500,500,0.7978274,1433.55,4647,37.66657960377979,9.686261940002442,0.24320969542892049,0.018,3.629416623797808,2742.8436919737296,5,11.154592321025053,115.68012475148637,-25.735651662919942,21.46569061279297
s49_n300,300,0.7706206666666668,893.656,2226,6.106361320614349,9.846917152404785,0.3844218528706191,0.08666666666666667,3.5023994838764447,2072.036068173451,6,6.94315548917465,14.852105299842476,-7.23476727397739,17.367374420166016
s49_n400,400,0.7870217500000001,554.499,572,-9.186049122101082,5.166914558410642,0.3367942362241523,0.1475,3.9605769801146287,4133.556382373559,10,11.860896916900678,48.00978121248831,-39.88886391556402,20.299213409423828
s49_n500,500,0.8083092000000001,1092.13,3516,-11.319817882443417,5.397226142883301,0.059656586735478495,0.0,3.074523100708835,1273.5549749768616,0,1.878647069352136,83.07337629817974,-91.3174800862098,23.266691207885742
s50_n300,300,0.7827903333333334,552.714,958,-9.982021846650706,5.129287147521972,0.27187797413551285,0.07666666666666666,4.0187902373238416,2484.872625794392,8,8.66815615761412,33.0896102593594,-33.50725791335199,17.890947341918945
s50_n400,400,0.8082707499999999,828.03,372,-51.71801504874452,4.387481498718262,0.6034612108128506,0.7275,3.841971849931308,1761.6149265033239,3,5.312528771983072,18.043624156890044,-89.47815609543453,20.828493118286133
s50_n500,500,0.7833935999999999,968.242,6249,-0.20412541214591307,5.57001667022705,0.17030066898446877,0.0,2.2123746286567094,9895.589204148298,26,66.38075901156293,0.0,0.0,20.593687057495117
s51_n300,300,0.7989396666666666,496.411,1179,-6.209177948320779,5.386028861999511,0.3947196879089779,0.2,3.5162799282020494,1474.7532095943836,3,4.007603619234109,45.96401130298247,-43.51488170546127,17.499542236328125
s51_n400,400,0.8011082500000001,775.052,3694,-4.396764969721275,5.683637809753418,0.09013586203995047,0.0,3.3588056819937755,2146.1194937081864,4,3.9542504621616015,72.22401841582354,-61.720744604161936,21.179189682006836
s51_n500,500,0.7854595999999999,1376.82,62,4.673640509486571,8.931595039367679,0.48995738451809334,0.384,3.739721047763715,1725.322019925777,4,6.960989138211802,27.654914832518887,-29.612803230985747,22.864681243896484
