protein_id,sequence_length,swi,tango_total,tango_aggregation_positions,net_charge_ph7,pI,iupred3_mean,iupred3_fraction_disordered,shannon_entropy,hydrophobic_patch_total_area,hydrophobic_patch_n_large,sap_total,scm_positive,scm_negative,radius_of_gyration,camsol_ph7
s42_n300,300,0.7890033333333334,597.123,647,-8.760356106649745,5.456395530700683,0.351909029933489,0.23333333333333334,3.879342670237067,2535.627319161116,5,8.2541969821309,33.04392901301269,-39.581444392166354,18.075876235961914,1.813692
s42_n400,400,0.81863575,1059.39,829,-37.929885137868624,4.57306079864502,0.371296448213984,0.0575,3.59378321844416,2286.773958146641,7,5.731343570659221,35.708311245591474,-89.86655341860998,20.921188354492188,2.528723
s42_n500,500,0.8109104,1038.33,344,-15.999398199613083,5.1254789352416985,0.4112401140488746,0.186,3.6817759275438857,1860.908175822155,4,5.383063404898825,54.719194448056996,-70.61701796194029,22.07184410095215,2.388082
s43_n300,300,0.787075,587.439,979,-7.845105112553661,5.4797563552856445,0.350864952745443,0.02666666666666667,3.8499993367010106,2293.4115983493357,7,9.845895819464113,30.5179389510438,-30.877942134654464,17.688846588134766,1.292006
s43_n400,400,0.8177205000000001,1113.8,2714,-10.369853983481363,5.2650754928588865,0.20462807068105227,0.0,3.501608367358113,2218.8967655785427,8,5.408485426878212,60.777249632466,-65.9019640122188,23.208356857299805,1.797092
s43_n500,500,0.7934486,560.212,556,-12.201597096631076,5.610088157653809,0.45048741902288525,0.27,3.6603123966368676,1521.479055956398,1,9.518123496681483,57.37334059527668,-65.81833335496788,21.853384017944336,3.176124
s44_n300,300,0.8095183333333333,696.716,651,-10.23356326668847,5.178680229187011,0.174204475392331,0.0,3.26347732235777,1218.258327256695,1,1.0332754108574411,40.971054800004666,-54.3955277034192,18.404754638671875,1.792268
s44_n400,400,0.774519,1433.47,2204,-12.214689831801923,4.103229713439941,0.44969302138733186,0.2525,3.4353318859594806,2099.3175267219135,4,8.477493619445902,3.9766174780427566,-7.539520593070837,19.45441436767578,-0.850880
s44_n500,500,0.8137705999999999,1582.66,60,3.72723996273389,8.380196952819826,0.3664885190654459,0.09,3.655226198897982,1422.6692729131491,1,3.061712092774015,83.65567566880574,-46.70665113714756,23.687328338623047,2.141972
s45_n300,300,0.7981456666666666,592.255,496,-27.659260283507713,4.689751243591308,0.31169645937802315,0.07,3.7522986706763666,1064.7938747239361,2,4.204902440011771,24.702563152984915,-64.75367691712731,17.303451538085938,2.658241
s45_n400,400,0.80742925,850.767,181,-30.330373438165985,5.077506828308104,0.7046397576579535,0.9225,3.6996798054080924,949.823538449214,1,2.747828674527424,38.64564714206209,-74.04916355062454,19.220661163330078,2.883424
s45_n500,500,0.8112936,749.529,1040,-24.397884294822305,5.353460121154785,0.39626161439294066,0.178,3.760690518706417,2895.1001830269183,4,8.506737033811207,75.91888458887144,-87.76891103177454,24.03689956665039,3.317500
s46_n300,300,0.8081396666666667,525.648,1256,-40.771415110125844,4.215145683288575,0.47436514971852795,0.43,3.625777558857758,1377.7543245098677,3,4.76579377853731,14.644655115511899,-75.50223159532635,17.878787994384766,2.160464
s46_n400,400,0.77085975,1796.63,1253,-11.394044674649486,4.539866828918457,0.27509199713916865,0.0,3.5777404432805526,4957.822073748146,23,14.477208886324371,15.253281025795372,-15.43729729133531,19.846359252929688,0.712321
s46_n500,500,0.8066618,559.637,42,-2.955561812162742,6.50024356842041,0.5818977955238545,0.758,3.5565849419338424,677.931505807215,1,0.1926260152647361,43.59269861112745,-55.931433096424854,23.826980590820312,1.502823
