protein_id,sequence_length,swi,tango_total,tango_aggregation_positions,net_charge_ph7,pI,iupred3_mean,iupred3_fraction_disordered,shannon_entropy,hydrophobic_patch_total_area,hydrophobic_patch_n_large,sap_total,scm_positive,scm_negative,radius_of_gyration
s42_n300,300,0.822353,214.287,0,-17.914639498237392,4.857085227966309,0.6679628073022666,0.9533333333333334,3.3586137693852325,1400.5474898049554,1,2.641941914402578,35.2913422874042,-48.2406959877868,18.048009872436523
s42_n400,400,0.8613967500000002,169.341,0,-19.89331202617464,5.15764980316162,0.7346484949233908,1.0,3.053171483487549,490.3581505160558,0,0.6195093390156513,64.08269366585462,-91.26602610574147,20.926801681518555
s42_n500,500,0.824337,319.48,6,12.767788157676463,9.44766445159912,0.7255090387005482,0.96,3.4366898564538446,1598.0537183981717,4,2.715526571668955,103.09517746098773,-54.40173628655779,22.056089401245117
s43_n300,300,0.8233546666666666,152.455,2,-17.08721353281956,4.840715599060058,0.6998088037163096,0.8366666666666667,3.3447860443382305,1181.481813486418,1,3.443899269676915,39.29748877675517,-41.636601455213096,17.673189163208008
s43_n400,400,0.852985,130.811,0,-16.705557695084977,5.296905326843262,0.6635291318392149,0.9975,3.1486428912811886,525.6620200581443,2,0.7462289648757738,69.73170630748017,-72.83915915912864,23.196725845336914
s43_n500,500,0.8292894,133.599,17,-11.250077332776243,5.637882423400878,0.7561503051544358,0.974,3.042272885160763,732.1774105078288,0,4.415887885312586,71.59902599094556,-78.93258790999725,21.876201629638672
s44_n300,300,0.8785973333333333,180.649,0,-32.696638627661585,4.923132133483886,0.5280213104193702,0.5766666666666667,2.775681500482335,226.6781744679671,0,0.0884311162473239,59.7346224256266,-55.34365015432557,18.35732078552246
s44_n400,400,0.8027107499999999,315.84,0,0.839640111428146,8.065655708312985,0.8431389192109477,1.0,3.1290742983263544,821.9837879224262,2,1.5997256302888558,27.060663074733146,-32.50547981445425,19.494361877441406
s44_n500,500,0.8445834,206.419,0,11.0439340637203,9.183924293518068,0.8295913164695314,1.0,3.2028986702323228,829.7712679155243,3,1.1651914889565853,98.75746483469061,-45.91217563922815,23.68697738647461
s45_n300,300,0.8355553333333334,107.716,0,-12.80427538705922,5.247966957092284,0.682283825937338,0.9,2.9415058528151197,332.7150529276882,0,1.6604257357963566,42.06417569216182,-56.83993531104103,17.2938289642334
s45_n400,400,0.8347900000000001,134.528,0,-16.00358826788822,5.477596473693848,0.7824695688364184,1.0,3.1093275186583123,158.0377292685582,0,1.2223026205905294,61.05292888758183,-75.57425187049631,19.223283767700195
