protein_id,sequence_length,swi,tango_total,tango_aggregation_positions,net_charge_ph7,pI,iupred3_mean,iupred3_fraction_disordered,shannon_entropy,hydrophobic_patch_total_area,hydrophobic_patch_n_large,sap_total,scm_positive,scm_negative,radius_of_gyration
s42_n300,300,0.8010280000000001,221.12,38,-3.048794903119756,5.987214851379394,0.5477071550583931,0.6233333333333333,3.445361524133437,2229.2104461900035,5,6.38949697177377,40.44617035649984,-39.257422565849566,18.075151443481445
s42_n400,400,0.8337540000000001,322.403,6,-24.77334887266541,5.031353569030761,0.6231024342850476,0.8975,3.3264330299136406,1472.6179770729777,3,1.7610363388220938,54.407062161509224,-96.64712043770044,20.915590286254883
s42_n500,500,0.8132545999999999,540.668,60,7.898879313616632,9.051312828063963,0.49114162602838934,0.45,3.5186803981232595,1941.6302967725865,6,4.596724254659963,81.10381544252454,-61.764110587460955,22.07821273803711
s43_n300,300,0.8006329999999999,201.103,286,-1.130899988274237,6.428455924987793,0.5226584445249096,0.49333333333333335,3.4460886910546313,2151.174535155859,7,8.780933451978411,39.40553982067664,-29.816604671078878,17.702180862426758
s43_n400,400,0.8281075000000001,251.52,111,-7.234762956139718,5.564616966247558,0.4697613808559633,0.2975,3.1465059043752293,1360.07757905498,2,2.9689712995207778,62.47215507295141,-72.90176536818404,23.190147399902344
s43_n500,500,0.8039234,321.802,256,4.693407484899467,10.024914360046388,0.5647888756727361,0.654,3.4131267161976853,1362.91513244931,1,8.087003407233404,67.25482061035618,-62.93079139194155,21.86979103088379
s44_n300,300,0.8242889999999999,218.743,15,-6.19600649909691,5.574279594421386,0.42407834217782736,0.24,2.837929997096342,909.2048054591205,1,1.0233435579753694,47.260017888301725,-61.67465004193441,18.401073455810547
s44_n400,400,0.7869575000000001,914.657,1102,-10.841710259587938,4.8139444351196286,0.629013859340907,0.9,3.5592780842510634,1114.3732670535414,1,3.3829124161335287,12.840798111177428,-12.970741365986033,19.460668563842773
s44_n500,500,0.8202612,685.565,13,18.04713204441387,9.385968208312985,0.507651564903335,0.49,3.515058786224064,1297.6849019027138,1,2.6157906633407713,96.1519552240297,-42.47008776589328,23.69638442993164
s45_n300,300,0.8125233333333334,141.446,0,-8.725982234750866,5.597526741027831,0.5834114334637293,0.67,3.18692655173843,879.900095621399,1,3.4438557737808724,42.05305581924503,-50.43323469873516,17.314849853515625
s45_n400,400,0.8082617500000001,313.6,15,-15.480507776527247,5.7204694747924805,0.6338218498766445,0.7925,3.444377068017317,1126.3540052362066,1,3.100734102962659,50.54684214200351,-70.00213866010255,19.211212158203125
s45_n500,500,0.8163993999999999,631.152,859,-14.462940643637168,5.813287544250489,0.48559493854421143,0.414,3.7366486653068343,2395.244559710897,3,4.355737813857575,86.18546422845542,-87.00662492110993,24.0369815826416
s46_n300,300,0.8165166666666667,180.289,89,-30.264158773183745,4.45534725189209,0.6225926140250299,0.8366666666666667,3.2738664485972406,1721.8920849301512,5,5.172516144080259,27.879490357489672,-74.83739164529675,17.863374710083008
s46_n400,400,0.77379975,1630.57,951,0.6127165735026665,7.801270866394044,0.3748060021505799,0.0825,3.5830678725299983,4340.469965162298,18,11.744652385772435,28.002047795107163,-12.57379573960592,19.847225189208984
s46_n500,500,0.8041666000000001,460.136,27,11.31490284035499,9.5008508682251,0.6135703396449907,0.942,3.519243351351779,1218.5987045685367,3,1.4459157338257336,61.04305066365186,-54.91525632202169,23.827449798583984
s47_n300,300,0.8103589999999999,153.911,28,-8.010052593505407,5.431102180480956,0.6630233803479907,0.9866666666666667,3.2218942065767346,970.0211445028149,1,1.659049925898838,45.3360447849507,-43.72547737289227,17.316247940063477
s47_n400,400,0.81855775,259.951,0,-4.648164157032241,6.079237174987792,0.633102785179176,0.82,3.121160837371637,516.2009870652251,1,1.0846140143581255,120.38368310411002,-99.17204983296206,20.7133731842041
s47_n500,500,0.7933078,539.156,96,4.506163667308648,9.561064338684083,0.5487647694562888,0.658,1.8454281709669351,999.3210319330476,4,1.2228590055461843,23.063060596142325,-5.414919547611952,23.320619583129883
s48_n300,300,0.8103563333333335,146.842,114,-9.011937715915764,5.929977989196778,0.544405211463473,0.6066666666666667,3.21295584272562,749.1721092648711,1,1.091709750097845,51.39293263705465,-57.88859896927008,18.043304443359375
s48_n400,400,0.82843175,362.884,1,-44.74384192384296,4.622056007385253,0.5803513347928702,0.7125,3.389086710956606,1553.8235012001467,3,3.7944943766689927,38.23608459116565,-102.75157917058903,20.519357681274414
s48_n500,500,0.8093938,575.91,1425,70.93633507834707,10.141279792785646,0.5270008311100836,0.578,3.4222423086908833,2280.292590195218,4,9.496309951145085,154.86176249391076,-16.691397817023383,21.50527572631836
s49_n300,300,0.7798296666666666,564.122,136,5.529030821084234,9.578535270690917,0.5804535913975054,0.7566666666666667,3.3945319815184267,2015.9656855960577,6,6.728702590262232,14.910562546408139,-18.683996685637723,17.38629150390625
s49_n400,400,0.7900800000000001,382.725,228,-13.158002297007236,4.970365333557129,0.3932950659202605,0.2325,3.7197452747274933,3790.787165379955,12,11.601195041101384,45.581056338355374,-45.65807075371841,20.286136627197266
s49_n500,500,0.8273742000000001,238.188,17,-14.818719170882503,5.466740226745605,0.28852628615363574,0.018,2.637544575938005,1061.5694573716692,0,1.6525808037860537,85.07171166466136,-103.47301472981542,23.244569778442383
s50_n300,300,0.7999890000000001,319.893,367,-3.1563309532434616,5.852847480773924,0.5482444824236711,0.6133333333333333,3.6728412091237645,2012.6861378450549,8,7.005172880788676,43.22715999927537,-35.36495685504568,17.896133422851562
s50_n400,400,0.8118485,448.408,84,-25.22790265802383,5.342717552185058,0.6711940930776056,0.8925,3.5493425898309217,1517.3159693400964,3,3.9464828472084093,35.25112588046729,-84.85971599633187,20.78638458251953
s50_n500,500,0.8079417999999999,79.7816,2,49.75053646095146,11.349610710144042,0.559097957150189,0.904,2.433026657589674,5984.966391049765,19,29.861854552605188,62.48808143993969,-2.3468241471580624,20.625099182128906
s51_n300,300,0.8082906666666666,223.288,7,-0.2859557688998535,6.762612342834472,0.602256488275502,0.7966666666666666,3.351990030802257,1048.84285607193,1,2.2619638628120318,54.75374971230985,-37.88562491303243,17.420860290527344
s51_n400,400,0.821831,250.019,273,2.8364719974137813,8.408691978454595,0.41574502787206585,0.2725,3.035376649259989,1163.5076245496152,1,2.209300057486804,73.96869641975522,-70.21112033760804,21.14052963256836
s51_n500,500,0.7931112,552.872,1,44.61987045966782,11.920736122131348,0.7612204972311608,0.956,3.5755921958737,889.0121854930364,1,3.0021422879659174,59.89826197903127,-23.796061781895677,22.84861183166504
s52_n300,300,0.8075526666666667,179.932,251,-14.924508106884161,5.04385814666748,0.6033640506535657,0.7933333333333333,3.346155666343449,1419.390826648095,4,3.644295168772677,37.93538624033928,-58.14244554139826,17.577714920043945
s52_n400,400,0.8168350000000001,447.547,294,-29.07109626156347,4.778874778747559,0.5211937092605109,0.575,3.559015317099865,1882.7010972053051,4,3.4831696434506996,46.26153996752237,-93.88404037296019,20.677488327026367
s52_n500,500,0.7943176000000001,767.022,0,-6.608674406978693,5.52716007232666,0.27969813613506356,0.154,3.4194685188056786,1234.431981344264,1,1.5652709680403663,94.22123638268594,-84.98196378162103,23.269289016723633
s53_n300,300,0.8170810000000001,188.692,17,-36.829435333869235,4.399304008483887,0.6866430325896465,0.93,3.3576648207106814,1341.7284402010625,4,3.586089830228932,25.539607656125913,-84.5064436907808,17.1209659576416
s53_n400,400,0.8341445000000001,230.161,33,30.001658015168317,9.57421588897705,0.41065248114875597,0.2875,2.803647865551988,815.9311508233809,1,0.793412842340643,99.15571933390791,-47.798136175893106,20.580699920654297
s53_n500,500,0.8071974,700.422,202,-7.330065152499252,5.2020978927612305,0.5916933150228408,0.85,3.425204440995593,1151.1715607612682,3,2.079334520831801,34.91959238671725,-45.75916965741847,24.513708114624023
