protein_id,sequence_length,swi,tango_total,tango_aggregation_positions,net_charge_ph7,pI,iupred3_mean,iupred3_fraction_disordered,shannon_entropy,hydrophobic_patch_total_area,hydrophobic_patch_n_large,sap_total,scm_positive,scm_negative,radius_of_gyration
s42_n300,300,0.7976866666666667,542.696,556,-25.73137902754242,4.606368446350097,0.41573455155952954,0.4033333333333333,3.8729064991517803,2251.3656893195152,4,7.69866720621786,20.425998151855058,-53.881665045172596,18.072187423706055
s42_n400,400,0.8185697500000001,947.836,179,-47.073185447278895,4.402202796936035,0.3912458887005852,0.1075,3.573364449222283,2345.709348210536,8,6.005451983305322,27.47709680667296,-102.25268866011207,20.92660903930664
s42_n500,500,0.8131064000000001,996.424,337,-46.01217021380422,4.496726036071778,0.4197694695462472,0.206,3.6779110571126004,2322.521838973834,7,5.397831131212801,36.39868544775807,-102.10622367787286,22.0804443359375
s43_n300,300,0.7988456666666667,551.589,589,-23.706743801890255,4.6746320724487305,0.4530464210089743,0.24666666666666667,3.8080591427986463,2083.5223860275178,6,8.341141422877895,23.316764864900687,-45.985324772126006,17.700130462646484
s43_n400,400,0.8222830000000001,906.156,2532,-39.225060810780235,4.614212226867674,0.2473605163608083,0.0125,3.5140246891403977,1955.3737059263372,6,4.382424320894209,40.214566891783555,-99.57746871640421,23.20567512512207
s43_n500,500,0.7994867999999999,484.119,549,-36.90499646840808,4.816445350646972,0.46777499076147216,0.364,3.6461527073029725,1685.610508854133,1,9.556013704158921,44.37186766354007,-81.59722524966827,21.855709075927734
s44_n300,300,0.8101076666666668,674.642,434,-28.19804557895789,4.606482124328613,0.18935297006814664,0.0,3.2994989947041398,1429.8237186749366,2,1.7308375956294897,27.838056591444513,-67.54923274360712,18.415719985961914
s44_n400,400,0.7724462499999999,1431.46,2498,-12.213690830802921,4.103229713439941,0.4382945502455267,0.235,3.4417803132108427,2178.0999545534887,5,9.283024491110924,4.456662901603441,-6.801129308148132,19.45538902282715
s44_n500,500,0.8150620000000001,1472.51,63,-4.245687974363207,5.836193656921386,0.37274182218187946,0.122,3.6667832406781744,1579.4754576141356,2,3.5392262254635347,75.85693118409688,-51.13687483043293,23.687536239624023
s45_n300,300,0.8002936666666668,439.983,61,-36.641378510869465,4.5043424606323255,0.3401017215043649,0.043333333333333335,3.694479789682178,1076.0553838932194,3,3.573204952288098,20.37569959330496,-73.46141598516489,17.301069259643555
s45_n400,400,0.8134815000000001,776.082,117,-56.30100450276384,4.528385353088378,0.7200564109763639,0.9375,3.6772964268245123,977.9431004927169,1,2.912917791118862,21.185590846448314,-104.45955958156273,19.210277557373047
s45_n500,500,0.811769,747.048,1040,-26.395642772942622,5.276386451721191,0.3935495784389773,0.178,3.7466850447874114,2894.9354417449413,4,8.448492482839677,74.95623404227511,-88.27736454369102,24.03750228881836
s46_n300,300,0.8128253333333333,448.466,1369,-48.65745716013299,4.129546165466309,0.5154362338007143,0.5166666666666667,3.5603558782630422,1482.731436226464,4,5.232561258048478,12.15951627326318,-82.17332627837678,17.89556884765625
s46_n400,400,0.7700272499999999,1806.77,1101,-13.394024674849483,4.420107078552246,0.25262398173501543,0.0,3.5985512685509162,5082.368001547646,23,15.102600095117939,13.630047854419011,-15.432086834613784,19.842586517333984
s46_n500,500,0.8073465999999998,560.327,42,-5.94544072520975,6.193426704406738,0.5749025323236947,0.744,3.551092004419387,846.7418808330443,2,0.4209963915771412,43.47773726444841,-56.883324550519866,23.82538604736328
s47_n300,300,0.8150546666666667,482.031,1622,-44.636604145403325,4.294208717346191,0.5641186696157474,0.6333333333333333,3.377878395025117,1299.9635091775906,3,2.073901694065557,14.3080287357401,-77.22776820621132,17.307645797729492
s47_n400,400,0.81220725,445.155,6,-47.1547600777315,4.505877113342286,0.5866558681984408,0.675,3.5332180250349703,552.420242594536,2,1.5193180032583118,87.6587172716927,-128.15335621193685,20.727155685424805
