protein_id,sequence_length,swi,tango_total,tango_aggregation_positions,net_charge_ph7,pI,iupred3_mean,iupred3_fraction_disordered,shannon_entropy,hydrophobic_patch_total_area,hydrophobic_patch_n_large,sap_total,scm_positive,scm_negative,radius_of_gyration,camsol_ph7
s42_n300,300,0.7883573333333334,593.496,638,-6.763176568522958,5.67994327545166,0.33087526585757643,0.18,3.869788997314944,2622.7207553376834,6,9.044715048739874,34.11733908471221,-36.49202572051527,18.077909469604492,1.791933
s42_n400,400,0.81562525,1019.82,892,-22.221006165351923,4.825539588928222,0.3321662036211841,0.035,3.556703224400771,2241.198085733411,7,5.647334425459212,47.040508445581814,-70.73858428794676,20.917430877685547,2.216070
s42_n500,500,0.8077236,999.117,144,4.966868567829394,8.530279350280761,0.3589899527170828,0.068,3.6576722116789036,1968.0454967914234,3,5.554560141771788,76.0020683203792,-52.269023263701435,22.071073532104492,2.067378
s43_n300,300,0.7851936666666668,577.402,1073,-6.9322893007082484,5.508914756774902,0.3351642538689724,0.02,3.860998193645707,2367.7742550503835,6,9.945024424351963,30.593235798903542,-30.523542931774468,17.691041946411133,1.393387
s43_n400,400,0.8145047500000001,1004.74,2623,6.602095495091632,8.875958824157717,0.17908239074735452,0.0,3.468646159386461,2316.017997475172,8,5.51174631610318,76.11440643793337,-53.16385361719584,23.211074829101562,1.805628
s43_n500,500,0.7914144,512.422,564,0.8776246466973987,7.32236270904541,0.41442522728430425,0.202,3.6441042899498743,1533.4269576356405,1,8.630657213245119,63.678831268934175,-59.63408669117048,21.857324600219727,3.418883
s44_n300,300,0.802113,691.933,679,-1.4333923419803298,6.042405509948731,0.11902668186921778,0.0,3.182256384668924,1611.651622611757,2,2.9953011809613224,43.25884002407035,-44.61665269353311,18.401554107666016,1.540974
s44_n400,400,0.7733837499999998,1425.34,2204,-12.214689831801923,4.103229713439941,0.44514854394689785,0.2375,3.417688072610783,2038.5676857265346,4,9.004926282281378,4.167513174465093,-7.021176707659251,19.45307159423828,-0.762396
s44_n500,500,0.8106428000000001,1522.67,60,7.718947456002297,8.781577110290527,0.34284270960226776,0.058,3.660466929429863,1610.4688293369481,3,4.083791128436745,85.68150180464193,-45.70974480713287,23.692129135131836,2.082740
s45_n300,300,0.7932613333333334,544.921,497,-17.582398941446982,5.063808631896971,0.2706571950293096,0.023333333333333334,3.692882541927013,945.4313180865546,2,3.956973921631614,35.05024460218734,-56.15975231422072,17.303373336791992,2.843270
s45_n400,400,0.80319425,839.898,189,-25.52407319149281,5.184762001037597,0.6415018199553884,0.8,3.7132752577203147,1171.9977401705355,1,3.5395632931556307,43.18555895699404,-69.46059318844624,19.21891212463379,2.794066
s45_n500,500,0.811345,749.195,1040,-24.397884294822305,5.353460121154785,0.39406634843897714,0.178,3.752236641610291,2884.826470334109,4,8.308891976609093,76.05915534231079,-87.72668247656603,24.033998489379883,3.316993
s46_n300,300,0.804729,477.402,1449,-38.783025801058216,4.265846061706544,0.42905877956867755,0.31333333333333335,3.6189690832688965,1461.7436584177638,4,5.403436093563466,17.461044591758913,-71.33308873514616,17.880685806274414,2.341646
s46_n400,400,0.77044375,1825.58,1364,-10.307991247334748,4.6567277908325195,0.26420539281523864,0.0,3.577962851953082,5037.971080254458,23,14.575233651033244,15.477878417972876,-13.12192173143751,19.847415924072266,0.620984
s46_n500,500,0.8065935999999999,559.733,42,-2.955561812162742,6.50024356842041,0.5801385225562956,0.758,3.5498405707822633,681.7831887255564,1,0.16490089039795908,44.12265548840934,-55.7520198141644,23.826366424560547,1.488259
s47_n300,300,0.7978406666666666,524.576,1990,-7.870132221749934,5.464125633239747,0.3980746242745678,0.22333333333333333,3.4137872551939803,1534.7010178922114,5,4.765350486450989,39.570934314882315,-35.9741990922502,17.282373428344727,2.867083
s47_n400,400,0.79803,475.039,44,10.682704088168805,9.684714698791506,0.4818778479528113,0.435,3.466952329205282,567.1862872292294,1,1.8014319876233233,129.1964077872689,-87.24125092049348,20.727333068847656,5.937915
s47_n500,500,0.7862544,1169.68,628,1.456032797862182,8.30979747772217,0.2846409848086364,0.038,2.157993647101068,985.5664099949581,3,0.9074322052422495,12.888105839839493,-4.973562201702849,23.336030960083008,-3.203331
s48_n300,300,0.8031356666666667,488.991,785,-6.541123301237107,5.908436012268066,0.2747884943979973,0.006666666666666667,3.8935651823849007,1594.8349379763738,5,2.3417781918780647,50.516478132662165,-50.64878699435665,18.062984466552734,2.216776
s48_n400,400,0.8204735,930.702,834,-49.96139521739177,4.396234703063965,0.4064964383728092,0.205,3.6934023621714327,1931.2355285694057,5,4.784893183106843,29.421526737134393,-103.88907106235605,20.530546188354492,2.722893
s48_n500,500,0.7950576,1348.27,4410,73.61183517951156,10.127290153503417,0.20796892957700008,0.004,3.608924342961726,2829.757753075552,7,11.092049734465244,163.4934809211067,-8.732146342574154,21.502525329589844,0.597479
s49_n300,300,0.7707376666666668,894.748,2226,6.193535508868935,9.846981620788572,0.38465918047729536,0.08666666666666667,3.5088228021947443,2035.7094545147988,6,6.727967443560918,13.989318817740859,-7.10335535340187,17.387813568115234,0.289656
s49_n400,400,0.7855255,642.2,574,-8.194460508220715,5.209145927429199,0.32500612326850914,0.135,3.9769012341440484,4255.673396654154,11,12.582419298014617,45.615299296802604,-39.57633989971471,20.29317855834961,1.546793
s49_n500,500,0.8054202,984.052,2704,33.668332309666795,9.5220609664917,0.07261067900765159,0.0,3.1002262518578294,1166.5254336562866,1,1.4966262968191797,116.73758856416494,-47.422557550443614,23.25765037536621,1.320627
s50_n300,300,0.7790619999999999,584.122,1054,-3.9879162901788163,5.902411079406738,0.23484589403726033,0.043333333333333335,4.032805644769901,2543.854870873231,9,9.634105079049405,36.889819672552434,-27.425330501308167,17.91365623474121,0.914793
s50_n400,400,0.8075302500000001,832.614,410,-44.57930553594808,4.825255393981934,0.5784067400227116,0.6475,3.8795579415081156,1628.8645646564012,2,5.19489109331773,18.265222401264605,-90.25614318038889,20.806840896606445,2.948429
s50_n500,500,0.7833935999999999,950.901,6125,-0.20412541214591307,5.57001667022705,0.16996583797195033,0.0,2.2123746286567094,9874.20937283766,25,65.33182567029895,0.0,0.0,20.62889862060547,1.130991
s51_n300,300,0.7971163333333334,519.603,1353,-1.128765444752453,6.425045585632325,0.39710646271312167,0.21,3.498779024473869,1268.6319549783366,4,4.48040479401369,46.13684995530818,-34.323735858985486,17.421497344970703,3.110968
s51_n400,400,0.7983325000000001,829.655,4817,7.57668054951408,8.844820594787599,0.08262980308652708,0.0,3.419129922389534,2210.9059112471864,5,4.254965032324516,84.21598367635283,-51.18664274900773,21.15665626525879,1.253358
s51_n500,500,0.7792523999999998,1623.09,88,2.5773420376030423,8.702409934997558,0.45291329947973974,0.278,3.623858996449591,2057.308652596464,5,8.36792044348889,13.859233839123636,-21.621054976742734,22.850296020507812,-0.774649
s52_n300,300,0.7930996666666666,540.633,1144,-16.145860624248236,4.810363578796387,0.335692873414447,0.08333333333333333,3.686373553363696,2114.6635737761276,6,6.143698673512771,31.778650978799803,-48.506495926982474,17.58770179748535,2.121631
s52_n400,400,0.8097567499999999,866.771,986,-40.992690500491875,4.494281959533691,0.33534503140486704,0.095,3.8993123513158188,2214.56021844645,4,5.378497455280729,38.48951668626535,-98.15729355060705,20.676849365234375,2.231963
s52_n500,500,0.7880996,876.484,0,-12.766497441820732,5.13116283416748,0.15643650196118744,0.102,3.4590451925265384,1369.0577310216781,1,1.8211738360429215,70.7508005829757,-68.01826630003325,23.252212524414062,2.149193
s53_n300,300,0.8097070000000001,483.019,898,-40.85340199146968,4.134491157531738,0.6016683047375598,0.6933333333333334,3.5366466096655143,1076.2352295837452,2,3.671307296934238,13.872389604075995,-78.8496122148104,17.130760192871094,2.437982
s53_n400,400,0.8061517500000001,821.068,1770,68.49647748373516,9.974757957458493,0.08145903798288169,0.0,3.1574579047626194,1343.9795289045376,2,1.6924450427814453,145.56167387185837,-22.069480272319222,20.55768394470215,1.989743
s53_n500,500,0.7935245999999999,1156.15,1131,6.508022107240754,9.601937294006348,0.46487455640745295,0.338,3.1854384903846706,1445.9688178780234,2,4.318551031773856,24.79553807838105,-6.125235002721935,24.514028549194336,0.402147
s54_n300,300,0.7943406666666668,1050.82,190,-6.084323189792251,5.576666831970214,0.08027707477764963,0.0,3.454479928654756,1573.7470274872032,1,2.1836758906216067,43.02643297112144,-47.456242838775154,18.215120315551758,0.137329
s54_n400,400,0.7924387500000001,877.518,1027,-23.408221655674424,5.018564796447753,0.3534346017410461,0.1225,3.8408243642052216,1142.484473274965,1,3.6231488831724175,49.92161511785423,-79.64488856571069,21.546905517578125,2.710287
s54_n500,500,0.7935675999999999,1638.31,51,-2.5182610516171433,4.0500284194946286,0.5363693618735769,0.572,2.6185727206424696,1878.8501726588026,5,4.759372574011432,0.7591548556342064,-2.4053942054886543,22.09247589111328,-0.366892
s55_n300,300,0.7964300000000001,512.18,1656,-13.717273864385284,5.071425056457519,0.4104054536131942,0.22,3.707364383558371,2123.6667146168134,3,7.55574852583055,28.587061204490684,-48.579654296053086,18.141183853149414,2.228631
s55_n400,400,0.79171575,877.006,1089,-7.89773274592531,5.570869255065917,0.2144919638298598,0.0,3.982152271411989,3736.5528781232033,9,12.399696543825366,46.68380615205064,-49.25532479481633,21.212425231933594,1.050572
s55_n500,500,0.8123914,1088.78,1863,-27.07656841277627,4.838783073425293,0.3451303834805806,0.248,3.6686810592175894,1953.3277160585799,5,5.24670441171141,60.45285055273735,-85.06575642746867,21.771682739257812,1.915657
s56_n300,300,0.8185436666666667,588.136,790,-8.29701260403241,5.3728422164917,0.14159011274999145,0.0,3.309774270263955,1592.8587878849673,4,2.734591539634029,49.47415000667957,-64.1561937332961,19.0958194732666,2.873159
s56_n400,400,0.76904325,462.445,1162,-10.37095681407527,4.871465492248535,0.22737010230273125,0.0,3.278896658947589,2169.0749417381385,4,8.705865148336931,29.971210422437665,-22.713694963842446,23.761728286743164,0.833965
s56_n500,500,0.7993026,928.765,207,-33.13153285147097,4.710099601745605,0.41447492230058913,0.18,3.4983955450693314,1428.0205609467841,1,2.8051471971957262,69.47978767969941,-113.23567258517029,23.625415802001953,3.226731
s57_n300,300,0.8087363333333335,539.714,170,-0.999346974773978,6.616592979431153,0.1401929529505567,0.0,3.461395472804811,750.5597499705932,0,1.3987135022937376,55.85231884812545,-43.120347254267564,18.096933364868164,2.587227
s57_n400,400,0.781376,762.404,1,10.528732908626765,9.834216880798337,0.4429481637597996,0.245,3.7980985467370294,1888.7211987015535,8,6.039184784269779,49.70717032316816,-19.35875811725103,19.12830924987793,1.996448
s57_n500,500,0.7944122,1300.22,406,61.40441963240315,10.10446834564209,0.21518828752611577,0.0,2.9483415978321603,1636.7023367992883,1,2.06342153795958,130.0729386195768,-12.308910806948697,21.918678283691406,0.584354
