protein_id,sequence_length,swi,tango_total,tango_aggregation_positions,net_charge_ph7,pI,iupred3_mean,iupred3_fraction_disordered,shannon_entropy,hydrophobic_patch_total_area,hydrophobic_patch_n_large,sap_total,scm_positive,scm_negative,radius_of_gyration,camsol_ph7
s42_n300,300,0.7884066666666666,595.757,661,-8.759367105550744,5.456395530700683,0.33963923894233194,0.22666666666666666,3.8704949176178522,2562.037051883938,5,8.701048254713074,33.168063601784,-39.47263132079051,18.07732391357422,1.792453
s42_n400,400,0.8166982500000001,1054.05,988,-29.204955853487874,4.682134819030761,0.33099649894693506,0.035,3.5562879393538958,2267.308497552751,7,5.638082205044148,43.75682684808516,-79.06633613951958,20.919370651245117,2.293040
s42_n500,500,0.8103254,990.868,496,-4.930678830195845,5.95328197479248,0.3662156933179692,0.092,3.6532985431217577,1965.209474046002,4,5.451967766696657,68.41426797671718,-64.79665370504449,22.07414436340332,2.148512
s43_n300,300,0.7870073333333334,600.664,940,-6.842192890439598,5.610997581481934,0.3369902701874533,0.02666666666666667,3.880382727739334,2235.0825368236206,6,9.507868656233304,31.558562943697222,-31.498042340686506,17.694499969482422,1.462118
s43_n400,400,0.8191375,1103.4,2652,-6.3711712853449995,5.5136323928832995,0.20872886958669126,0.0,3.469502327848149,2110.5502339314116,6,4.943425086904886,64.24037644235007,-64.59212394110634,23.208433151245117,1.937999
s43_n500,500,0.7933124,541.724,563,-7.11098174576891,6.037346839904784,0.4141765327867936,0.198,3.6447038733584445,1603.539212213897,1,8.721584363428764,58.50099395758869,-59.74124172997192,21.856189727783203,3.397621
s44_n300,300,0.8095146666666667,724.493,644,-9.407099183222435,5.145145225524902,0.16196114805442477,0.0,3.2041724059771988,1308.1471197065912,1,1.415010810694324,41.53217817744662,-54.05422397619014,18.39908218383789,1.915960
s44_n400,400,0.7727849999999999,1432.82,2204,-12.214689831801923,4.103229713439941,0.43943648652328876,0.2375,3.4125420009968312,2110.57308881353,4,9.003482236677254,4.151813226267482,-7.104571645446011,19.454341888427734,-0.864982
s44_n500,500,0.813695,1519.74,59,3.9060785023496294,8.381421852111817,0.3612399865410161,0.082,3.675571220071198,1443.151537076152,1,3.1246188819876988,84.6653711002319,-47.93427226814315,23.69170379638672,2.252457
s45_n300,300,0.79711,559.094,63,-21.7399045459169,4.880446052551269,0.2808943259159221,0.016666666666666666,3.6614209043190895,985.4272523849102,2,3.5298951246597046,33.72388685789862,-59.90849522613827,17.294143676757812,3.213766
s45_n400,400,0.8039394999999999,837.895,189,-27.520141968579757,5.113088035583496,0.6451371176021092,0.81,3.722390666742602,1152.305191013347,1,3.596243934011243,40.410330441432095,-70.2194249782068,19.220619201660156,2.820917
s45_n500,500,0.8116726,747.095,1040,-25.396763533882464,5.3141275405883786,0.394617754438977,0.178,3.750365945438406,2890.3452285760022,4,8.439400689274011,75.27991773679946,-87.97030127101472,24.034713745117188,3.326882
s46_n300,300,0.805992,488.569,1242,-38.95188501346183,4.23395938873291,0.4245491184837418,0.3,3.5609475718647503,1573.6853563529407,4,5.422906254226879,16.65195430811656,-72.19486119367929,17.895984649658203,2.385262
s46_n400,400,0.7697350000000001,1863.82,1418,-10.396164436588329,4.589828300476075,0.2572413152758681,0.0,3.5666910252938755,5259.7693196598475,24,15.28619782098441,15.509491498453915,-13.10564886532968,19.846237182617188,0.550987
s46_n500,500,0.8070133999999999,561.032,42,-3.9510616491561734,6.387020301818848,0.5755576012522181,0.758,3.5373113425299407,678.5017406916952,1,0.17127046848480248,43.732785463150705,-56.076370514511666,23.827285766601562,1.525601
s47_n300,300,0.7997073333333333,559.729,2778,-14.774066586970235,5.035673332214355,0.3686152338079363,0.17666666666666667,3.4120416642207676,1697.2657088069311,6,4.422722888209158,34.81907103540189,-46.757035466175154,17.293476104736328,2.642517
s47_n400,400,0.79727975,482.278,42,8.594970959720698,9.432772254943849,0.47394627179384174,0.4225,3.482135689122851,612.2191744873244,1,1.8692378561109393,128.44300259000383,-88.4598698152278,20.729238510131836,5.780395
s47_n500,500,0.7861851999999999,1163.01,627,1.4543430968288158,8.30979747772217,0.28545212352824845,0.038,2.152890523352159,990.2395001521646,3,0.9069049909411824,13.143087579856372,-4.289959382267251,23.336742401123047,-3.297786
s48_n300,300,0.8029526666666668,481.378,795,-14.623827868860005,5.250240516662596,0.23930716748007388,0.0,3.8558030848513205,1602.9216318712458,5,2.7872987670722873,44.094842282827756,-61.08393731664194,18.068466186523438,2.172309
