protein_id,sequence_length,swi,tango_total,tango_aggregation_positions,net_charge_ph7,pI,iupred3_mean,iupred3_fraction_disordered,shannon_entropy,hydrophobic_patch_total_area,hydrophobic_patch_n_large,sap_total,scm_positive,scm_negative,radius_of_gyration
s42_n300,300,0.7898533333333334,575.324,480,-9.761046806684107,5.348515129089355,0.38752281682808,0.32666666666666666,3.880319858283772,2239.738460531144,3,7.8145628025782345,31.555418118712875,-37.67187930548396,18.073869705200195
s42_n400,400,0.8210624999999999,1057.66,292,-40.92314345298236,4.532932472229004,0.4048779364997458,0.1475,3.5997808246027496,2197.4868933681573,7,5.366847209163433,34.22257729315077,-92.52586493414071,20.922557830810547
s42_n500,500,0.8108572,1046.06,360,-4.015076112307398,6.0063695907592765,0.38111399142780406,0.116,3.63967089502326,1992.2358898223201,4,5.682790349812308,66.45056259614095,-62.37492418023754,22.07129669189453
s43_n300,300,0.7907913333333334,579.584,638,-10.836365425669392,5.214829826354979,0.4019427216344663,0.08,3.8356126332852187,2114.103211089986,6,8.953623338543565,30.621252486824034,-32.59986419682556,17.679798126220703
s43_n400,400,0.8207300000000001,1062.63,2426,-21.35774201387757,4.89681568145752,0.2569190868645746,0.0125,3.533844743157498,1936.2884340918174,5,4.588093457425333,52.01235993806236,-79.41071144607004,23.2037353515625
s43_n500,500,0.7889546,611.316,1442,-6.388822923761353,5.985964393615721,0.3721666169402594,0.154,3.6873209452765314,1684.691873006383,1,9.393964234186058,60.216747164511496,-59.16563355418873,21.856523513793945
s44_n300,300,0.8114586666666668,670.439,632,-21.209166912019093,4.779329490661621,0.23864862111089447,0.02666666666666667,3.40601965074258,1128.5735050147969,1,1.1655419793360633,30.243658020897517,-60.202531906044165,18.406639099121094
s44_n400,400,0.772006,1436.51,2203,-12.214689831801923,4.103229713439941,0.4351685362944568,0.2275,3.4096715113154112,2080.759234277279,4,8.977401685594238,4.088837879098661,-7.207902504602565,19.454086303710938
s44_n500,500,0.815736,1600.95,37,6.8214946792142825,8.737222862243652,0.40783572004026125,0.156,3.6858798441444267,1378.9782268355614,1,3.026982671203807,85.96700497563782,-43.59188893576176,23.68634033203125
s45_n300,300,0.800066,577.099,493,-35.6535793601613,4.479958534240722,0.3332471914752035,0.08666666666666667,3.7668412484306906,1048.3811347475205,2,4.168723997033877,17.814070693553212,-70.03560652949689,17.29932403564453
s45_n400,400,0.7946195,918.957,1033,-21.725670172028693,5.260414695739747,0.509532553762468,0.545,3.792274624825245,1509.6047659082699,2,5.34068166486959,45.712578659386864,-66.82099070356199,19.22538185119629
s45_n500,500,0.8112726,749.815,1040,-24.397884294822305,5.353460121154785,0.3951930104389768,0.178,3.752056187139524,2930.501749063768,4,8.858047443271474,75.75611302781728,-88.26653552890056,24.037504196166992
s46_n300,300,0.8052613333333334,489.716,1243,-36.95470547533503,4.273405647277833,0.4231904358081914,0.24,3.5819339924286697,1573.547468366548,4,5.396034611735035,18.239484943260276,-69.77839326928856,17.896099090576172
s46_n400,400,0.7714685,1794.52,960,-11.307981247434746,4.587213706970215,0.2842025631009373,0.0,3.588726608058264,4806.483856232699,22,14.351066351765333,14.999349025434617,-13.17660669531934,19.846349716186523
s46_n500,500,0.8012012,579.664,42,-5.8306837796532065,5.76775951385498,0.5009609709262213,0.342,3.5636522626599607,1264.6936350235828,1,1.357140074728258,43.02055364617708,-53.95424729304761,23.820219039916992
s47_n300,300,0.8011783333333333,569.013,1908,-14.775065587969237,5.035673332214355,0.42488802421623023,0.28,3.431999039178841,1492.364214204125,4,4.140089456232446,32.897300866552044,-41.95785778063823,17.290374755859375
s47_n400,400,0.7970145000000001,482.122,42,7.596091720660539,9.300096321105958,0.4651863561002777,0.395,3.4760502897389522,640.6723466963973,1,1.837402527963491,127.3556785048259,-89.5277753517762,20.726842880249023
s47_n500,500,0.7863811999999999,1069.06,601,2.4487869539653446,8.719622993469237,0.3282388621805455,0.072,2.096662802804745,786.2948334043987,1,0.7562680027948772,8.99692453895466,-1.8548219873798195,23.341814041137695
s48_n300,300,0.809803,461.488,813,-25.506107434852844,4.862655448913574,0.3843902628410026,0.21,3.868138441024919,1289.0582454039404,3,2.420929137486175,34.53310232439676,-72.82797861691488,18.055368423461914
s48_n400,400,0.8261397500000001,1030.79,712,-79.99251602462809,4.0500284194946286,0.44378928481343694,0.34,3.571438257361148,1820.0328957484298,4,3.7530961170613604,17.426712400924004,-145.39577349033016,20.53949546813965
s48_n500,500,0.7991708,1331.64,3292,80.79018654646144,10.30909099578857,0.32179614623035013,0.072,3.606247230911456,2328.5430512726143,6,8.624802102141908,166.05622569579083,-7.2999676225713745,21.49410629272461
s49_n300,300,0.7713423333333335,891.729,2229,4.109181782487559,9.519997978210448,0.38502977643996417,0.09,3.5162051820433655,1996.729739889592,6,6.774882174561428,13.311639095969026,-7.207374796777863,17.381126403808594
s49_n400,400,0.785055,556.334,575,-5.20009143206714,5.504367637634277,0.3342575253239646,0.145,3.9817741405208933,4131.11210180196,10,12.191933324826131,47.134635334004585,-37.128662824693514,20.292341232299805
s49_n500,500,0.7915066,1117.73,2187,119.66610848142413,10.702025794982909,0.10816629550084399,0.0,3.0580281473259134,1360.104106669431,1,1.6239484431612532,190.82733616120447,-6.65418331669532,23.254798889160156
s50_n300,300,0.7798616666666667,582.829,1026,-5.902533563098434,5.663175773620606,0.2659850723528606,0.05,4.043077812802008,2531.0690734497307,8,9.65065550512407,32.358918758634275,-27.7140231715693,17.898839950561523
s50_n400,400,0.80246825,1002.16,541,-43.02569830825734,4.742270469665528,0.48282476016811576,0.4275,3.9121227891179697,2346.9613515785823,5,7.357568989696434,20.2889661684849,-89.84396601066092,20.809581756591797
s50_n500,500,0.7833211999999999,950.799,6124,-0.20412541214591307,5.57001667022705,0.1733441799719493,0.0,2.22218855911368,9899.389809008711,25,65.87397781998445,0.0,0.0,20.629047393798828
s51_n300,300,0.7969033333333333,540.093,1366,-2.1311358459201912,6.108168220520019,0.392424844846205,0.20333333333333334,3.5021159160101023,1341.3390158758168,3,4.040424085081511,46.709030725495865,-36.706351163154515,17.4202823638916
s51_n400,400,0.7857330000000001,937.409,3801,74.63191560096352,10.233598518371583,0.07698062263222812,0.0,3.487922093924584,2377.3944068578508,5,5.361787186126631,143.0372559820663,-14.643742097324665,21.14995574951172
s51_n500,500,0.7789811999999999,1563.0,97,1.5745515754298296,8.39231700897217,0.4335359962206253,0.204,3.615494029758923,2332.321181655637,7,10.428516980333502,10.86085364424148,-20.944273404690872,22.84881591796875
s52_n300,300,0.7986756666666668,519.463,1719,-17.948002564709668,4.811614036560059,0.40712508913435097,0.17,3.6265188291866135,1886.8132990665338,5,5.849435502762236,31.212690491664784,-49.54268064811138,17.5790958404541
s52_n400,400,0.8122297499999999,932.507,574,-43.981692172480706,4.461144828796387,0.3759988303831834,0.185,3.8852235428171946,2149.12002338691,4,5.199735422128398,38.05661613332968,-102.84495037046825,20.68642234802246
s52_n500,500,0.7880798,926.294,1,1.2634630212474036,7.522322273254395,0.2012357626982847,0.104,3.4537286221949617,1542.857372652555,1,2.433816962252139,79.7435687016578,-53.67333492643912,23.23064613342285
s53_n300,300,0.806759,578.683,1425,-38.940707939565115,4.152054405212403,0.49139723043328964,0.4033333333333333,3.4989671219767846,1607.3727726185607,4,4.730473800285421,17.253886216875838,-77.89483204761864,17.128801345825195
s53_n400,400,0.7967100000000003,834.606,1438,149.43095031689748,10.854364585876464,0.18965396979467003,0.01,3.1121331986505862,928.3880404666617,1,1.2975847047639795,227.80500870228983,-0.1318145249068595,20.57440757751465
s53_n500,500,0.7923598,1207.9,1277,-3.4764317399057667,5.011744117736816,0.4695838053453966,0.318,3.221441253024615,1314.7596367746658,2,4.196237774030961,13.779564011154907,-13.754730078740524,24.52616310119629
s54_n300,300,0.803728,1037.95,229,-23.05455310762118,4.750625801086425,0.12402832768246848,0.0,3.5163622909979098,1364.9580535337325,0,1.7604512438244784,36.254404149364596,-66.10773512124726,18.213001251220703
s54_n400,400,0.7957165,893.195,922,-42.72758783036021,4.475184059143066,0.42190050778389904,0.235,3.8393249938246723,1233.0751246605826,1,3.89756696212988,30.924616117518383,-99.48857554365154,21.543447494506836
s54_n500,500,0.7964390000000001,1591.56,18,-2.5172620506181422,4.0500284194946286,0.5805442559193303,0.734,2.572661297128141,1699.763534779158,5,4.477707234596295,0.7475716043656015,-2.4535441170832915,22.085769653320312
s55_n300,300,0.7972293333333333,511.975,1629,-14.714585162352918,5.014529228210448,0.42629426605362564,0.19333333333333333,3.69436176019441,2232.5687445981794,4,7.8297506654776035,28.351265901474036,-50.483804061096244,18.128747940063477
s55_n400,400,0.7949777499999999,899.058,1000,-20.876322149243727,4.90716037750244,0.27578478121239636,0.0425,4.0037692298382845,3538.4754481245895,11,11.613689183454706,36.998034481817356,-60.17544982100754,21.211441040039062
s55_n500,500,0.8167060000000002,1207.05,1711,-42.86545982765581,4.622567558288575,0.40513446907673956,0.324,3.7193245140473765,1668.56834863612,5,3.6749072164427936,52.55231342318628,-104.7793160738683,21.775108337402344
