protein_id,sequence_length,swi,tango_total,tango_aggregation_positions,net_charge_ph7,pI,iupred3_mean,iupred3_fraction_disordered,shannon_entropy,hydrophobic_patch_total_area,hydrophobic_patch_n_large,sap_total,scm_positive,scm_negative,radius_of_gyration,camsol_ph7
s42_n300,300,0.7869030000000001,559.343,367,-5.840479766378536,5.725471305847169,0.3557065926592919,0.16666666666666666,3.8583572289355463,2304.0084592000194,6,6.7041361002329065,39.06485747376944,-34.127351102353664,17.730966567993164,2.148619
s42_n400,400,0.8139730000000002,1197.4,891,-26.30405258976966,4.692365837097167,0.30737744135305384,0.0425,3.5628432166485635,2178.563684487235,8,6.056962406145593,46.29366840258341,-73.52930082118253,20.215301513671875,1.941831
s42_n500,500,0.8117302,1016.88,365,-18.24802524194279,4.998784828186035,0.3736987715519143,0.112,3.6857341155489616,1888.364728089059,4,5.5064363519452675,55.87866888480822,-76.12513877178583,21.34906578063965,2.234723
s43_n300,300,0.7896543333333333,565.681,797,-10.008109881029142,5.181408500671386,0.369187097999173,0.04,3.8211537836992484,2338.199810276047,8,10.196483188626194,33.66097915519708,-32.084411836572414,17.436840057373047,1.932508
s43_n400,400,0.8203445,1098.02,2516,-8.281176635217207,5.43280735015869,0.22565615046466467,0.0,3.4786993112962152,2004.2954446177446,7,4.663678975233687,60.899492813589745,-58.61911462351222,23.297319412231445,1.874395
s43_n500,500,0.793106,567.014,2118,-17.27935856010278,5.301395606994628,0.40979105628282514,0.19,3.667788086507212,1568.3739779139378,1,10.376201827025213,54.759462219005485,-54.864385309529624,21.439523696899414,2.823147
s44_n300,300,0.80842,777.052,474,-3.418239270974439,5.636859321594237,0.15241597291869827,0.0,3.323085047758784,1012.3242351658489,0,0.7281604902568711,39.11351076915908,-46.03918962302049,17.235633850097656,1.807311
s44_n400,400,0.7719852499999998,1437.1,2203,-12.214689831801923,4.103229713439941,0.4309362394247582,0.2275,3.4129252709213946,1570.1272623091077,1,7.429096306991444,3.4954394205084256,-5.377616867100588,18.37002944946289,-0.955477
s44_n500,500,0.8116342,1586.13,127,4.895625691404291,8.485602760314944,0.33449858229684626,0.064,3.701653058071531,1725.807760000948,0,3.61144812238841,84.02867977361774,-46.1576639220645,23.357391357421875,2.138577
s45_n300,300,0.8006446666666667,601.611,66,-21.74159424695027,4.875330543518066,0.33529705825090295,0.13333333333333333,3.667734337673575,620.6078743252502,1,2.9872847209001816,34.101637287950666,-57.21783475987197,16.447891235351562,3.334690
