protein_id,sequence_length,swi,tango_total,tango_aggregation_positions,net_charge_ph7,pI,iupred3_mean,iupred3_fraction_disordered,shannon_entropy,hydrophobic_patch_total_area,hydrophobic_patch_n_large,sap_total,scm_positive,scm_negative,radius_of_gyration
s42_n300,300,0.7889363333333334,595.023,661,-7.764155569721957,5.558819389343261,0.3324344368052138,0.18666666666666668,3.8860714311203357,2638.0528712698706,6,9.072071392973758,32.95245609600989,-36.896277174447626,18.075082778930664
s42_n400,400,0.8167154999999999,1051.92,885,-30.203956852488872,4.657807731628417,0.34150987299761154,0.0425,3.556288188241763,2267.101295743807,7,5.568643155707984,40.620359264156264,-79.97956337656066,20.92011833190918
s42_n500,500,0.8092986000000001,1023.44,392,-8.104950790278451,5.525795936584472,0.3505791382088072,0.074,3.6342083289798377,2169.7009949643207,5,6.325201773317702,60.575551748888046,-65.06296200042766,22.07625961303711
s43_n300,300,0.7829046666666667,598.718,1137,-7.025250954133032,5.40478572845459,0.2876370006464799,0.0033333333333333335,3.8730157952802546,2510.454056695906,7,11.051922490967318,30.470163060515343,-31.136061939228316,17.697572708129883
s43_n400,400,0.8177712500000002,1031.48,2871,-2.378790211289413,5.983975028991699,0.18624449962573433,0.0,3.4308936916592208,2103.2179229685885,6,5.013134148869945,70.03695713697468,-60.26102267655167,23.212779998779297
s43_n500,500,0.7922234,562.326,685,-9.115451909075489,5.87194538116455,0.4134360140792965,0.192,3.656196379951076,1582.411603118754,1,8.833575521291966,57.7152140773756,-60.44312361903642,21.854446411132812
s44_n300,300,0.80355,686.995,661,-6.419153491090491,5.299406242370605,0.12342080171531487,0.0,3.2022123683213324,1480.0998272646984,2,2.457178644485217,41.554671069092976,-49.91702947725215,18.4008846282959
s44_n400,400,0.7727192499999999,1432.86,2204,-12.213690830802921,4.103229713439941,0.4369823397669967,0.23,3.4121516074527976,2052.1027545408274,3,8.857523904695181,4.352434317615801,-7.358353912081903,19.4537296295166
s44_n500,500,0.8108848000000001,1551.28,64,4.81048292807543,8.513517570495605,0.33442968645837484,0.054,3.6747176797887717,1651.8964679059295,2,4.0759265192772896,84.18724370706512,-48.11439187876992,23.689289093017578
s45_n300,300,0.794812,547.499,71,-19.663952205755145,4.953825187683105,0.26526576209441693,0.023333333333333334,3.6955134257029165,1078.289740685986,2,3.996531726629235,32.443121685139836,-59.83788289158558,17.294647216796875
