protein_id,sequence_length,swi,tango_total,tango_aggregation_positions,net_charge_ph7,pI,iupred3_mean,iupred3_fraction_disordered,shannon_entropy,hydrophobic_patch_total_area,hydrophobic_patch_n_large,sap_total,scm_positive,scm_negative,radius_of_gyration
s42_n300,300,0.7866346666666667,543.048,344,-6.924775155446767,5.540971946716308,0.33258638896252507,0.1,3.810242507159148,2409.0986689258625,5,8.329892144979123,35.69994370259343,-39.439862726476136,18.06704330444336
s42_n400,400,0.826242,1087.97,263,-37.35664521120502,4.8249711990356445,0.39559572822104294,0.13,3.616355952639931,2014.3002955762706,7,4.235472264160715,46.29032509784089,-94.79421189786527,20.914342880249023
s42_n500,500,0.8128474000000001,1015.14,92,-13.679214697053922,5.462420463562012,0.4097448678606936,0.178,3.679673176104106,1709.8828109850338,5,4.562624627487274,74.44223960634389,-74.15046597809379,22.083951950073242
s43_n300,300,0.7900253333333335,591.571,721,-3.826222577775553,6.056899452209472,0.34588668527472094,0.02666666666666667,3.802066922669548,1924.8153657928704,5,6.9293280939479445,41.13777341347412,-33.1159042616567,17.69829559326172
s43_n400,400,0.83113725,1086.96,1293,-11.234808420300524,5.359939765930175,0.2969352006850632,0.0425,3.4728492600561762,1614.4225863261963,3,2.470354728185032,72.11434507989331,-79.54492608293265,23.215505599975586
s43_n500,500,0.7932832,572.825,1088,-6.017292413251866,6.167792320251464,0.36573617050709367,0.142,3.6375549278555,1393.7220649271655,1,7.929478359463903,65.57613358173137,-67.23851998875395,21.863147735595703
s44_n300,300,0.8401396666666666,507.367,9,-30.148860029064544,4.76455135345459,0.475127789939287,0.4,3.2577875737714477,883.6867989078404,1,0.6867741003665415,38.635617959718665,-67.4849162344037,18.39234161376953
s44_n400,400,0.7794117499999998,1335.54,2052,-8.676522193199855,5.067730522155761,0.5063519222844753,0.4525,3.571259735734041,1633.3575994676253,4,5.433992444503862,13.349035391695137,-7.582977962422514,19.459177017211914
s44_n500,500,0.8223226000000001,1089.97,103,-10.767353464614331,5.5964468002319325,0.40398257459699805,0.172,3.652021827530233,1259.66944278231,0,2.4125317113246947,87.35748664043246,-60.26274847955635,23.705514907836914
s45_n300,300,0.7962733333333334,495.693,62,-8.83536659920943,5.494193458557128,0.23953616962347563,0.01,3.5727997855155036,948.9160390684029,2,3.15222568033759,45.38997865361668,-50.67553540023676,17.289152145385742
s45_n400,400,0.79945725,810.97,445,-19.685038740118003,5.417745018005371,0.4984848469277695,0.5325,3.7178924413731136,1433.2551630522507,2,4.53240201594459,54.630864658354255,-70.89635175569376,19.233570098876953
s45_n500,500,0.8109656,746.243,1174,-17.316381030014156,5.705009269714356,0.3979793774514938,0.194,3.7717938294568607,2866.876345661142,5,7.581389148153324,78.51649195747004,-79.84433706324553,24.04014778137207
s46_n300,300,0.8041996666666668,449.506,823,-30.948585610595103,4.4730241775512685,0.4031352818462472,0.22666666666666666,3.5475697318166985,1514.806501076529,5,5.661364849513385,25.90468409423924,-69.62215374175382,17.889568328857422
s46_n400,400,0.7724674999999999,1758.92,1541,-10.391813152669794,4.632855415344238,0.28473231334760546,0.0,3.6248559097253246,5004.325177447301,22,15.14105131132157,19.35445586283801,-13.903582114307387,19.837099075317383
s46_n500,500,0.8124973999999999,538.314,34,-15.729470822922202,5.594741630554199,0.5840396068876983,0.788,3.541537875140654,754.7238053654406,1,0.4993389319791275,43.773339744556395,-69.22106245371225,23.81438446044922
s47_n300,300,0.7950416666666668,457.385,1865,-2.781318331961991,6.232475090026855,0.33030307883419696,0.11,3.4523669656171636,1556.4493044089659,3,4.294629305274978,46.00683825859543,-30.980537312592862,17.309810638427734
s47_n400,400,0.79991225,440.929,160,-2.3726290229315197,6.004607582092285,0.4368099571828691,0.2975,3.465121591021442,771.9665215769857,1,2.1210523513891313,117.26471626738535,-102.0106344234543,20.719636917114258
s47_n500,500,0.8067850000000001,829.465,320,9.601567228911463,9.409757041931151,0.491388398170802,0.478,2.300676663037419,731.1229377942319,1,0.8345941720319014,52.6283525966663,-10.469577623448108,23.322982788085938
s48_n300,300,0.8010153333333334,422.67,1190,-5.1521190717102385,6.213320350646971,0.3162701171493654,0.09333333333333334,3.805378295363533,1202.3410272112176,4,2.2825578822468473,60.00786717293415,-50.55069021877759,18.05491828918457
s48_n400,400,0.8192240000000001,830.017,1217,-37.59328098895294,4.769780540466309,0.4023848508620429,0.22,3.7315781755794193,1658.6135238060613,4,3.9627913265747843,50.069414654587334,-93.77902450133865,20.53994369506836
s48_n500,500,0.8115889999999999,1227.92,2787,11.117477995868398,9.039515113830568,0.37349840403111456,0.124,3.7510940075104324,2206.9008625439587,3,7.842149511661611,104.9974902332846,-36.442802057968194,21.48600196838379
s49_n300,300,0.7751886666666666,821.833,1905,7.195580489824831,9.817906379699707,0.4382548974513018,0.23333333333333334,3.5782699852790882,1958.6060883391642,6,6.273334811842505,16.020641624314454,-12.130206740545471,17.380903244018555
s49_n400,400,0.7864687499999999,550.415,569,-9.190539285207663,5.147987174987792,0.3331709698074084,0.125,3.9783348335339497,4176.92225199054,10,12.629578459448886,47.741616775634974,-41.9556114762966,20.296476364135742
s49_n500,500,0.8275694000000001,749.811,1198,-41.93480884161974,4.882549095153809,0.20983642732528465,0.004,3.1568066085118813,752.7473560729435,0,0.7537851748859408,81.01499709384663,-106.54436779203647,23.260635375976562
s50_n300,300,0.7803926666666666,503.06,1007,-2.155162920196261,6.146534538269043,0.2678232505675148,0.05,3.9776280476635817,2452.9565706151425,8,8.366808523475258,41.17662441774865,-30.92111133317615,17.911771774291992
s50_n400,400,0.804891,954.98,355,-27.321536574710592,5.536026954650878,0.49412420259071227,0.4875,3.904076907176469,1961.8807030473904,6,5.121511065853724,43.00692428572157,-89.08755104499167,20.815919876098633
s50_n500,500,0.7843098,924.947,5261,1.7938765858560854,10.003317451477052,0.17336806786964745,0.0,2.207406047576311,9744.837972086394,24,64.46157915405823,1.5244486198446545,0.0,20.625612258911133
s51_n300,300,0.79815,555.233,1322,0.88707474351434,8.371235847473148,0.37894336001379564,0.15666666666666668,3.439605168298138,1163.032132040398,3,2.8995872337912876,52.561478441058576,-36.83120886075098,17.435726165771484
s51_n400,400,0.81418375,661.511,2102,-13.050587694937107,5.349083518981933,0.21639171301211518,0.025,3.5239172794070908,1531.985543900587,2,2.569348055136304,81.34208836488585,-78.08316524516061,21.137121200561523
s51_n500,500,0.790113,1243.42,56,21.75924071556441,9.745121574401853,0.48973483368621706,0.434,3.8314607876554634,1561.2200036326633,5,6.3359444354913155,61.96253377920041,-23.019725417136698,22.847108840942383
s52_n300,300,0.7945270000000001,508.963,789,-13.879055436202698,5.075972175598143,0.3153313229742848,0.08333333333333333,3.6773346625207584,2050.037844400104,7,5.804064969374971,40.02675996749345,-50.60193386859183,17.6112117767334
s52_n400,400,0.8134347500000001,762.78,788,-35.63664136175289,4.711406898498535,0.3879686244856815,0.25,3.932672599126051,2212.4609325380266,6,5.362840451176565,46.31367172278971,-89.65989359135054,20.673416137695312
s52_n500,500,0.7952646,833.641,0,-12.650077794202673,5.233018302917479,0.25403475926954455,0.152,3.5418777061532616,1116.7811001954828,2,1.0860500802429407,97.44590954850052,-90.05418821507416,23.25644874572754
s53_n300,300,0.8048566666666667,441.037,979,-18.944529224069953,4.792004585266113,0.5056560346985526,0.51,3.526390112675735,1120.245064976356,2,3.2432884799387685,43.56614465802647,-66.55590508874259,17.126697540283203
s53_n400,400,0.82214225,826.71,837,-5.065790059221001,5.895192527770996,0.16592419627064864,0.005,3.309227465844732,884.4452964574054,1,1.207922429491431,78.07974998015169,-57.75590554153068,20.535337448120117
s53_n500,500,0.8070409999999999,1099.72,589,2.547304625701976,8.607834815979007,0.47890116091195795,0.342,3.2997437037152735,1288.5461069803318,2,3.1024978475244662,46.70200520703158,-31.16421797070004,24.528657913208008
s54_n300,300,0.8239786666666666,719.904,57,-10.753218014691768,5.499593162536621,0.26999103938117525,0.023333333333333334,3.4279375345035934,883.3220443770879,0,0.8466358443917323,52.39723427367079,-53.66096884677553,18.205705642700195
s54_n400,400,0.7923677499999999,822.511,787,-10.309576775087464,5.723822975158692,0.3399150326449393,0.07,3.759727486320204,1040.9200202448087,1,2.640668684163094,65.59450342497664,-73.91416034003853,21.548952102661133
s54_n500,500,0.7999584,1096.57,17,-9.318618517349076,4.222136878967285,0.5822255793620534,0.722,2.6664084592363873,1654.7439476096886,4,4.182714918520735,2.275309943513336,-14.211172110951722,22.073896408081055
s55_n300,300,0.796873,477.769,1519,-9.714635161852918,5.392281150817872,0.39849372883552464,0.16,3.6645951281375697,2137.632162000404,4,7.04765133184633,33.33373349830593,-48.17967787664066,18.136934280395508
s55_n400,400,0.79820375,825.926,975,-13.696412848188132,5.3102624893188475,0.27097806913809447,0.0375,3.990944726190816,3218.9035360196012,8,10.63328089582996,45.5389679483402,-58.1918665645003,21.210363388061523
s55_n500,500,0.8222086,1046.18,1652,-38.58488365155098,4.814455986022949,0.4222378092511859,0.342,3.7429888832782057,1600.2293446217293,3,3.1921156865814013,65.72838761426239,-98.23905147791692,21.76969337463379
s56_n300,300,0.8310860000000001,456.085,554,-26.872231948776204,4.921597480773924,0.2880975370385469,0.0,3.372171852885918,1073.0025756773132,3,0.8033924427483887,48.63227280608943,-77.2057717788188,19.066139221191406
