protein_id,sequence_length,swi,tango_total,tango_aggregation_positions,net_charge_ph7,pI,iupred3_mean,iupred3_fraction_disordered,shannon_entropy,hydrophobic_patch_total_area,hydrophobic_patch_n_large,sap_total,scm_positive,scm_negative,radius_of_gyration
s42_n300,300,0.7894033333333335,668.867,3814,-3.056109444228369,6.041837120056152,0.1225238127531433,0.04666666666666667,3.3209440118789737,7315.682457815765,26,38.32202425053239,57.881465548899435,-57.44189082951108,32.44602584838867
s42_n400,400,0.8326727500000001,625.63,2387,-46.011761803230826,4.728856468200683,0.253610640348897,0.0175,3.118109967447783,3970.4431465728603,11,7.748401151723808,60.86517418676672,-122.25556392227628,29.90641212463379
s42_n500,500,0.7884256000000001,1411.6,10819,0.8811016530755325,7.625655555725097,0.09661025256828518,0.004,3.181036981431687,10331.491593247627,35,55.07001653617488,94.49287538819209,-62.961351629471544,32.82282638549805
s43_n300,300,0.7617256666666666,374.44,1095,-4.223315779578694,5.196072959899902,0.08464729182525552,0.0,2.3300323232167393,2560.6663388742118,10,4.954388164438572,5.230980952820687,-12.174835312518121,30.5493221282959
s43_n400,400,0.8312142500000002,515.396,1832,-30.061810530026975,4.972184181213378,0.2316694592713691,0.0025,3.0744726428973466,5741.062894918537,18,17.321383800448878,69.97529437943653,-123.06020238377931,39.10068893432617
s43_n500,500,0.842048,755.85,2156,-159.79888782293608,4.0500284194946286,0.4506647529781931,0.396,2.8709669991326514,5234.639643127069,13,7.105107873800632,15.03151254559418,-323.0778924454903,33.84250259399414
s44_n300,300,0.8874873333333335,245.134,40,-166.98507453787292,4.0500284194946286,0.8874675764407151,1.0,2.1256454050297116,2262.6215328673297,4,1.0662031731037735,3.1321463790910427,-338.5987514330292,39.01178741455078
s44_n400,400,0.7591565,594.192,28,-6.401378838277127,4.164502143859862,0.04984938637197308,0.0,1.8520054081598316,4912.4650214090025,15,7.315159377894889,4.52083865741136,-11.345026156348796,48.26523208618164
s44_n500,500,0.7531996000000001,427.039,7371,16.969066285680952,10.354541206359862,0.08558663350542735,0.0,2.9658573745928707,10299.008845202641,29,53.64570281637012,112.19521040605296,-55.785357948274594,35.909019470214844
s45_n300,300,0.8821850000000001,293.23,2557,-145.9316935549326,4.0500284194946286,0.6609107818358553,0.61,2.0761085638546977,4822.190663493648,11,16.276250811531856,32.9887769771227,-295.2333844551174,43.30133819580078
s45_n400,400,0.8329820000000001,545.384,992,-52.77972229324041,4.6867387771606435,0.5192635798605244,0.6025,3.145834829705155,5171.8763133042,13,11.672410818842136,80.8478308955753,-153.10633447429092,43.403648376464844
s45_n500,500,0.7621186,503.871,1979,-1.411546904188017,5.3026460647583,0.02473171675514122,0.0,1.291150067249425,6292.129788365392,11,27.058647327729847,3.2204484848648747,-1.7444243626626572,55.6664924621582
s46_n300,300,0.8132670000000002,236.187,73,-10.29703326086942,5.2651891708374015,0.3537460733947,0.19,3.4866188740265835,4172.237218385545,16,9.75298304881103,77.17432936720826,-81.37675188124626,32.278194427490234
s46_n400,400,0.80573725,1732.6,29,-9.451003238298032,4.485642433166503,0.7779790759965379,1.0,3.0585530028111547,2932.3359924035517,9,7.242890053512247,9.630967141624094,-25.03462740489882,39.63859558105469
s46_n500,500,0.7915744,1339.73,0,-0.4996453124586552,5.275022315979004,0.7227145628295043,1.0,2.3938354596262332,1371.1737818907493,4,2.6941727106227877,0.0,0.0,40.352577209472656
