protein_id,sequence_length,swi,tango_total,tango_aggregation_positions,net_charge_ph7,pI,iupred3_mean,iupred3_fraction_disordered,shannon_entropy,hydrophobic_patch_total_area,hydrophobic_patch_n_large,sap_total,scm_positive,scm_negative,radius_of_gyration
s42_n300,300,0.7929793333333334,586.466,641,-17.746964497118054,4.854243278503417,0.38309403520381624,0.32666666666666666,3.873547726418678,2278.954845771633,3,7.765193726284999,25.490319856640525,-48.029430845564704,18.070865631103516
s42_n400,400,0.8203045,1056.73,311,-40.835969264727765,4.5531103134155275,0.3877850671704335,0.08,3.602234642822637,2303.4284050273727,7,5.681677385818871,34.329528442683724,-94.11535490292974,20.92410659790039
s42_n500,500,0.8106546,1055.97,426,-10.009313428620132,5.431500053405761,0.37561094321754906,0.1,3.6389343711321596,2001.02373772582,4,5.872177810494702,62.13411099744938,-67.9516996758762,22.07188606262207
s43_n300,300,0.7880133333333333,581.485,737,-7.929478838735037,5.403648948669433,0.37631272127462295,0.05333333333333334,3.856443535037683,2034.5078349009234,6,8.550851759219773,32.334017018838374,-31.494062473958586,17.680269241333008
s43_n400,400,0.8205362500000001,1105.58,2685,-18.35648237374967,4.988326454162597,0.22529127717451736,0.01,3.480460933013887,2078.8543093560193,7,5.02067103409973,54.065724916841816,-73.78809513805956,23.2093563079834
s43_n500,500,0.788546,611.081,1491,-6.388822923761353,5.985964393615721,0.3646011949402617,0.136,3.6781557286325337,1689.0509818908943,1,9.431452501864257,59.841853376263614,-58.777424085981345,21.856264114379883
s44_n300,300,0.8095023333333334,701.631,652,-11.23257426558947,5.12155704498291,0.190761253125085,0.0,3.3233436809767607,1170.09250174574,1,0.9835580904281136,38.3402191444149,-53.678940008160176,18.405920028686523
s44_n400,400,0.772006,1436.51,2203,-12.214689831801923,4.103229713439941,0.4351685362944568,0.2275,3.4096715113154112,2103.831719468527,4,8.997762433228425,4.1013074885372145,-7.219431157913271,19.454500198364258
s44_n500,500,0.8142684,1586.53,62,6.739423016987487,8.757659339904787,0.3867779885259322,0.114,3.672592546950815,1442.292989570115,1,3.0397495475697203,86.11474493814222,-42.95591323577215,23.687400817871094
s45_n300,300,0.7988716666666668,587.674,494,-31.74359401008909,4.552712440490722,0.3236287738259035,0.08,3.7604157089638397,1041.6142955086673,2,4.198368524747889,21.503057855489917,-66.91081557547875,17.301362991333008
